Row Label,County,Yes,No
POGUE,OK,58,33
MONSE #3,OK,31,12
TORODA,OK,43,30
MONSE #1,OK,42,33
BOUNDARY,OK,37,22
OMAK #9,OK,41,37
TONASKET #6,OK,20,10
SAN POIL,OK,51,42
LAKE ANDREWS,OK,34,15
ENGH,OK,39,37
OKANOGAN #2,OK,29,26
ANTOINE CREEK,OK,19,25
BRIDGE CREEK,OK,17,53
RIVERSIDE RURAL,OK,66,40
SPRING COULEE,OK,50,22
SPECTACLE LAKE,OK,37,14
AIRPORT,OK,41,34
DULEY LAKE,OK,21,15
OROVILLE #9,OK,21,17
FLATS,OK,31,14
WINTHROP #1,OK,49,62
OROVILLE #5,OK,34,17
OROVILLE #6,OK,12,18
CROSSROADS,OK,32,16
OROVILLE #1,OK,37,10
OROVILLE #2,OK,16,14
OROVILLE #3,OK,18,13
LIBBY CREEK,OK,52,54
OKANOGAN RURAL,OK,28,17
OKANOGAN #4,OK,31,23
WEST RIVER,OK,30,12
BALKY HILL,OK,30,36
COPPLE,OK,37,29
OKANOGAN #5,OK,33,24
MISSION,OK,22,14
NESPELEM RURAL,OK,19,9
PATTERSON LAKE,OK,39,67
MCGINNIS LAKE,OK,8,8
HORSESHOE LAKE,OK,35,14
OKANOGAN #8,OK,19,28
NICHOLS,OK,18,13
CONCONULLY CITY,OK,53,37
ORCHARD,OK,22,27
ELMER CITY,OK,48,32
MCCLURE MTN,OK,52,50
ALTA LAKE,OK,39,27
PEARRYGIN LAKE,OK,20,40
COLEMAN BUTTE,OK,31,22
TWISP #4,OK,17,17
JOHNSON CREEK,OK,31,31
TWISP #3,OK,38,48
TWISP #1,OK,44,55
DUFFYS MTN,OK,16,18
LOOMIS,OK,35,38
RIVERSIDE CITY,OK,46,28
SHORELINE,OK,18,18
SIMILKAMEEN,OK,22,11
PIONEER,OK,34,22
CRUMBACHER,OK,54,21
OMAK #11,OK,43,30
OMAK #12,OK,34,23
LONE PINE,OK,15,17
OMAK #14,OK,16,16
OMAK #15,OK,44,28
OMAK #16,OK,28,22
OMAK #17,OK,47,33
PICKENS MTN,OK,23,25
EDER,OK,41,20
WANNACUT,OK,52,30
CAPE LABELLE,OK,29,12
DIXON,OK,32,34
JANIS,OK,22,16
SIWASH CREEK,OK,35,23
BOSTON,OK,45,43
CHEROKEE,OK,41,30
RANCHES,OK,22,11
WOLF CREEK,OK,26,45
HENDRICK,OK,38,40
ELMERTON,OK,55,44
TONASKET #4,OK,20,30
FRONTAGE,OK,11,11
LEESE,OK,17,8
TONASKET #1,OK,17,14
OKANOGAN #11,OK,31,26
TONASKET #3,OK,13,12
TONASKET #2,OK,31,16
KERMEL,OK,38,21
ANGLIN,OK,40,34
OMAK LAKE,OK,20,23
SAND FLAT,OK,35,45
MALOTT,OK,50,41
DISAUTEL,OK,15,8
BREWSTER #5,OK,17,14
BODIE,OK,19,6
CHILIWIST,OK,38,22
TONASKET #5,OK,25,21
AENEAS,OK,30,14
COULEE DAM #3,OK,25,16
COULEE DAM #2,OK,34,28
COULEE DAM #1,OK,35,42
WESTLAKE,OK,27,8
TONASKET #7,OK,30,21
LEWIS BUTTE,OK,32,69
STARR,OK,32,7
OKANOGAN #10,OK,38,30
BEAVER CREEK,OK,19,29
NORTH MALOTT,OK,52,28
OKANOGAN #12,OK,21,15
WAUCONDA,OK,39,31
WINTHROP RURAL,OK,45,71
DUCK LAKE,OK,23,15
EASTSIDE,OK,69,33
HUDSON,OK,11,21
NIGHTHAWK,OK,15,3
CONCONULLY RURAL,OK,28,19
ANTOINE PEAK,OK,23,13
OROVILLE #10,OK,25,24
OMAK #18,OK,21,13
TWISP #2,OK,32,41
EASTLAKE,OK,17,12
Total,OK,6949,5374
MOCK,OK,40,21
