Row Label,County,Yes,No
TULALIP 5,SN,108,102
EVERETT  60,SN,162,101
EVERETT  61,SN,33,22
EVERETT  62,SN,125,76
EVERETT  63,SN,114,118
SHOECRAFT,SN,188,215
EVERETT  65,SN,132,115
EVERETT  66,SN,205,93
EVERETT  67,SN,191,77
EVERETT  68,SN,258,122
ROSE,SN,99,136
LAKE,SN,164,246
HIPOINT,SN,142,63
MILL CREEK  3,SN,144,76
MILL CREEK  2,SN,203,85
MILL CREEK  1,SN,277,129
MILL CREEK  7,SN,20,7
MILL CREEK  6,SN,270,160
MILL CREEK  5,SN,305,142
MILL CREEK  4,SN,187,71
HEARTHSTONE,SN,139,99
MILL CREEK  9,SN,259,80
MILL CREEK  8,SN,296,118
CLIFF,SN,118,113
MARYSVILLE 54,SN,163,181
MARYSVILLE 55,SN,114,107
HEMLOCK,SN,282,142
MARYSVILLE 53,SN,90,119
BROCKLIN,SN,125,209
MARYSVILLE 51,SN,71,62
COUNTRY,SN,150,91
WITHERS,SN,275,123
PIONEER,SN,205,84
ELWOOD,SN,194,102
PEAK,SN,3,10
HOLLY,SN,273,90
CHAIN LAKE,SN,174,250
BRYANT,SN,42,87
WOODWAY 1,SN,272,93
WOODWAY 2,SN,134,86
MUKILTEO  2,SN,368,131
KENSINGTON,SN,96,75
FALLS,SN,15,28
HILL,SN,155,123
VILLAGE,SN,196,251
MARYSVILLE 36,SN,104,114
SHELTON,SN,174,235
PACKWOOD,SN,83,98
POST,SN,191,105
BOULDER,SN,170,275
HUNT(*),SN,0,0
FIRGROVE,SN,114,101
RICHLAND,SN,51,67
FLORENCE,SN,54,81
MC DONALD,SN,86,155
NORTH CREEK,SN,192,93
EVERETT  70(*),SN,0,0
GREENWOOD,SN,169,170
CRAWFORD,SN,63,39
HAVEN,SN,221,141
LYNNWOOD 30,SN,230,113
LYNNWOOD 31,SN,120,52
LYNNWOOD 33,SN,211,119
LYNNWOOD 34,SN,121,51
MALTBY,SN,163,172
STONE GATE,SN,185,75
MARYSVILLE 45,SN,183,229
BOSTIAN,SN,133,99
SILER,SN,93,115
MAPLEWOOD,SN,206,120
MOUNTLAKE TERRACE 19,SN,211,124
MOUNTLAKE TERRACE 18,SN,184,114
MOUNTLAKE TERRACE 17,SN,292,95
MOUNTLAKE TERRACE 16,SN,174,52
MOUNTLAKE TERRACE 15,SN,184,85
MOUNTLAKE TERRACE 14,SN,224,100
MOUNTLAKE TERRACE 13,SN,227,91
MOUNTLAKE TERRACE 12,SN,188,83
MOUNTLAKE TERRACE 11,SN,187,78
MOUNTLAKE TERRACE 10,SN,325,112
ARLINGTON  8,SN,180,130
ARLINGTON  9,SN,158,158
ARLINGTON  4,SN,248,224
EVERETT   1,SN,291,98
ARLINGTON  6,SN,139,188
ASH,SN,256,157
EDMONDS 43,SN,282,112
ARLINGTON  1,SN,144,159
ARLINGTON  2,SN,116,126
ARLINGTON  3,SN,119,137
SHADOW WOOD,SN,202,97
HUCKLEBERRY,SN,65,111
SHORTS,SN,242,192
PIONEER TRAILS,SN,180,135
CREEKSIDE,SN,148,98
LYNNWOOD 29,SN,279,112
EVERETT  28,SN,138,101
EVERETT  29,SN,122,90
ARLINGTON  5,SN,232,185
EVERETT  24,SN,168,134
EVERETT  25,SN,177,74
PETERSON,SN,201,204
EVERETT  27,SN,179,123
EVERETT  20,SN,180,90
EVERETT  21,SN,259,133
EVERETT  22,SN,169,82
EVERETT  23,SN,29,29
EVERETT  18,SN,255,125
ARLINGTON  7,SN,205,192
ADMIRALTY,SN,158,68
EDMONDS 49,SN,214,91
GLEN ACRES(*),SN,0,0
EDMONDS 47,SN,133,41
EDMONDS 44,SN,233,86
EVERETT  89,SN,157,68
EDMONDS 42,SN,179,70
LAKE STEVENS  6,SN,175,151
WOODGATE,SN,98,73
EDMONDS 41,SN,158,72
EVERETT  86,SN,145,105
THOMPSON,SN,164,220
BUTTERNUT,SN,221,90
MONROE  4,SN,201,167
EVERETT  82,SN,143,91
STILLAGUAMISH,SN,65,62
BOTHELL 31,SN,270,114
BOTHELL 33,SN,199,115
GLENWOOD,SN,97,121
BOTHELL 35,SN,182,103
BOTHELL 34,SN,265,109
BOTHELL 37,SN,244,164
BOTHELL 36,SN,186,105
BOTHELL 39,SN,152,103
BOTHELL 38,SN,198,117
ALDERCREST,SN,39,29
MC FARLAND,SN,155,232
QUEENS,SN,207,117
EVERETT  91,SN,143,66
LUPINE,SN,125,155
EVERETT  93,SN,121,58
HAZEL,SN,139,274
EVERETT  95,SN,88,49
EVERETT  94,SN,111,72
OAKS,SN,210,157
GIBSON,SN,142,70
HIGH ROCK,SN,95,209
BEECHER,SN,191,191
BERKSHIRE,SN,224,211
PORTAGE,SN,57,95
STICKNEY,SN,188,137
MARYSVILLE 50,SN,149,146
STOCK SHOW,SN,84,77
HENNING,SN,185,251
PILCHUCK RIVER,SN,11,11
MILL,SN,122,242
WOODS CREEK,SN,107,175
LOMA,SN,144,154
WILLOWDALE,SN,244,120
MARYSVILLE 18,SN,189,196
MARYSVILLE 19,SN,135,131
MARYSVILLE 12,SN,175,168
MARYSVILLE 13,SN,136,116
MARYSVILLE 10,SN,114,127
MARYSVILLE 11,SN,237,153
MARYSVILLE 16,SN,176,197
OSBORN,SN,147,126
SUNRISE,SN,183,99
MARYSVILLE 15,SN,157,145
MEADOW,SN,134,143
LAKE STEVENS 16,SN,125,108
SLIVER(*),SN,0,0
ROOSEVELT,SN,78,103
LAKE STEVENS 14,SN,178,108
RAINIER,SN,83,103
DOUGLAS FIRS,SN,168,104
TROMBLEY,SN,145,177
RUGGS LAKE,SN,219,136
EVERETT   6,SN,133,80
EVERETT   7,SN,80,54
LAKE GOODWIN,SN,213,289
EVERETT   5,SN,182,75
EVERETT   2,SN,238,73
EVERETT   3,SN,158,86
SHELBY,SN,186,70
MAGNOLIA,SN,177,75
WHEELER,SN,128,172
VALMONT,SN,99,84
EDMONDS 13,SN,333,108
EVERETT   8,SN,142,113
EVERETT   9,SN,340,126
GETCHELL,SN,105,172
SEXTON,SN,199,207
EDMONDS 15,SN,190,70
RIVERCREST,SN,135,88
LYNNWOOD  2,SN,162,65
STAR CREEK,SN,75,124
EDMONDS 19,SN,268,102
CASSIDY,SN,128,175
EDMONDS 18,SN,231,88
TRANGEN,SN,117,175
WOODRIDGE,SN,259,147
MACHIAS,SN,215,267
FIRTREE,SN,100,157
SNOHOMISH 10,SN,58,90
EAST SHORE,SN,177,133
ALMA,SN,17,22
CASCADIAN,SN,243,148
ALDER,SN,181,88
EDMONDS 46,SN,433,141
LYNNWOOD 32(*),SN,0,0
INDEX,SN,45,25
EDMONDS 45,SN,198,77
LYNNWOOD 22,SN,141,63
JORDAN BRIDGE,SN,44,45
WELLINGTON,SN,302,155
FREEWAY,SN,191,126
SHORE,SN,219,126
LYNNWOOD 20,SN,197,99
EDMONDS 40,SN,256,76
SILVANA,SN,92,141
LYNNWOOD 26,SN,236,87
EVERETT  55,SN,51,29
EVERETT  54,SN,187,94
EVERETT  57,SN,175,111
EVERETT  56,SN,150,101
EVERETT  51,SN,191,83
EVERETT  50,SN,183,99
EVERETT  53,SN,208,87
EVERETT  52,SN,176,83
SAMOEA,SN,207,136
STORM LAKE,SN,177,276
EVERETT  59,SN,156,76
EVERETT  58,SN,26,11
EDMONDS 11,SN,322,79
EDMONDS 10,SN,321,94
EVERETT  72,SN,100,59
EDMONDS 12,SN,141,64
MOUNTLAKE TERRACE  8,SN,197,80
MOUNTLAKE TERRACE  9,SN,124,73
EDMONDS 17,SN,218,81
EDMONDS 16,SN,205,58
MOUNTLAKE TERRACE  4,SN,149,70
MOUNTLAKE TERRACE  5,SN,178,103
MOUNTLAKE TERRACE  6,SN,143,82
MOUNTLAKE TERRACE  7,SN,98,80
MOUNTLAKE TERRACE  1,SN,173,90
MOUNTLAKE TERRACE  2,SN,182,85
MOUNTLAKE TERRACE  3,SN,170,95
LYNNWOOD 28,SN,106,80
WELANGDON,SN,7,13
RONCREST,SN,62,75
PANTHER CREEK,SN,144,175
HIGH BRIDGE,SN,233,273
EDMONDS  6,SN,332,138
AVALON,SN,113,50
MINOR,SN,196,142
KETCHUM,SN,126,185
PUGET,SN,195,90
HAT ISLAND,SN,26,11
ANN,SN,208,72
EDMONDS  5,SN,164,59
WOODLAND,SN,81,92
DARRINGTON,SN,146,186
NORTHROAD,SN,265,132
NEWTON,SN,172,74
NEWBERG,SN,105,161
FAIRVIEW,SN,121,151
SLEEPY HOLLOW,SN,115,173
MARYSVILLE 52,SN,195,179
STANBY,SN,43,54
MARYSVILLE 27,SN,214,169
BOEING,SN,128,117
MANOR,SN,217,77
SANDMAN,SN,97,145
WEST FORK,SN,23,84
SKYKOMISH,SN,59,56
LOCHSLOY,SN,160,255
AIRPARK,SN,29,67
WALLACE,SN,75,159
EDMONDS 29,SN,276,99
FIRCREST,SN,132,84
PICNIC POINT,SN,176,81
FIELD,SN,201,107
HARTFORD,SN,81,87
YORK,SN,191,148
MARKS,SN,157,176
BOSWORTH,SN,179,226
GREGORY,SN,86,174
NORTH FORK,SN,55,143
MORNING RISE,SN,150,149
BOTHELL 32,SN,154,87
MEADOWDALE,SN,202,87
PARADISE,SN,138,225
MARYSVILLE 28,SN,101,81
WINGATE,SN,222,127
MARYSVILLE  9,SN,66,73
MARYSVILLE  8,SN,153,114
LAKEWOOD,SN,130,162
MARYSVILLE  1,SN,98,117
MARYSVILLE  3,SN,169,181
MARYSVILLE  2,SN,56,81
MARYSVILLE  5,SN,205,184
MARYSVILLE  4,SN,128,110
MARYSVILLE  7,SN,95,111
MARYSVILLE  6,SN,119,108
EVERETT  11,SN,257,107
LARCH,SN,184,115
EVERETT  13,SN,140,96
EVERETT  12,SN,170,82
EVERETT  15,SN,150,121
EVERETT  14,SN,181,100
EVERETT  17,SN,95,71
EVERETT  16,SN,120,103
EVERETT  19,SN,191,63
SEATTLE HILL,SN,167,108
WHALEBACK,SN,7,18
EDMONDS 51,SN,226,101
EDMONDS 50,SN,160,66
EDMONDS 52,SN,225,79
SULTAN 1,SN,140,186
SULTAN 3,SN,114,159
SULTAN 2,SN,130,158
SULTAN 4,SN,83,150
MERIDIAN,SN,205,153
BROOK,SN,251,149
SILVANA TERRACE,SN,97,136
MARION,SN,106,163
MUKILTEO 13,SN,238,113
HILLMAN,SN,211,68
EASTMONT,SN,150,98
MARYSVILLE 46,SN,204,215
EVERETT  88,SN,187,101
CRYSTAL,SN,217,91
BATTERY,SN,120,117
EVERETT  87,SN,100,89
EVERETT  84,SN,52,31
EVERETT  85,SN,127,89
BEAR CREEK,SN,142,111
EVERETT  83,SN,125,104
EVERETT  80,SN,174,153
EVERETT  81,SN,89,68
SUMMIT,SN,197,89
LAKE HOWARD,SN,135,186
Total,SN,121951,89571
TYEE,SN,133,151
EVERETT  92,SN,2,2
MILLARD,SN,92,108
MEADOWCREST,SN,198,103
TULALIP 2,SN,202,74
OLIVIA,SN,34,12
PUGET PARK,SN,166,110
SPRUCE,SN,118,75
RAILROAD,SN,94,133
HIWAY,SN,29,7
EDMONDS  2,SN,287,86
EDMONDS  3,SN,308,87
OUTLOOK,SN,141,172
EDMONDS  1,SN,270,81
EDGECOMB,SN,121,158
EDMONDS  7,SN,351,92
EDMONDS  4,SN,280,47
FILBERT,SN,266,132
EDMONDS  8,SN,335,132
EDMONDS  9,SN,180,69
WANDERING CREEK,SN,251,111
SNOCADE,SN,286,165
MARYSVILLE 26,SN,188,162
MARYSVILLE 25,SN,99,72
MARYSVILLE 24,SN,139,124
MARYSVILLE 23,SN,226,201
TERRACE,SN,48,28
MARYSVILLE 21,SN,228,248
MARYSVILLE 20,SN,147,151
VALLEY,SN,50,51
LUDWIG,SN,134,166
MARYSVILLE 29,SN,77,94
CRYSTAL CREEK,SN,116,75
GROVE,SN,219,139
JIM CREEK,SN,167,263
GRANNIS,SN,197,122
RIVERVIEW,SN,166,180
EVERETT  64,SN,84,53
ROWLAND,SN,113,109
LANTERN,SN,167,143
STITCH,SN,54,44
WINDROSE,SN,281,128
WENBERG,SN,141,176
SNOHOMISH  2,SN,130,128
SNOHOMISH  3,SN,195,108
SNOHOMISH  1,SN,191,175
SNOHOMISH  6,SN,115,129
SNOHOMISH  7,SN,190,134
SNOHOMISH  4,SN,162,142
SNOHOMISH  5,SN,277,162
LAURA,SN,232,144
SNOHOMISH  8,SN,224,202
SNOHOMISH  9,SN,114,85
SUNNYSIDE,SN,50,59
EVERETT  37,SN,164,117
CATHCART,SN,111,131
PENNANT,SN,219,197
EVERETT  35,SN,183,137
KAYAK,SN,141,170
EVERETT  34,SN,101,100
TRAIL,SN,64,101
WOODSHIRE,SN,115,160
ROB,SN,141,79
MERWIN,SN,125,105
OSO,SN,73,146
OLDMARK,SN,271,168
BOTHELL 40,SN,232,155
BOTHELL 41,SN,235,153
BOTHELL 42,SN,279,158
BOTHELL 43,SN,162,100
BOTHELL 44,SN,164,91
BURN HILL,SN,136,212
BOTHELL 46,SN,211,97
BOTHELL 47,SN,248,122
EMERALD,SN,193,85
GRAND FIRS,SN,249,177
EVERETT  48,SN,118,110
EVERETT  49,SN,222,133
EVERETT  42,SN,155,68
EVERETT  43,SN,92,81
EVERETT  40,SN,80,51
WILLOW,SN,117,137
EVERETT  46,SN,142,88
EVERETT  47,SN,184,91
EVERETT  44,SN,117,87
EVERETT  45,SN,136,96
EBEY,SN,15,22
EVERETT  26,SN,278,135
CYPRESS,SN,207,111
SYLVAN,SN,12,15
EDMONDS 24,SN,178,76
EDMONDS 25,SN,219,86
EDMONDS 26,SN,190,73
EDMONDS 27,SN,209,81
EDMONDS 21,SN,315,137
EDMONDS 22,SN,267,82
EDMONDS 23,SN,301,131
WELCH,SN,195,229
JORDAN,SN,283,180
HIGHLAND,SN,118,136
EDMONDS 28,SN,248,86
FAIRWOOD,SN,88,63
SILVER CREEK,SN,187,55
TRAFTON,SN,90,152
MARYSVILLE 48,SN,152,103
JEFFERSON,SN,156,59
FERNWOOD,SN,178,120
EDMONDS 35,SN,225,83
THRASHERS,SN,179,105
HILLTOP,SN,268,155
TURNER,SN,245,239
HOLIDAY,SN,76,72
CHAPEL,SN,174,76
EDMONDS 48,SN,209,91
KENTISH,SN,142,93
EDMONDS 38,SN,265,109
TOTEM FALLS,SN,280,158
KATTENHORN,SN,308,154
CEDARHOME,SN,128,196
CASCADE,SN,137,70
MARSH,SN,212,168
CENTENNIAL,SN,222,230
TOWER,SN,159,141
MONROE 12,SN,89,112
VILLE,SN,57,82
MONROE 10,SN,149,205
MONROE 11,SN,45,76
GRANITE FALLS 3,SN,52,77
GRANITE FALLS 2,SN,151,212
GRANITE FALLS 1,SN,144,192
LOCUST,SN,221,93
OLYMPUS,SN,164,105
SUNSET,SN,300,133
DOGWOOD,SN,188,81
SOUTH ALDERWOOD,SN,297,113
DALE,SN,186,122
SERENE,SN,169,126
REDHAWK,SN,262,134
JEFF,SN,142,88
ALICIA,SN,221,134
HILLSIDE,SN,55,76
POINTE,SN,29,22
ARMSTRONG,SN,91,166
STRAWBERRY,SN,207,118
MARYSVILLE 33(*),SN,0,0
NORMA,SN,158,84
DUMAS,SN,178,128
GOLD BAR 2,SN,76,156
GOLD BAR 1,SN,109,153
GLENBAR,SN,172,91
FOREST,SN,238,106
SAUK,SN,37,102
EMANDER,SN,193,112
PILCHUCK,SN,126,164
ARLINGTON 13,SN,202,205
HEIGHTS,SN,111,207
DAMSON,SN,241,152
TAMBARK,SN,202,89
ECHO LAKE,SN,195,218
MADISON,SN,266,153
EVERETT  10,SN,123,99
GATEWAY,SN,204,149
LYNNWOOD 18,SN,196,101
LYNNWOOD 19,SN,191,130
MARYSVILLE 14,SN,231,189
LYNNWOOD 12,SN,204,103
LYNNWOOD 13,SN,149,84
LYNNWOOD 10,SN,133,40
LYNNWOOD 11,SN,168,138
LYNNWOOD 16,SN,170,92
LYNNWOOD 17,SN,273,119
LYNNWOOD 14,SN,157,75
LYNNWOOD 15,SN,142,76
