Row Label,County,Yes,No
PCT 6702,SP,193,154
PCT 6703,SP,262,171
PCT 6700,SP,219,214
PCT 6701,SP,245,213
PCT 7008,SP,189,459
PCT 7009,SP,233,502
PCT 7006,SP,203,364
PCT 7007,SP,129,373
PCT 7004,SP,148,411
PCT 7005,SP,235,556
PCT 7002,SP,117,292
PCT 7003,SP,197,360
PCT 7000,SP,283,466
PCT 7001,SP,126,315
PCT 6023,SP,161,140
PCT 6022,SP,360,167
PCT 6021,SP,301,182
PCT 6020,SP,541,229
PCT 6027,SP,205,297
PCT 6026,SP,307,428
PCT 6025,SP,145,240
PCT 6024,SP,198,126
PCT 6029,SP,202,293
PCT 6028,SP,210,197
PCT 4449,SP,179,132
PCT 3328,SP,311,168
PCT 4443,SP,173,128
PCT 4442,SP,169,191
PCT 4441,SP,174,217
PCT 4440,SP,261,313
PCT 4447,SP,134,115
PCT 4446,SP,177,122
PCT 4445,SP,235,226
PCT 4444,SP,314,250
Total,SP,82585,74498
PCT 7301,SP,135,239
PCT 7300,SP,202,245
PCT 7302,SP,160,195
PCT 4407,SP,255,283
PCT 4406,SP,256,236
PCT 4405,SP,255,313
PCT 4404,SP,244,320
PCT 4403,SP,262,289
PCT 4402,SP,251,233
PCT 4401,SP,278,307
PCT 4400,SP,251,250
PCT 4409,SP,348,407
PCT 4408,SP,321,360
PCT 3219,SP,335,144
PCT 3218,SP,470,150
PCT 3213,SP,428,143
PCT 3212,SP,308,104
PCT 3211,SP,356,116
PCT 3210,SP,344,118
PCT 3217,SP,400,227
PCT 3216,SP,428,233
PCT 3215,SP,208,126
PCT 3214,SP,372,130
PCT 4300,SP,235,195
PCT 4301,SP,150,125
PCT 4302,SP,306,226
PCT 4303,SP,280,238
PCT 4304,SP,218,149
PCT 4305,SP,203,148
PCT 4306,SP,267,282
PCT 4307,SP,60,52
PCT 9500,SP,62,110
PCT 4003,SP,281,468
PCT 4002,SP,178,354
PCT 4001,SP,157,223
PCT 4007,SP,169,221
PCT 4006,SP,306,379
PCT 4005,SP,181,286
PCT 4004,SP,189,398
PCT 4009,SP,165,339
PCT 4008,SP,125,254
PCT 6302,SP,222,150
PCT 6303,SP,408,352
PCT 6300,SP,445,371
PCT 6301,SP,416,369
PCT 6306,SP,266,251
PCT 6307,SP,129,160
PCT 6304,SP,395,303
PCT 6305,SP,186,169
PCT 6308,SP,179,139
PCT 6309,SP,309,241
PCT 3000,SP,5,2
PCT 7011,SP,104,234
PCT 7010,SP,139,288
PCT 7013,SP,209,290
PCT 7012,SP,186,340
PCT 7015,SP,235,275
PCT 7014,SP,217,279
PCT 7017,SP,272,282
PCT 7016,SP,332,359
PCT 7019,SP,234,258
PCT 7018,SP,319,319
PCT 9300,SP,37,57
PCT 6401,SP,104,115
PCT 6400,SP,190,182
PCT 6402,SP,230,223
PCT 6016,SP,139,197
PCT 6017,SP,487,355
PCT 6014,SP,128,153
PCT 6015,SP,131,178
PCT 6012,SP,112,198
PCT 6013,SP,148,227
PCT 6010,SP,20,46
PCT 6011,SP,144,260
PCT 6018,SP,449,247
PCT 6019,SP,433,265
PCT 3318,SP,256,200
PCT 3319,SP,241,174
PCT 3316,SP,381,222
PCT 3317,SP,429,269
PCT 3314,SP,256,169
PCT 3315,SP,317,227
PCT 3312,SP,340,284
PCT 3313,SP,369,289
PCT 3310,SP,274,232
PCT 3311,SP,166,148
PCT 9008,SP,19,72
PCT 9004,SP,177,301
PCT 9005,SP,53,142
PCT 9006,SP,167,397
PCT 9007,SP,47,96
PCT 9000,SP,186,355
PCT 9001,SP,172,260
PCT 9002,SP,119,266
PCT 9003,SP,86,179
