Row Label,County,Yes,No
PCT 7014,SP,197,295
PCT 7017,SP,212,337
PCT 7016,SP,328,359
PCT 7019,SP,183,305
PCT 7018,SP,295,333
PCT 9300,SP,42,49
PCT 6401,SP,147,69
PCT 6400,SP,222,152
PCT 6402,SP,244,204
PCT 6016,SP,147,187
PCT 6017,SP,355,477
PCT 6014,SP,112,162
PCT 6015,SP,153,152
PCT 6012,SP,152,157
PCT 6013,SP,165,204
PCT 6010,SP,34,30
PCT 6011,SP,161,236
PCT 6018,SP,320,367
PCT 6019,SP,367,327
PCT 3318,SP,263,187
PCT 3319,SP,240,176
PCT 3316,SP,325,273
PCT 3317,SP,365,323
PCT 3314,SP,237,180
PCT 3315,SP,310,228
PCT 3312,SP,332,285
PCT 3313,SP,384,272
PCT 3310,SP,295,206
PCT 3311,SP,181,129
PCT 9008,SP,23,62
PCT 9004,SP,123,353
PCT 9005,SP,68,119
PCT 9006,SP,189,364
PCT 9007,SP,40,102
PCT 9000,SP,214,321
PCT 9001,SP,182,244
PCT 9002,SP,130,251
PCT 9003,SP,98,163
