Row Label,County,Repealed,Maintained
SHERMAN HEIGHTS 278,KP,9,9
SPINNAKER 146,KP,155,155
SINCLAIR 275,KP,133,112
PORT ORCHARD 215,KP,0,0
BLUE HERON 301,KP,188,501
SYMINGTON 151,KP,133,127
PORT ORCHARD 210,KP,142,160
FRONTIER 102,KP,250,299
RIDGEWAY 084,KP,73,55
WING POINT 305,KP,107,299
PEARSON 445,KP,346,320
BREMERTON 114,KP,0,0
SEABOLD 335,KP,153,425
TIBARDIS 139,KP,111,112
BREMERTON 007,KP,5,4
BREMERTON 006,KP,128,137
BREMERTON 005,KP,125,151
SUQUAMISH 460,KP,159,204
BREMERTON 003,KP,186,205
BREMERTON 002,KP,103,85
BREMERTON 001,KP,95,137
BUCKLIN 121,KP,249,249
MADRONA 269,KP,164,177
DRIVE-IN 283,KP,5,7
MILLER BAY 458,KP,246,336
CONVERSE 252,KP,223,195
LONG LAKE 245,KP,166,172
BREMERTON 088,KP,38,36
BREMERTON 159,KP,135,126
SUTTON 165,KP,155,150
OLYMPIC VIEW 103,KP,142,224
Total,KP,36129,42882
