Row Label,County,Repealed,Maintained
OLALLA 265,KP,167,207
WINSTON 129,KP,84,111
RIDGETOP 149,KP,162,184
EAGLE CREST 164,KP,219,339
LOCKER 246,KP,302,325
BROWNSVILLE 105,KP,246,367
KINGSTON 430,KP,289,406
VENA 173,KP,161,246
CEDAR 211,KP,232,194
BREMERTON 041,KP,143,188
BREMERTON 040,KP,161,211
POULSBO 401,KP,262,324
BREMERTON 046,KP,189,214
CAMBRIDGE 144,KP,150,162
BREMERTON 056,KP,197,169
TWIN SPITS 417,KP,194,349
BIG VALLEY 441,KP,158,211
CHARLAND 110,KP,159,193
SKIFF POINT 328,KP,102,282
LOST HIGHWAY 157,KP,258,239
TRIDENT 101,KP,56,49
WILSON CREEK 242,KP,177,240
SYLVAN 066,KP,192,235
PORT ORCHARD 201,KP,198,185
EVERGREEN 257,KP,303,349
FERNWOOD 230,KP,263,312
MANCHESTER 255,KP,132,248
SUNNYSLOPE 281,KP,218,182
LOFALL 442,KP,268,412
BLAKELY 310,KP,83,334
PORT ORCHARD 207,KP,198,198
WOODMERE 127,KP,240,292
BREMERTON 058,KP,189,229
UELAND 082,KP,0,0
WATERMAN 295,KP,131,180
BREMERTON 054,KP,110,120
PIONEER 152,KP,222,363
SILVERDALE 160,KP,223,262
BREMERTON 051,KP,24,19
BREMERTON 052,KP,139,153
BREMERTON 053,KP,247,292
SEABECK 155,KP,330,337
PARKWOOD 270,KP,248,265
ISLAND LAKE 427,KP,221,202
BREMERTON 109,KP,24,16
BREIDABLIK 410,KP,198,279
BREMERTON 107,KP,0,0
WHISPERING PINES 227,KP,280,220
FRAGARIA 259,KP,195,247
LOVGREN 332,KP,75,198
BANDIX 263,KP,296,242
FORT WARD 318,KP,117,376
FUSON 175,KP,240,190
HARPER 240,KP,150,267
WILLOCK 258,KP,180,225
LIBERTY 325,KP,112,301
PORT ORCHARD 203,KP,126,99
SPRING CREEK 217,KP,144,204
MULLENIX 260,KP,248,299
LARSON 153,KP,248,339
FINCH 314,KP,91,262
ROLLING BAY 330,KP,115,359
BREMERTON 029,KP,156,208
TOTTEN 463,KP,154,228
WOODRIDGE 222,KP,145,131
MANZANITA 336,KP,84,244
OLD FRONTIER 106,KP,239,305
BREMERTON 022,KP,150,154
NEBRASKA 223,KP,213,234
EAGLE HARBOR 317,KP,100,253
NEW BROOKLYN 322,KP,87,207
TOLO 333,KP,111,307
FERNCLIFF 315,KP,146,487
S&#39;KLALLAM 418,KP,17,22
PORT ORCHARD 202,KP,235,264
NAVY YARD CITY 095,KP,203,216
PORT ORCHARD 200,KP,115,107
SANTA FE 148,KP,169,214
PORT ORCHARD 206,KP,0,0
FIRGLADE 137,KP,148,149
PORT ORCHARD 204,KP,188,185
PORT ORCHARD 205,KP,366,556
HUNTER 219,KP,208,206
CONIFER 271,KP,119,135
PORT ORCHARD 208,KP,0,0
PORT ORCHARD 209,KP,0,0
KEYPORT 425,KP,224,329
SCANDIA 455,KP,204,283
BREMERTON 293(*),KP,0,0
PORT MADISON 340,KP,68,289
ALPINE 111,KP,175,214
LUNDBERG 250,KP,232,234
POINT NO POINT 416,KP,296,423
VINLAND 412,KP,195,364
LINCOLN 440,KP,194,235
BREMERTON 032,KP,43,16
OVERLOOK 267,KP,181,186
BREMERTON 030,KP,157,211
BREMERTON 031,KP,78,135
BREMERTON 037,KP,226,314
APPLE TREE 422,KP,189,333
ERLANDS POINT 130,KP,139,188
RIDGEPOINT 141,KP,141,201
PERRY 073,KP,123,145
CRYSTAL SPRINGS 312,KP,119,503
CRESCENT VALLEY 266,KP,214,275
SHERMAN HEIGHTS 278,KP,10,8
SPINNAKER 146,KP,137,168
SINCLAIR 275,KP,113,128
PORT ORCHARD 215,KP,0,0
BLUE HERON 301,KP,197,465
SYMINGTON 151,KP,114,147
PORT ORCHARD 210,KP,137,159
FRONTIER 102,KP,224,302
RIDGEWAY 084,KP,68,58
WING POINT 305,KP,93,305
PEARSON 445,KP,290,351
BREMERTON 114,KP,0,0
SEABOLD 335,KP,129,420
TIBARDIS 139,KP,107,107
BREMERTON 007,KP,2,8
BREMERTON 006,KP,119,140
BREMERTON 005,KP,119,149
SUQUAMISH 460,KP,154,198
BREMERTON 003,KP,184,194
BREMERTON 002,KP,93,89
BREMERTON 001,KP,89,139
BUCKLIN 121,KP,216,268
MADRONA 269,KP,172,166
DRIVE-IN 283,KP,5,6
MILLER BAY 458,KP,233,332
CONVERSE 252,KP,213,197
LONG LAKE 245,KP,155,178
BREMERTON 088,KP,39,34
BREMERTON 159,KP,141,110
SUTTON 165,KP,148,155
OLYMPIC VIEW 103,KP,122,241
Total,KP,32325,44602
