Row Label,County,Maintained,Registered Voters,Repealed,Times Blank Voted,Times Counted,Times Over Voted
SEA 34-1510,KI,133,392,57,38,228,0
SEA 34-1513,KI,171,663,102,39,312,0
SEA 34-1512,KI,77,269,45,27,149,0
SEA 34-1519,KI,105,327,58,29,192,0
SEA 34-1518,KI,97,260,40,19,156,0
RNT 11-0354,KI,99,491,105,23,227,0
SET 33-3618,KI,51,325,66,8,125,0
ISS 05-3572,KI,158,855,128,45,331,0
SHL 32-3556,KI,138,436,69,32,239,0
GRIFFITH,KI,131,576,110,47,288,0
M-I 41-0796,KI,151,561,70,47,268,0
M-I 41-0797,KI,109,373,57,33,199,0
M-I 41-0794,KI,174,399,47,36,257,0
M-I 41-0795,KI,216,508,56,47,319,0
M-I 41-0792,KI,130,297,35,21,186,0
M-I 41-0793,KI,232,596,77,57,366,0
KEN 47-3136,KI,54,293,59,6,119,0
M-I 41-0791,KI,121,259,19,15,156,1
SAM 45-3213,KI,170,558,83,42,295,0
SAM 45-3216,KI,217,710,104,41,362,0
SAM 45-3217,KI,257,641,103,64,424,0
SHL 32-0024,KI,169,449,70,30,269,0
THRUSH,KI,85,275,44,15,144,0
KEN 47-3352,KI,0,0,0,0,0,0
M-I 41-0778,KI,119,320,62,34,215,0
M-I 41-0779,KI,214,497,84,33,331,0
SHL 32-0510,KI,192,645,111,68,371,0
M-I 41-0770,KI,97,277,52,24,173,0
M-I 41-0771,KI,96,258,35,18,149,0
M-I 41-0773,KI,109,315,47,24,180,0
M-I 41-0774,KI,211,453,42,34,288,1
M-I 41-0775,KI,191,491,77,45,313,0
M-I 41-0776,KI,136,331,47,30,213,0
M-I 41-0777,KI,187,492,55,49,291,0
SHL 32-0277,KI,83,241,26,23,132,0
SEA 37-3416,KI,73,502,47,13,134,1
RNT 33-3535,KI,125,697,112,45,282,0
SEA 37-3639,KI,131,303,42,18,191,0
SEA 43-1277,KI,183,541,56,43,282,0
SEA 37-3636,KI,174,786,86,36,296,0
SEA 43-1275,KI,127,275,40,33,200,0
SAM 45-2965,KI,173,586,94,57,324,0
SEA 43-1272,KI,183,437,47,55,285,0
SAM 45-2961,KI,182,531,85,51,318,0
SAM 45-2963,KI,271,774,116,61,448,0
FED 30-3018,KI,76,327,62,17,155,0
FED 30-3019,KI,104,427,99,28,231,0
FED 30-3017,KI,247,715,143,68,458,0
FED 30-3014,KI,157,461,95,25,277,0
FED 30-3015,KI,126,398,93,22,241,0
FED 30-3012,KI,91,301,75,28,194,0
FED 30-3013,KI,59,266,54,11,124,0
FED 30-3010,KI,93,335,87,17,197,0
FED 30-3011,KI,67,343,57,14,138,0
RNT 37-0965,KI,164,708,134,48,346,0
ISS 41-1208,KI,207,649,96,66,369,0
SIERRA,KI,184,690,147,42,373,0
SEA 46-1978,KI,224,501,58,46,328,0
SHL 32-0274,KI,91,288,62,33,186,0
KEN 47-0482,KI,126,671,137,38,301,0
SEA 43-2028,KI,202,423,43,34,280,1
SEA 43-2029,KI,371,706,46,70,488,1
SEA 43-2026,KI,168,356,33,38,239,0
SEA 43-2027,KI,159,292,10,33,202,0
SEA 43-2024,KI,152,336,25,24,201,0
SEA 43-2025,KI,260,556,52,48,360,0
SEA 43-2023,KI,162,388,33,29,224,0
SEA 43-2020,KI,175,374,39,35,249,0
SEA 43-2021,KI,387,797,60,59,506,0
BEL 48-0198,KI,212,846,108,55,375,0
BEL 48-0191,KI,90,300,28,28,146,0
BEL 48-0190,KI,105,443,52,35,192,0
BEL 48-0193,KI,114,407,61,30,205,0
BEL 48-0192,KI,129,364,52,26,207,0
CAMAS,KI,272,719,111,59,442,0
BEL 48-0194,KI,88,287,40,31,159,0
BEL 48-0196,KI,98,302,56,20,174,0
FED 30-3305,KI,46,402,46,10,102,0
FAIRWOOD,KI,102,267,63,11,176,0
RATTLESNAKE,KI,145,605,150,38,333,0
SHL 32-1080,KI,73,258,42,19,134,0
B-D 05-3310,KI,103,492,139,31,273,0
SEA 43-2110,KI,126,452,38,22,186,0
KEN 33-2699,KI,94,401,83,21,198,0
SEA 43-2115,KI,61,527,40,33,134,0
SHL 32-0378,KI,71,305,56,23,150,0
RED 48-0938,KI,70,288,20,16,106,0
KIR 45-2560,KI,179,705,97,32,308,0
SEA 46-1964,KI,155,499,58,34,247,0
FOUR LAKES,KI,188,733,169,46,403,0
SEA 43-2239,KI,286,566,49,54,389,0
SAM 45-2791,KI,229,637,131,51,411,0
SEA 43-2237,KI,232,568,66,54,352,0
SEA 34-2501,KI,152,381,61,31,244,0
SEA 36-2532,KI,174,416,56,43,273,0
SEA 36-2533,KI,171,431,61,35,267,0
SEA 36-2534,KI,186,547,79,50,315,0
PATTERSON,KI,271,861,167,67,505,0
SEA 36-2536,KI,214,567,84,31,329,0
SHEFFIELD,KI,180,447,58,50,288,0
KILLARNEY,KI,148,466,88,28,264,0
RNT 11-1012,KI,104,589,118,20,242,0
M-I 41-2445,KI,184,496,73,35,292,0
SET 33-3057,KI,125,607,115,27,267,0
M-V 05-3373,KI,160,662,147,53,360,0
RNT 11-2854,KI,99,583,99,27,225,0
SEA 37-1558,KI,133,702,111,29,273,0
SEA 37-1559,KI,56,338,40,12,108,0
KIR 48-2863,KI,146,417,54,33,233,0
COV 47-0313,KI,123,428,89,29,241,0
SEA 37-1555,KI,108,410,65,17,190,0
LANGSTON,KI,132,587,107,15,254,0
BOT 01-3321,KI,141,430,110,42,293,0
SEA 37-1553,KI,111,388,69,24,206,2
DES 33-2674,KI,117,552,104,29,250,0
SEA 37-1824,KI,166,394,53,27,246,0
KIR 48-3196,KI,142,428,59,32,233,0
SEA 37-1827,KI,148,558,91,31,270,0
SEA 37-1823,KI,24,209,16,4,44,0
SEA 43-1835,KI,266,688,90,61,417,0
KEN 47-3652,KI,85,463,109,25,219,0
RIVERBEND,KI,160,762,128,57,345,0
DES 33-2671,KI,222,834,205,61,488,0
AUB 47-3260,KI,248,886,185,52,485,0
DES 33-2673,KI,80,366,74,13,167,0
M-I 41-0786,KI,105,255,35,26,166,0
KIR 48-2919,KI,112,412,61,34,207,0
BEL 41-0518,KI,97,266,53,22,172,0
KMR 46-2765,KI,216,715,109,38,363,0
KMR 46-2764,KI,88,269,48,19,155,0
M-I 41-0788,KI,150,372,42,42,234,0
KIR 48-2913,KI,194,700,108,35,337,0
KIR 48-2914,KI,207,723,123,69,399,0
MOUNT CLARE,KI,208,571,85,55,348,0
SAM 45-2575,KI,308,770,135,53,496,0
SEA 46-1962,KI,137,295,30,41,208,0
SEA 37-1950,KI,38,187,24,5,67,0
JUTLAND,KI,27,85,11,2,40,0
KIR 48-0642,KI,130,430,74,49,253,0
KIR 48-0643,KI,69,314,43,29,141,0
KIR 48-0641,KI,131,370,63,27,221,0
KIR 48-0646,KI,177,511,89,39,305,0
SAM 41-2942,KI,230,726,103,52,385,0
KIR 48-0644,KI,218,716,118,57,393,0
KIR 48-0645,KI,67,230,32,28,127,0
SEA 37-1903,KI,145,312,42,31,218,0
M-V 05-2841,KI,90,385,81,17,188,0
N-B 05-2683,KI,185,706,112,54,351,0
PROVAN,KI,212,551,75,53,340,0
TWIN PEAKS,KI,194,700,160,47,401,0
BEL 48-1023,KI,114,322,66,26,206,0
SAM 41-0816,KI,221,687,118,46,385,0
SHL 32-0462,KI,107,421,57,43,207,0
RNT 11-0964,KI,142,557,76,42,260,0
RNT 11-0962,KI,74,309,40,13,127,0
SEA 34-1529,KI,70,266,46,16,132,0
KIR 01-2678,KI,218,695,109,48,375,0
SEA 46-2128,KI,142,542,74,31,247,0
B-D 05-0240,KI,101,419,87,19,207,0
KIR 48-0614,KI,241,751,83,60,384,0
SEA 43-2048,KI,148,376,35,31,214,0
KIR 01-2923,KI,163,642,104,44,311,0
SEA 43-2049,KI,150,453,32,26,208,0
AUB 47-3518,KI,166,640,106,37,309,0
DARWOOD,KI,124,472,123,38,285,0
SEA 36-1757,KI,112,262,26,28,166,0
SEA 43-1874,KI,227,608,82,34,343,0
SEA 36-1759,KI,117,274,29,23,169,0
NEW 41-3578,KI,79,396,52,25,156,0
BUR 34-1104,KI,107,325,62,17,186,0
SEA 46-2286,KI,191,437,55,33,279,0
SEA 46-2280,KI,259,645,70,66,396,1
HOLLYMORE,KI,196,525,95,46,337,0
SEA 46-2282,KI,298,653,76,55,429,0
SHL 32-0267,KI,144,607,105,50,299,0
SEA 46-2289,KI,134,338,37,32,203,0
LFP 46-1186,KI,152,436,66,32,250,0
DENVER,KI,109,588,97,23,229,0
PEGGY,KI,179,775,169,42,390,0
SEA 34-1508,KI,116,295,44,22,182,0
SEA 34-1509,KI,106,281,48,23,177,0
GLENDALE,KI,136,764,128,25,289,0
SEA 34-1500,KI,198,584,73,57,328,0
SEA 34-1501,KI,166,369,58,24,248,0
SEA 34-1506,KI,107,299,45,31,183,0
SEA 34-1507,KI,145,357,49,36,230,0
SEA 34-1504,KI,173,418,61,33,267,0
SEA 46-2304,KI,149,369,35,48,233,1
WANDA,KI,96,417,82,27,205,0
TIGER MTN,KI,245,742,137,65,447,0
SEA 46-2305,KI,164,364,38,51,253,0
SEA 46-2307,KI,141,313,42,32,215,0
LFP 46-1237,KI,163,419,68,44,275,0
KIR 45-2917,KI,133,603,85,36,254,0
KIR 45-2916,KI,102,321,50,23,175,0
BUR 34-1032,KI,111,511,119,33,263,0
KEN 47-2985,KI,89,571,84,25,198,0
KIR 45-2912,KI,80,419,74,11,165,0
KIR 45-2911,KI,67,309,48,23,139,1
KIR 45-2910,KI,142,421,72,34,248,0
SEA 46-2359,KI,125,341,41,37,203,0
SEA 46-2358,KI,314,846,124,56,494,0
SEA 46-2302,KI,168,408,48,49,265,0
SEA 37-2686,KI,175,604,78,38,291,0
COUNTRYSIDE,KI,130,667,119,31,280,0
SEA 46-2352,KI,115,338,45,21,181,0
SEA 46-2351,KI,126,314,41,33,200,0
SEA 37-3159,KI,179,845,155,49,383,0
SEA 46-2357,KI,193,472,71,45,309,0
SEA 46-2355,KI,148,354,37,39,224,0
FAIRWEATHER,KI,86,269,48,30,164,0
SAM 41-3384,KI,213,764,115,63,391,0
SAM 41-3385,KI,172,616,94,62,328,0
KIR 45-3198,KI,97,492,59,26,182,0
KIR 45-3199,KI,155,416,65,21,241,0
CROW,KI,85,389,83,29,197,0
KEN 33-3378,KI,155,725,142,36,333,0
SEALTH,KI,126,378,60,43,229,0
BOT 01-1207,KI,166,553,80,36,282,0
BEL 48-0188,KI,131,472,65,48,244,0
BEL 48-0189,KI,119,523,69,44,232,0
BEL 48-0186,KI,100,277,34,31,165,0
RING HILL,KI,260,757,176,52,488,0
FED 30-3372,KI,105,450,103,19,227,0
SHL 32-2552,KI,119,444,94,34,247,0
SEA 43-1365,KI,182,459,30,50,262,0
SEA 34-1448,KI,113,270,49,19,181,0
GREEN RIVER,KI,106,482,127,28,261,0
COV 47-0279,KI,148,832,186,35,369,0
EVERGREEN,KI,111,716,121,29,261,0
N-B 05-0859,KI,140,487,103,48,291,0
N-B 05-0858,KI,111,469,77,34,222,0
SEA 34-1442,KI,139,380,37,31,207,0
SAM 41-1130,KI,146,651,78,59,283,0
KEN 47-0842,KI,182,796,150,36,368,0
KIR 45-3200,KI,102,455,78,29,209,0
BOT 01-0868,KI,158,650,93,41,292,0
HUSKY,KI,157,650,129,54,340,0
SNQ 05-3645,KI,0,0,0,0,0,0
SEA 36-2505,KI,152,324,44,32,228,0
SEA 36-2504,KI,152,303,32,29,213,0
SEA 36-2507,KI,100,283,49,31,180,0
SEA 36-2506,KI,137,311,44,21,202,0
SEA 36-2503,KI,135,305,44,17,196,0
SEA 36-2502,KI,212,378,43,29,284,0
SEA 36-2509,KI,156,403,62,42,260,0
SEA 36-2508,KI,201,427,54,38,293,0
QUAIL,KI,67,235,44,20,131,0
KEN 47-0601,KI,137,733,122,32,291,0
KEN 47-0600,KI,31,131,10,5,46,0
COV 47-3517,KI,85,263,70,13,168,0
SHL 32-1140,KI,78,240,37,15,130,0
RNT 11-2844,KI,205,845,121,28,354,0
RNT 11-2845,KI,105,548,96,20,221,0
SEA 36-3586,KI,261,801,94,52,407,0
KEN 47-0026,KI,59,357,96,14,169,0
SEA 37-1563,KI,50,323,54,6,111,1
SEA 37-1565,KI,114,331,38,20,172,0
SEA 37-1564,KI,137,396,76,14,227,0
ANGEL CITY,KI,128,745,145,26,299,0
SEA 37-1566,KI,95,327,55,26,176,0
SEA 37-1568,KI,101,434,67,11,179,0
SEA 43-2083,KI,142,422,30,43,215,0
KEN 47-0028,KI,114,533,115,46,275,0
KMR 46-3148,KI,153,671,112,55,320,0
SEA 46-2619,KI,157,539,92,30,279,0
SEA 46-2500,KI,126,360,49,34,209,0
MCKINLEY,KI,49,351,58,11,118,0
WOODSIDE,KI,149,580,85,25,259,0
BUR 34-0377,KI,137,607,120,36,293,0
AUB 47-3187,KI,102,432,78,21,201,0
KMR 46-0820,KI,118,365,63,31,212,0
KMR 46-2771,KI,220,699,139,53,412,0
DES 33-1146,KI,148,591,122,29,299,0
LFP 46-0309,KI,233,582,104,49,386,0
KIR 48-2921,KI,120,418,71,40,231,0
KIR 48-3439,KI,200,531,83,41,324,0
KIR 48-2922,KI,129,504,71,42,242,0
KEN 11-0918,KI,127,605,105,24,257,1
CUMBERLAND,KI,91,345,91,13,195,0
VEAZIE,KI,188,619,140,28,356,0
LFP 46-0003,KI,169,477,65,39,273,0
KIR 48-0639,KI,129,387,55,34,218,0
KIR 48-0638,KI,168,551,73,40,281,0
KIR 48-0636,KI,152,449,65,31,248,0
KIR 48-0633,KI,180,468,77,28,285,0
BOT 01-0262,KI,188,779,122,57,367,0
BOT 01-0260,KI,245,769,153,84,482,0
AUB 47-3324,KI,166,577,150,44,360,0
SEA 36-2117,KI,147,336,46,30,223,0
SEA 46-1310,KI,138,397,59,32,229,0
KIR 01-0421,KI,300,724,119,49,468,0
KIR 01-0422,KI,151,612,111,47,309,0
RNT 11-0978,KI,88,506,114,21,223,0
RNT 11-0979,KI,41,284,50,9,100,0
RNT 11-0975,KI,172,861,139,28,339,0
RNT 11-0970,KI,56,246,38,14,108,0
RNT 11-0971,KI,160,579,101,30,291,0
RNT 11-0973,KI,108,542,103,34,245,0
SEA 37-1589,KI,154,290,30,33,217,0
SEA 37-1588,KI,117,244,27,15,159,0
SEA 43-1291,KI,365,684,60,62,487,0
SEA 37-1583,KI,233,700,100,49,382,0
SEA 37-1582,KI,172,715,89,30,291,0
SEA 37-1580,KI,92,333,49,19,160,0
SEA 37-1587,KI,139,311,30,26,195,0
SEA 37-1586,KI,177,373,43,31,251,0
SEA 36-3566,KI,196,579,69,42,307,0
SEA 37-1584,KI,131,332,49,30,210,0
SEA 43-2040,KI,148,476,40,26,214,0
NPK 33-0849,KI,141,380,74,39,254,0
TWO RIVERS,KI,248,779,154,63,465,0
FED 30-3004,KI,80,442,88,20,188,0
MEANDER,KI,206,581,97,37,340,0
SPIDER LAKE,KI,193,755,157,37,387,0
ISS 05-3559,KI,283,907,150,95,529,1
ISS 05-3552,KI,149,742,102,57,308,0
MARYMOOR,KI,0,0,0,0,0,0
HILL,KI,166,493,100,46,312,0
RUSS,KI,5,24,6,0,11,0
RED 48-2642,KI,74,263,35,8,117,0
RED 48-2641,KI,238,645,93,65,396,0
RED 48-2640,KI,116,356,61,31,208,0
SEA 46-2292,KI,198,505,50,40,288,0
SEA 46-2293,KI,182,441,56,54,292,0
SEA 34-1409,KI,182,422,50,38,270,0
SEA 34-1408,KI,287,708,136,58,481,0
SEA 46-2296,KI,149,391,56,32,237,0
SEA 46-2297,KI,106,283,36,27,169,0
BUR 34-1136,KI,65,218,54,18,137,0
SEA 43-1333,KI,152,340,54,23,229,0
SEA 43-1332,KI,178,385,44,45,267,0
SEA 43-1331,KI,156,366,31,37,224,0
SEA 43-1330,KI,158,404,49,31,238,0
M-I 41-0756,KI,252,738,96,54,402,0
M-I 41-0757,KI,132,403,59,40,231,0
SEA 43-1335,KI,265,637,61,51,377,0
LUND,KI,188,740,172,49,409,0
KMR 46-0036,KI,231,649,109,43,383,0
M-I 41-0758,KI,103,284,54,18,175,0
M-I 41-0759,KI,123,379,52,36,211,0
SHAMROCK,KI,160,693,136,36,332,0
SEA 36-3587,KI,165,590,74,34,273,0
N-B 05-3407,KI,194,628,136,51,381,0
WOD 45-2680,KI,228,627,103,53,384,0
WABASH,KI,93,320,77,19,189,0
SEA 43-3424,KI,153,407,38,28,219,0
BEL 41-0011,KI,51,346,45,21,117,0
BEL 41-0017,KI,126,594,99,45,270,0
RED 48-2467,KI,124,398,55,36,215,0
RED 48-2466,KI,267,749,122,71,460,0
SEA 37-1567,KI,73,332,59,24,156,0
STEED,KI,288,759,149,64,501,0
SEA 37-3617,KI,155,553,47,33,235,0
SEA 43-3571,KI,81,464,49,26,156,0
CAMPBELL HILL,KI,107,642,116,27,250,0
SEA 34-1258,KI,144,341,62,19,225,0
SEA 34-1259,KI,121,328,55,29,205,0
BEL 41-2936,KI,161,485,70,33,264,0
BEL 41-2935,KI,180,526,39,45,264,0
SEA 46-2348,KI,92,274,34,35,161,0
SEA 46-2349,KI,118,382,62,40,220,0
SEA 46-2340,KI,236,680,86,59,381,0
SEA 46-2341,KI,210,569,95,44,349,0
SEA 46-2342,KI,116,406,53,18,187,0
SEA 46-2343,KI,113,341,39,42,194,0
SEA 46-2344,KI,208,760,83,38,329,0
BEL 41-2447,KI,183,527,88,32,303,0
SEA 46-2346,KI,121,364,44,28,193,0
SEA 46-2347,KI,153,519,87,41,281,0
TRILLIUM,KI,276,799,141,59,476,0
LORA,KI,167,607,125,51,343,0
ALG 30-3141,KI,89,523,107,26,222,0
KEN 47-1076,KI,143,668,120,38,301,0
COV 47-1203,KI,198,885,168,55,421,0
KEN 33-2567,KI,86,369,81,20,187,0
KEN 33-2569,KI,173,856,156,61,390,0
KMR 46-1147,KI,188,764,133,47,368,0
VASHON,KI,115,390,70,30,215,0
ENM 31-3492,KI,78,333,66,20,164,0
BEL 48-0171,KI,131,396,86,17,234,0
BEL 48-0170,KI,77,225,39,12,128,0
BEL 48-0177,KI,144,408,65,27,236,0
BEL 48-0178,KI,64,406,54,16,134,0
SEA 46-1970,KI,112,250,30,19,161,0
BEL 41-2621,KI,133,528,76,42,251,0
SEA 43-1975,KI,32,439,21,10,63,0
SET 33-3104,KI,104,542,106,37,247,0
SET 33-3107,KI,125,680,125,30,281,1
SET 33-3100,KI,141,847,130,20,291,0
SET 33-3101,KI,87,366,107,34,228,0
SET 33-3102,KI,130,670,141,22,293,0
KIR 48-2598,KI,209,548,77,41,327,0
SEA 36-1769,KI,105,234,18,28,151,0
SHL 32-1228,KI,119,366,53,23,195,0
SNQ 05-3512,KI,277,823,135,60,472,0
SAM 45-3505,KI,200,573,97,32,329,0
SNQ 05-3511,KI,225,860,167,85,477,0
SNQ 05-3514,KI,197,648,110,50,358,1
SEA 36-2593,KI,117,289,27,30,174,0
SEA 37-1940,KI,169,536,70,29,268,0
SEA 43-2034,KI,197,424,27,29,253,0
BEL 41-2714,KI,238,711,79,55,372,0
SHL 32-3363,KI,99,373,43,22,164,0
KEN 33-3362,KI,68,365,83,23,174,0
BEL 41-2719,KI,171,520,71,47,289,0
SEA 46-1400,KI,147,425,47,27,221,0
SEA 46-1401,KI,194,686,69,48,311,0
SEA 32-3568,KI,174,849,139,70,383,0
SEA 46-1404,KI,126,441,46,45,217,0
SEA 36-2518,KI,155,425,57,34,246,0
SEA 36-2512,KI,224,505,64,43,331,0
SEA 36-2513,KI,177,434,65,59,301,0
SEA 36-2510,KI,133,352,53,35,221,0
SEA 36-2511,KI,181,430,76,54,311,0
SNQ 05-3633,KI,94,404,52,20,166,0
SEA 36-2517,KI,247,613,89,46,382,0
SEA 36-2514,KI,118,298,52,23,193,0
SEA 36-2515,KI,148,361,55,30,233,0
SEA 37-1619,KI,149,449,67,40,256,0
SEA 37-1618,KI,118,389,47,23,188,0
SEA 37-1613,KI,129,292,47,24,200,0
SEA 37-1612,KI,125,288,29,37,191,0
SEA 37-1611,KI,128,289,41,22,191,0
SEA 37-1610,KI,146,331,39,21,206,0
SEA 37-1617,KI,155,323,28,18,201,0
KLAHANIE,KI,139,468,78,47,264,0
SEA 37-1615,KI,139,343,44,22,205,0
SEA 37-1614,KI,101,260,29,25,155,0
SEA 36-1732,KI,180,449,55,43,278,0
SEA 36-1731,KI,157,404,40,33,230,0
SEA 36-1730,KI,152,385,37,33,222,0
SEA 36-1737,KI,129,416,29,35,193,0
SEA 36-1736,KI,131,341,45,33,209,0
SEA 36-1735,KI,105,252,24,31,160,0
SEA 36-1734,KI,178,497,65,43,286,0
SEA 36-1739,KI,150,309,28,29,207,0
SEA 36-1738,KI,138,295,22,30,190,0
KEN 05-3462,KI,0,0,0,0,0,0
SEA 37-1576,KI,84,435,85,17,186,0
SEA 37-1574,KI,75,417,86,18,179,0
SEA 37-1575,KI,48,377,57,19,124,0
SEA 37-1572,KI,105,307,49,26,180,0
SEA 37-1570,KI,125,659,132,47,304,0
SEA 37-1571,KI,120,432,91,39,250,0
SEA 37-1578,KI,76,413,73,23,172,0
SEA 37-1579,KI,62,247,36,10,108,0
BITTERROOT,KI,140,483,86,36,262,0
SEA 43-1818,KI,94,295,58,44,196,0
SEA 43-1819,KI,197,457,61,45,303,0
SEA 43-1817,KI,82,264,30,22,134,0
SEA 43-2059,KI,191,424,30,31,252,0
BUR 34-0344,KI,174,420,77,50,301,0
NEW 41-0878,KI,216,630,69,43,328,0
KIR 01-2457,KI,186,709,139,51,376,0
KIR 48-3401,KI,193,632,95,54,342,0
ROYAL,KI,66,320,78,19,163,0
PAC 30-2856,KI,104,686,107,19,230,0
BUR 34-0699,KI,262,823,169,58,489,0
HORSESHOE,KI,148,490,101,40,289,0
RED 45-2638,KI,129,442,73,33,235,0
SHL 32-0898,KI,97,295,55,25,177,0
BURTON,KI,115,241,29,19,163,0
SHL 32-0895,KI,144,484,49,25,218,0
SEA 43-1343,KI,159,355,23,33,215,0
KIR 48-0628,KI,214,664,83,59,356,0
KIR 48-0629,KI,217,587,78,49,344,0
M-I 41-2465,KI,120,330,59,29,208,0
ELECTIONS OFFICE,KI,0,9,1,0,1,0
SAM 41-2491,KI,195,707,121,51,367,0
SEA 36-1298,KI,182,337,29,35,246,0
TUK 11-2453,KI,87,510,73,20,180,0
M-V 05-3536,KI,134,572,104,37,275,0
EXCALIBUR,KI,91,403,108,27,226,0
KIR 48-2920,KI,98,381,70,21,189,0
TUK 11-1164,KI,146,660,112,54,312,0
SET 33-3074,KI,113,456,121,26,260,0
TUK 11-1166,KI,77,443,74,14,165,0
TUK 11-1167,KI,0,6,3,1,4,0
SEA 43-2549,KI,214,718,78,47,339,0
BEL 41-0175,KI,214,815,152,49,415,0
BEL 41-0176,KI,167,593,93,32,292,0
SEA 37-1590,KI,164,294,30,34,228,0
BEL 41-0179,KI,87,338,44,17,148,0
BEL 41-3371,KI,187,677,72,37,296,0
BEL 41-3370,KI,217,812,112,48,377,0
SEA 37-1594,KI,209,761,87,47,343,0
SEA 37-1596,KI,134,497,79,47,260,0
SEA 43-2542,KI,111,275,22,13,146,0
NPK 33-0857,KI,255,684,147,81,483,0
NPK 33-0854,KI,164,436,86,52,302,0
NPK 33-0855,KI,117,390,73,41,231,0
NPK 33-0852,KI,147,442,101,48,296,0
NPK 33-0853,KI,132,338,75,36,243,0
NPK 33-0851,KI,170,525,112,56,338,0
AUB 47-2551,KI,144,824,155,33,332,0
ELSOM,KI,206,586,103,44,353,0
SEA 46-2366,KI,140,451,59,42,241,0
BUR 33-0476,KI,166,764,162,50,378,0
CONNAUGHT,KI,148,615,148,41,337,0
AUB 47-3538,KI,187,719,145,34,366,0
AUB 47-3539,KI,122,436,96,27,245,0
GLASGOW,KI,95,601,128,32,255,0
ALPINE,KI,159,564,122,43,324,0
SAM 41-0909,KI,248,831,128,69,445,0
DES 33-2637,KI,111,499,90,20,221,0
CEDAR RIVER,KI,110,481,111,38,259,0
RNT 11-3162,KI,61,209,37,8,106,0
SEA 34-1410,KI,89,240,42,25,156,0
SEA 34-1411,KI,118,307,48,31,197,0
COALFIELD,KI,214,713,129,53,396,0
SEA 34-1413,KI,191,533,72,56,319,0
SEA 34-1414,KI,101,239,39,25,165,0
SEA 34-1415,KI,163,406,49,35,247,0
SEA 34-1416,KI,149,394,51,35,235,0
KEN 47-3300,KI,99,527,135,20,254,0
SEA 34-1418,KI,128,299,44,24,196,0
SEA 34-1419,KI,259,694,85,74,418,0
SEA 43-2052,KI,89,445,26,28,143,0
SAM 45-0536,KI,248,758,134,62,444,0
FALL CITY,KI,108,520,127,40,275,0
WOD 45-0926,KI,212,859,115,43,370,0
BRONSON,KI,297,785,130,72,499,0
BEL 41-1026,KI,199,652,96,28,323,0
SEA 46-1980,KI,161,381,49,47,257,0
FAIRMONT GLEN,KI,166,497,77,34,277,0
RNT 11-3555,KI,106,477,78,35,219,0
WALLACE,KI,96,454,86,12,194,0
SWAN LAKE,KI,214,684,113,51,378,0
KIR 45-2931,KI,103,409,63,25,191,0
KIR 45-2933,KI,76,350,68,23,167,0
KIR 45-2932,KI,139,472,92,35,266,0
MUCKLESHOOT,KI,31,395,23,0,54,0
RED 48-3415,KI,86,327,52,22,160,0
SEA 43-2109,KI,127,478,55,30,212,0
BEL 41-2945,KI,200,548,54,42,296,0
BEL 41-2943,KI,279,828,84,71,434,0
SEA 37-1884,KI,279,643,60,46,385,0
SHL 32-0368,KI,98,309,61,19,178,0
SEA 46-2379,KI,208,542,72,52,332,0
SEA 46-2378,KI,144,322,37,31,212,0
BEL 48-0223,KI,177,435,65,44,286,0
BEL 48-0221,KI,168,617,98,38,304,0
BEL 48-0227,KI,198,662,89,39,326,0
BEL 48-0226,KI,113,315,56,18,187,0
BEL 48-0225,KI,160,464,74,30,264,0
BEL 48-0224,KI,210,636,105,43,358,0
BUR 34-1064,KI,191,589,98,69,358,0
KEN 47-2568,KI,171,866,196,36,403,0
SEA 11-1597,KI,244,909,115,51,410,0
DES 33-2416,KI,120,484,97,25,242,0
SEA 36-1773,KI,178,644,71,36,285,0
KMR 46-1171,KI,145,588,110,26,281,0
BOT 01-1224,KI,197,748,164,53,414,0
MCCOY,KI,162,646,145,61,368,0
BEL 48-0160,KI,54,268,51,25,130,0
BEL 48-0162,KI,67,252,48,24,139,0
BEL 48-0163,KI,112,365,56,30,198,0
BEL 48-0164,KI,88,299,52,23,163,0
BEL 48-0165,KI,135,384,77,38,250,0
BEL 48-0166,KI,137,380,52,23,212,0
BEL 41-2386,KI,98,279,46,25,169,0
BEL 48-0168,KI,72,255,40,22,134,0
BEL 48-0169,KI,103,361,61,31,195,0
BRITTANY,KI,138,592,140,43,321,0
KEN 33-3553,KI,83,557,87,24,194,0
SEA 46-2363,KI,125,380,55,33,213,0
AUB 47-3455,KI,110,439,83,36,229,0
SHL 32-1236,KI,83,268,41,24,148,0
BEL 41-2428,KI,190,739,110,51,351,0
BOT 01-0261,KI,195,634,128,55,378,0
SEA 46-2367,KI,117,449,84,28,229,0
SEA 46-2364,KI,119,355,43,23,185,0
SNQ 05-3560,KI,147,502,86,29,263,1
BEL 41-2812,KI,97,350,50,33,180,0
KMR 46-0572,KI,238,629,91,27,356,0
KMR 46-0573,KI,168,726,154,39,361,0
LFP 46-3380,KI,213,579,100,55,368,0
DES 33-0016,KI,84,281,77,19,180,0
EASTWOOD,KI,142,487,101,38,281,0
GREEN VALLEY,KI,120,370,93,10,223,0
ISS 05-0543,KI,165,622,111,38,314,0
SEA 37-1609,KI,172,414,44,26,242,0
ISS 05-0547,KI,93,327,73,25,191,0
ISS 05-0546,KI,57,220,45,19,121,0
ISS 05-0545,KI,79,316,65,28,172,0
ISS 05-0544,KI,156,647,103,36,295,0
