Row Label,County,Yes,No
PCT 3104,SP,233,180
PCT 3109,SP,200,163
PCT 3108,SP,161,132
PCT 4010,SP,266,208
PCT 4011,SP,408,300
PCT 4012,SP,476,333
PCT 4013,SP,285,178
PCT 4014,SP,183,161
PCT 4015,SP,174,210
PCT 4016,SP,239,293
PCT 4017,SP,326,292
PCT 4018,SP,218,132
PCT 4019,SP,242,143
PCT 6704,SP,242,227
PCT 6702,SP,166,176
PCT 6703,SP,175,253
PCT 6700,SP,233,197
PCT 6701,SP,222,232
PCT 7008,SP,393,253
PCT 7009,SP,461,268
PCT 7006,SP,375,190
PCT 7007,SP,333,169
PCT 7004,SP,378,175
PCT 7005,SP,504,284
PCT 7002,SP,250,157
PCT 7003,SP,349,203
PCT 7000,SP,416,330
PCT 7001,SP,296,145
PCT 6023,SP,144,157
PCT 6022,SP,187,332
PCT 6021,SP,201,275
PCT 6020,SP,291,466
PCT 6027,SP,267,235
PCT 6026,SP,432,300
PCT 6025,SP,245,138
PCT 6024,SP,130,192
PCT 6029,SP,295,194
PCT 6028,SP,223,178
PCT 4449,SP,130,175
PCT 3328,SP,187,289
PCT 4443,SP,139,162
PCT 4442,SP,219,141
PCT 4441,SP,252,137
PCT 4440,SP,314,256
PCT 4447,SP,123,121
PCT 4446,SP,143,153
PCT 4445,SP,232,223
PCT 4444,SP,307,257
Total,SP,78681,76952
PCT 7301,SP,229,141
PCT 7300,SP,254,187
PCT 7302,SP,214,135
PCT 4407,SP,295,239
PCT 4406,SP,293,197
PCT 4405,SP,329,237
PCT 4404,SP,330,228
PCT 4403,SP,320,223
PCT 4402,SP,254,219
PCT 4401,SP,316,265
PCT 4400,SP,261,232
PCT 4409,SP,416,332
PCT 4408,SP,352,322
PCT 3219,SP,143,334
PCT 3218,SP,191,426
PCT 3213,SP,170,397
PCT 3212,SP,109,296
PCT 3211,SP,141,328
PCT 3210,SP,135,324
PCT 3217,SP,269,345
PCT 3216,SP,234,423
PCT 3215,SP,119,213
PCT 3214,SP,176,325
PCT 4300,SP,218,211
PCT 4301,SP,143,130
PCT 4302,SP,235,289
PCT 4303,SP,257,251
PCT 4304,SP,182,181
PCT 4305,SP,166,183
PCT 4306,SP,295,255
PCT 4307,SP,59,53
PCT 9500,SP,106,63
PCT 4003,SP,441,303
PCT 4002,SP,323,208
PCT 4001,SP,214,163
PCT 4007,SP,201,184
PCT 4006,SP,361,321
PCT 4005,SP,269,194
PCT 4004,SP,350,236
PCT 4009,SP,298,203
PCT 4008,SP,232,144
PCT 6302,SP,170,199
PCT 6303,SP,362,388
PCT 6300,SP,371,434
PCT 6301,SP,395,381
PCT 6306,SP,288,223
PCT 6307,SP,153,133
PCT 6304,SP,312,382
PCT 6305,SP,169,179
PCT 6308,SP,154,162
PCT 6309,SP,267,272
PCT 3000,SP,2,5
PCT 7011,SP,214,124
PCT 7010,SP,248,177
PCT 7013,SP,285,213
PCT 7012,SP,311,210
PCT 7015,SP,273,235
PCT 7014,SP,266,225
PCT 7017,SP,311,234
PCT 7016,SP,370,317
PCT 7019,SP,236,254
PCT 7018,SP,302,329
PCT 9300,SP,57,36
PCT 6401,SP,132,87
PCT 6400,SP,220,151
PCT 6402,SP,267,182
PCT 6016,SP,210,124
PCT 6017,SP,367,471
PCT 6014,SP,155,124
PCT 6015,SP,172,133
PCT 6012,SP,214,96
PCT 6013,SP,220,152
PCT 6010,SP,48,17
PCT 6011,SP,259,145
PCT 6018,SP,248,443
PCT 6019,SP,304,385
PCT 3318,SP,201,248
PCT 3319,SP,202,211
PCT 3316,SP,230,362
PCT 3317,SP,300,392
PCT 3314,SP,198,226
PCT 3315,SP,271,266
PCT 3312,SP,289,327
PCT 3313,SP,321,330
PCT 3310,SP,227,275
PCT 3311,SP,165,147
PCT 9008,SP,71,20
PCT 9004,SP,286,191
PCT 9005,SP,137,57
PCT 9006,SP,354,204
PCT 9007,SP,75,65
PCT 9000,SP,338,198
PCT 9001,SP,251,179
PCT 9002,SP,245,142
PCT 9003,SP,166,96
