Row Label,County,No,Registered Voters,Times Blank Voted,Times Counted,Times Over Voted,Yes
SEA 43-1863,KI,197,475,12,255,0,46
SEA 43-1862,KI,174,476,12,234,0,48
SEA 37-1879,KI,326,839,18,424,0,80
SEA 43-1860,KI,282,745,15,368,0,71
SEA 43-1867,KI,226,546,11,299,0,62
SEA 43-3262,KI,128,306,10,177,0,39
SEA 37-1840,KI,198,616,13,281,0,70
SEA 43-1994,KI,165,295,11,197,0,21
SEA 43-2039,KI,168,328,5,199,0,26
SEA 43-2038,KI,293,560,13,355,0,49
SEA 37-1640,KI,225,738,17,293,0,51
SEA 43-2033,KI,211,438,14,276,0,51
SEA 43-2035,KI,213,668,18,301,0,70
SEA 43-2034,KI,199,424,10,253,0,44
SEA 43-2037,KI,216,551,9,274,0,49
SEA 36-1325,KI,176,465,8,246,0,62
SEA 46-2153,KI,152,492,17,231,0,62
SEA 46-2152,KI,164,378,10,192,0,18
SEA 46-2379,KI,273,542,14,332,0,45
SEA 43-2549,KI,238,718,20,339,0,81
SEA 37-1590,KI,202,294,6,228,0,20
SEA 37-1591,KI,201,360,11,249,0,37
SEA 37-1592,KI,275,634,18,361,0,68
SEA 37-1593,KI,201,470,11,254,0,42
SEA 37-1594,KI,222,761,19,343,0,102
SEA 37-1596,KI,210,497,14,260,0,36
SEA 43-2542,KI,115,275,6,146,0,25
SEA 36-2116,KI,167,299,8,202,1,26
SEA 43-1406,KI,194,398,15,264,0,55
SEA 36-2117,KI,180,336,7,223,0,36
SEA 46-2270,KI,169,290,6,202,0,27
SEA 46-1978,KI,280,501,12,328,0,36
SEA 36-1288,KI,225,391,9,265,0,31
SEA 36-1287,KI,382,733,23,481,0,76
SEA 36-1286,KI,208,439,12,254,0,34
SEA 46-1970,KI,133,250,5,161,0,23
SEA 46-1971,KI,165,325,10,200,0,25
SEA 46-1977,KI,179,321,10,217,0,28
SEA 46-1974,KI,218,415,17,269,0,34
SEA 36-1676,KI,142,261,5,167,0,20
SEA 36-1677,KI,179,336,8,219,0,32
SEA 36-1675,KI,170,309,4,209,0,35
SEA 34-1245,KI,194,466,9,244,0,41
SEA 36-1673,KI,412,806,26,530,0,92
SEA 34-1247,KI,163,461,9,202,0,30
SEA 34-1246,KI,161,355,7,203,0,35
SEA 34-1249,KI,178,551,7,241,0,56
SEA 34-1248,KI,166,407,10,209,0,33
SEA 36-1775,KI,227,711,19,327,0,81
SEA 36-1774,KI,270,494,18,347,0,59
SEA 36-1773,KI,193,644,14,285,0,78
SEA 36-1772,KI,220,534,15,284,0,49
SEA 36-1771,KI,201,487,11,248,0,36
SEA 36-1679,KI,215,413,18,272,0,39
SEA 46-1959,KI,399,703,28,491,0,64
SEA 43-3628,KI,182,536,12,290,0,96
SEA 34-1410,KI,124,240,3,156,0,29
SEA 36-1699,KI,116,295,4,160,0,40
SEA 34-1412,KI,120,261,7,166,0,39
SEA 34-1413,KI,228,533,10,319,0,81
SEA 34-1414,KI,128,239,11,165,0,26
SEA 34-1415,KI,175,406,11,247,0,61
SEA 34-1416,KI,166,394,12,235,0,57
SEA 36-1690,KI,134,342,18,178,0,26
SEA 36-1691,KI,123,274,9,156,0,24
SEA 36-1692,KI,201,363,10,256,0,45
SEA 36-1693,KI,154,308,5,189,0,30
SEA 36-1695,KI,264,475,11,320,0,45
SEA 36-1696,KI,216,433,11,286,0,59
SEA 36-1697,KI,146,312,10,186,0,30
SEA 36-1317,KI,227,631,33,370,0,110
SEA 37-1607,KI,178,524,4,227,0,45
SEA 36-2523,KI,268,496,17,333,0,48
SEA 36-2522,KI,180,356,10,230,0,40
SEA 46-3688,KI,13,24,0,15,0,2
SEA 36-2520,KI,229,573,11,298,0,58
SEA 36-2527,KI,152,294,8,195,0,35
SEA 36-2526,KI,240,444,11,301,1,49
SEA 36-1721,KI,186,529,15,246,0,45
SEA 36-2529,KI,250,456,15,314,0,49
SEA 36-2528,KI,318,576,27,400,0,55
SEA 46-1980,KI,220,381,11,257,0,26
SEA 43-3571,KI,106,464,7,156,0,43
SEA 43-1267,KI,209,386,11,264,0,44
SEA 43-1783,KI,177,455,12,243,0,54
SEA 36-1727,KI,182,382,12,239,0,45
SEA 37-3567,KI,85,408,10,130,0,35
SEA 46-2359,KI,167,341,8,203,0,28
SEA 46-2302,KI,209,408,13,265,0,43
SEA 36-1672,KI,125,252,8,164,0,31
SEA 37-1652,KI,125,287,10,157,0,22
SEA 36-3605,KI,165,535,11,249,0,73
SEA 37-1937,KI,174,293,12,212,0,26
SEA 11-3491,KI,0,0,0,0,0,0
SEA 36-3317,KI,289,595,26,383,0,68
SEA 37-1932,KI,176,416,17,218,0,25
SEA 36-1670,KI,270,492,14,331,0,47
SEA 37-1839,KI,300,754,17,399,0,82
SEA 37-1838,KI,316,764,16,405,0,73
SEA 32-2224,KI,217,535,20,289,0,52
SEA 46-2377,KI,329,574,10,391,0,52
SEA 37-1650,KI,141,260,6,175,0,28
SEA 37-1833,KI,256,653,6,336,0,74
SEA 46-2370,KI,96,428,7,137,0,34
SEA 37-1831,KI,166,353,12,221,0,43
SEA 37-1914,KI,300,523,17,364,0,47
SEA 37-3696,KI,15,49,0,18,0,3
SEA 37-3693,KI,0,0,0,0,0,0
SEA 11-1597,KI,317,909,20,410,0,73
SEA 43-1819,KI,238,457,23,303,0,42
SEA 43-1982,KI,209,501,11,266,0,46
SEA 43-1983,KI,250,497,13,313,0,50
SEA 46-2351,KI,158,314,12,200,0,30
SEA 43-1986,KI,136,278,7,163,0,20
SEA 46-2350,KI,174,407,12,217,0,31
SEA 46-2357,KI,256,472,16,309,0,37
SEA 43-3692,KI,0,0,0,0,0,0
SEA 43-3690,KI,13,38,1,17,0,3
SEA 46-2240,KI,233,431,27,290,0,30
SEA 36-1770,KI,132,234,4,159,0,23
SEA 43-2055,KI,84,322,3,113,0,26
SEA 46-2231,KI,303,619,13,366,0,50
SEA 46-2143,KI,118,285,11,163,0,34
SEA 46-1401,KI,239,686,13,311,0,59
SEA 46-2244,KI,157,268,14,191,0,20
SEA 36-2749,KI,78,336,2,130,0,50
SEA 37-1940,KI,208,536,9,268,0,51
SEA 46-2341,KI,274,569,15,349,0,60
SEA 37-1944,KI,229,754,22,326,0,75
SEA 36-2743,KI,242,501,15,332,0,75
SEA 46-2303,KI,223,422,18,284,0,43
SEA 46-2378,KI,166,322,14,212,0,32
SEA 43-3595,KI,229,535,24,322,0,69
SEA 46-2363,KI,162,380,12,213,0,39
SEA 46-2360,KI,141,469,16,202,0,45
SEA 46-2313,KI,173,538,12,248,0,63
SEA 46-2373,KI,257,683,14,331,0,60
SEA 46-2366,KI,190,451,11,241,0,40
SEA 43-2105,KI,295,628,18,361,0,48
SEA 43-3570,KI,254,1056,31,429,0,144
SEA 43-2061,KI,153,476,13,207,0,41
SEA 46-2056,KI,176,330,11,228,0,41
SEA 43-1350,KI,96,265,10,133,0,27
SEA 43-2065,KI,110,547,11,179,0,58
SEA 43-2068,KI,155,425,3,191,0,33
SEA 43-2069,KI,313,652,23,399,0,63
SEA 43-1826,KI,277,567,13,354,0,64
SEA 36-3345,KI,203,517,6,260,0,51
SEA 46-2057,KI,250,443,9,310,0,51
SEA 36-3341,KI,220,654,15,325,0,90
SEA 37-1825,KI,148,704,15,296,0,133
SEA 46-2364,KI,140,355,10,185,0,35
SEA 34-1515,KI,178,391,6,247,0,63
SEA 34-1514,KI,207,521,11,277,0,59
SEA 34-1517,KI,113,260,2,145,0,30
SEA 34-1516,KI,180,399,8,227,0,39
SEA 32-3656,KI,213,474,21,288,0,54
SEA 34-1510,KI,180,392,11,228,0,37
SEA 34-1513,KI,238,663,19,312,0,55
SEA 34-1512,KI,110,269,9,149,0,30
SEA 43-1364,KI,246,535,15,321,0,60
SEA 43-1365,KI,220,459,10,262,0,32
SEA 43-1366,KI,148,287,5,186,0,33
SEA 43-1367,KI,206,375,6,253,0,41
SEA 34-1519,KI,148,327,8,192,0,36
SEA 34-1518,KI,117,260,8,156,0,31
SEA 43-1362,KI,261,660,14,351,0,76
SEA 43-1363,KI,267,725,22,386,0,97
SEA 36-1698,KI,136,278,7,167,0,24
SEA 36-1319,KI,216,469,11,285,0,58
SEA 36-1318,KI,396,999,25,537,0,116
SEA 11-1624,KI,161,577,7,208,0,40
SEA 36-2119,KI,139,277,5,176,0,32
SEA 36-1720,KI,209,622,12,287,0,66
SEA 34-1418,KI,140,299,4,196,0,52
SEA 36-1722,KI,202,536,9,256,0,45
SEA 36-1723,KI,209,431,5,252,1,37
SEA 36-1724,KI,174,315,2,207,0,31
SEA 36-1725,KI,133,372,8,189,0,48
SEA 36-1726,KI,148,387,12,214,0,54
SEA 34-1419,KI,318,694,25,418,0,75
SEA 36-1729,KI,122,231,8,147,0,17
SEA 37-1646,KI,96,457,12,151,0,43
SEA 46-2266,KI,229,494,15,288,0,44
SEA 43-2004,KI,148,356,15,206,0,43
SEA 43-2987,KI,58,673,10,97,0,29
SEA 46-2339,KI,134,330,10,171,0,27
SEA 46-2338,KI,196,543,13,260,0,51
SEA 46-2330,KI,197,420,3,232,0,32
SEA 46-2333,KI,165,371,11,221,0,45
SEA 46-2332,KI,138,248,8,165,0,19
SEA 46-2335,KI,213,609,9,268,0,46
SEA 46-2334,KI,281,573,9,343,0,53
SEA 46-2337,KI,141,347,10,185,0,34
SEA 46-2336,KI,267,707,16,350,0,67
SEA 43-2109,KI,141,478,18,212,1,52
SEA 43-3230,KI,233,626,15,309,0,61
SEA 43-2016,KI,158,333,6,197,0,33
SEA 36-2163,KI,143,289,6,176,0,27
SEA 36-2162,KI,202,373,9,259,0,48
SEA 36-2161,KI,242,460,11,304,0,51
SEA 34-1458,KI,185,376,8,246,0,53
SEA 34-1459,KI,142,272,4,175,0,29
SEA 36-2165,KI,142,240,4,170,0,24
SEA 36-2164,KI,178,310,4,215,0,33
SEA 34-1454,KI,135,306,2,180,0,43
SEA 11-3580,KI,137,401,4,175,0,34
SEA 34-1456,KI,185,428,8,248,0,55
SEA 34-1457,KI,288,687,13,385,0,84
SEA 34-1450,KI,134,301,4,188,0,50
SEA 34-1451,KI,137,330,7,178,0,34
SEA 34-1452,KI,129,275,4,170,0,37
SEA 34-1453,KI,141,264,3,174,0,30
SEA 37-3639,KI,152,303,9,191,0,30
SEA 43-1277,KI,212,541,25,282,0,45
SEA 43-2008,KI,146,257,4,169,0,19
SEA 37-3636,KI,207,786,7,296,0,82
SEA 43-1275,KI,158,275,18,200,0,24
SEA 46-2263,KI,328,599,17,396,0,51
SEA 43-1272,KI,221,437,13,285,0,51
SEA 36-3496,KI,246,671,13,328,0,69
SEA 36-2171,KI,262,491,16,329,0,51
SEA 46-2348,KI,139,274,4,161,0,18
SEA 43-1379,KI,157,263,10,187,0,20
SEA 37-1907,KI,343,657,15,432,0,74
SEA 37-1906,KI,225,427,15,280,0,40
SEA 43-1271,KI,192,473,12,260,0,56
SEA 37-1903,KI,175,312,5,218,0,38
SEA 37-1902,KI,192,339,3,224,0,29
SEA 37-1901,KI,122,260,10,163,0,31
SEA 37-1900,KI,145,355,6,192,0,41
SEA 37-1864,KI,133,622,23,273,0,117
SEA 43-1376,KI,242,541,7,312,0,63
SEA 43-1870,KI,225,466,8,273,0,40
SEA 36-2167,KI,161,327,11,211,0,39
SEA 43-1874,KI,253,608,11,343,0,79
SEA 46-1400,KI,165,425,6,221,0,50
SEA 36-2166,KI,178,336,10,231,0,43
SEA 32-2537,KI,150,396,12,213,0,51
SEA 46-2322,KI,228,532,15,281,0,38
SEA 43-1373,KI,205,335,10,243,1,27
SEA 32-2539,KI,335,788,26,447,0,86
SEA 43-1371,KI,129,288,6,166,0,31
SEA 43-2028,KI,219,423,18,280,0,43
SEA 34-1455,KI,288,956,22,428,0,118
SEA 43-2026,KI,197,356,12,239,0,30
SEA 43-2027,KI,168,292,8,202,0,26
SEA 43-2024,KI,155,336,11,201,0,35
SEA 43-1370,KI,193,332,7,237,0,37
SEA 43-2023,KI,181,388,4,224,0,39
SEA 43-2020,KI,204,374,11,249,0,34
SEA 43-2021,KI,400,797,24,506,1,81
SEA 36-2168,KI,268,520,10,334,0,56
SEA 36-2524,KI,112,216,4,152,0,36
SEA 46-1967,KI,241,497,14,320,0,65
SEA 46-2275,KI,53,127,3,71,0,15
SEA 43-2550,KI,119,342,9,157,0,29
SEA 43-2541,KI,86,268,4,115,0,25
SEA 37-1585,KI,180,358,11,233,0,42
SEA 37-1584,KI,164,332,11,210,1,34
SEA 43-1889,KI,232,483,12,288,0,44
SEA 43-1345,KI,203,424,25,274,0,46
SEA 36-1298,KI,196,337,6,246,0,44
SEA 34-3682,KI,146,386,5,192,0,41
SEA 43-1888,KI,301,633,10,373,0,62
SEA 36-1294,KI,323,735,29,449,0,97
SEA 36-1295,KI,167,337,10,219,1,41
SEA 36-1296,KI,160,303,4,194,0,30
SEA 36-1297,KI,139,298,7,183,0,37
SEA 36-1292,KI,186,356,9,220,0,25
SEA 34-1257,KI,232,510,18,304,0,54
SEA 34-1254,KI,115,346,7,150,0,28
SEA 34-1255,KI,134,414,17,202,0,51
SEA 34-1252,KI,199,660,15,295,0,81
SEA 36-1769,KI,123,234,5,151,0,23
SEA 34-1250,KI,142,335,6,199,0,51
SEA 34-1251,KI,214,538,25,312,0,73
SEA 36-1764,KI,146,264,10,185,0,29
SEA 36-1765,KI,132,274,9,178,0,37
SEA 36-1766,KI,177,401,8,216,0,31
SEA 36-1767,KI,173,551,4,242,0,65
SEA 36-1760,KI,166,300,5,195,0,24
SEA 36-1761,KI,149,309,11,193,0,33
SEA 36-1762,KI,163,306,13,207,0,31
SEA 36-1763,KI,159,312,13,196,0,24
SEA 46-2500,KI,166,360,11,209,0,32
SEA 34-3175,KI,173,357,16,235,1,45
SEA 34-1425,KI,143,292,7,185,0,35
SEA 34-1424,KI,153,436,13,210,0,44
SEA 34-1427,KI,122,269,8,163,0,33
SEA 34-1426,KI,144,294,16,186,0,26
SEA 34-1420,KI,286,668,14,385,0,85
SEA 34-1423,KI,145,338,7,205,0,53
SEA 34-1422,KI,155,354,12,216,0,49
SEA 46-1965,KI,152,292,12,190,0,26
SEA 34-1429,KI,119,252,4,158,0,35
SEA 34-1428,KI,114,252,9,163,0,40
SEA 43-2239,KI,314,566,16,389,0,59
SEA 43-2238,KI,449,813,29,539,0,61
SEA 43-2237,KI,272,568,18,352,0,62
SEA 34-2501,KI,187,381,9,244,0,48
SEA 43-1349,KI,195,359,5,231,0,31
SEA 36-2532,KI,223,416,10,273,0,40
SEA 36-2533,KI,208,431,19,267,0,40
SEA 36-2534,KI,259,547,6,315,0,50
SEA 36-2535,KI,207,566,11,291,0,73
SEA 36-2129,KI,261,691,14,326,0,51
SEA 36-2126,KI,330,722,18,419,0,71
SEA 36-2125,KI,278,620,16,357,0,63
SEA 36-2121,KI,156,443,7,216,0,53
SEA 36-2120,KI,219,413,11,273,0,43
SEA 36-2146,KI,152,338,15,199,0,32
SEA 46-1966,KI,111,234,7,144,0,26
SEA 46-2375,KI,171,312,11,210,0,28
SEA 43-2115,KI,63,527,17,134,0,54
SEA 37-3673,KI,208,563,8,277,0,61
SEA 37-3672,KI,161,426,9,225,0,55
SEA 37-3573,KI,65,564,9,111,0,37
SEA 36-2511,KI,237,430,17,311,0,57
SEA 46-2249,KI,136,250,12,170,0,22
SEA 43-1779,KI,105,377,4,147,0,38
SEA 37-1558,KI,194,702,17,273,0,62
SEA 37-1559,KI,66,338,3,108,0,39
SEA 37-1555,KI,142,410,10,190,0,38
SEA 46-2243,KI,284,514,21,359,0,54
SEA 37-1557,KI,86,343,9,124,0,29
SEA 46-2245,KI,261,409,13,322,0,48
SEA 43-1776,KI,268,673,13,375,0,94
SEA 46-2247,KI,361,630,17,421,0,43
SEA 37-1553,KI,161,388,10,206,2,33
SEA 32-2211,KI,242,606,11,311,0,58
SEA 32-2210,KI,258,610,29,374,0,87
SEA 43-1380,KI,147,301,1,183,0,35
SEA 46-2361,KI,155,359,13,206,0,38
SEA 32-2215,KI,446,805,22,535,0,67
SEA 46-2367,KI,159,449,13,229,0,57
SEA 32-2217,KI,259,754,33,421,0,129
SEA 32-2216,KI,163,338,11,203,0,29
SEA 37-1824,KI,197,394,7,246,0,42
SEA 32-2218,KI,253,666,13,332,0,66
SEA 37-1827,KI,165,558,17,270,0,88
SEA 36-1326,KI,334,693,19,436,0,83
SEA 37-1823,KI,24,209,3,44,0,17
SEA 43-1835,KI,312,688,17,417,1,87
SEA 37-1608,KI,222,559,8,293,0,63
SEA 36-1320,KI,177,362,9,234,0,48
SEA 36-1321,KI,200,416,7,258,0,51
SEA 37-1622,KI,172,578,16,226,0,38
SEA 37-2799,KI,150,445,8,206,0,48
SEA 46-2269,KI,164,305,10,197,0,23
SEA 36-1322,KI,210,479,14,286,0,62
SEA 46-1964,KI,197,499,12,247,0,38
SEA 36-1323,KI,190,401,6,243,0,47
SEA 37-1620,KI,112,418,2,140,0,26
SEA 37-1891,KI,165,304,6,193,0,22
SEA 36-1662,KI,240,450,13,291,0,38
SEA 37-1609,KI,189,414,8,242,0,45
SEA 46-2100,KI,207,370,7,246,0,32
SEA 46-1961,KI,140,272,11,182,0,31
SEA 36-1328,KI,287,756,21,390,0,82
SEA 43-3497,KI,157,532,9,218,0,52
SEA 46-1962,KI,174,295,6,208,0,28
SEA 37-1894,KI,204,433,12,259,0,43
SEA 37-1899,KI,152,338,11,195,0,32
SEA 37-1898,KI,136,285,5,158,0,17
SEA 36-1703,KI,270,530,13,340,0,57
SEA 36-2750,KI,122,458,10,198,0,66
SEA 37-1890,KI,336,581,16,412,0,60
SEA 37-1893,KI,233,445,9,287,0,45
SEA 37-1892,KI,273,594,15,360,0,72
SEA 37-1895,KI,289,604,13,356,0,54
SEA 37-1628,KI,158,444,10,215,0,47
SEA 37-1897,KI,219,881,26,320,0,75
SEA 37-1896,KI,202,410,9,258,0,47
