Row Label,County,Yes,No
APPLE TREE 422,KP,236,334
ERLANDS POINT 130,KP,190,170
RIDGEPOINT 141,KP,184,194
PERRY 073,KP,134,158
CRYSTAL SPRINGS 312,KP,117,622
CRESCENT VALLEY 266,KP,300,243
SHERMAN HEIGHTS 278,KP,11,7
SPINNAKER 146,KP,160,173
SINCLAIR 275,KP,154,96
PORT ORCHARD 215,KP,0,0
BLUE HERON 301,KP,123,650
SYMINGTON 151,KP,175,113
PORT ORCHARD 210,KP,160,159
FRONTIER 102,KP,311,277
RIDGEWAY 084,KP,85,47
WING POINT 305,KP,111,342
PEARSON 445,KP,364,345
BREMERTON 114,KP,0,0
SEABOLD 335,KP,135,502
TIBARDIS 139,KP,122,112
BREMERTON 007,KP,5,5
BREMERTON 006,KP,122,161
BREMERTON 005,KP,128,163
SUQUAMISH 460,KP,135,261
BREMERTON 003,KP,202,207
BREMERTON 002,KP,104,101
BREMERTON 001,KP,99,145
BUCKLIN 121,KP,273,263
MADRONA 269,KP,197,158
DRIVE-IN 283,KP,7,5
MILLER BAY 458,KP,302,330
CONVERSE 252,KP,240,198
LONG LAKE 245,KP,210,153
BREMERTON 088,KP,41,35
BREMERTON 159,KP,130,142
SUTTON 165,KP,169,158
OLYMPIC VIEW 103,KP,174,227
Total,KP,39856,45057
