Row Label,PrecinctCode,County,Registered Voters,Eddie Yoon,Charles W. Johnson
PCT 6015,6015,SP,NULL,81,156
PCT 6016,6016,SP,NULL,88,176
PCT 6017,6017,SP,NULL,182,399
PCT 6018,6018,SP,NULL,130,390
PCT 6019,6019,SP,NULL,169,346
PCT 6020,6020,SP,NULL,166,423
PCT 6021,6021,SP,NULL,113,254
PCT 6022,6022,SP,NULL,117,279
PCT 6023,6023,SP,NULL,63,156
PCT 6024,6024,SP,NULL,73,178
PCT 6025,6025,SP,NULL,113,186
PCT 6026,6026,SP,NULL,214,367
PCT 6027,6027,SP,NULL,107,277
PCT 6028,6028,SP,NULL,94,223
PCT 6029,6029,SP,NULL,133,246
PCT 6030,6030,SP,NULL,173,367
PCT 6031,6031,SP,NULL,103,198
PCT 6032,6032,SP,NULL,81,147
PCT 6033,6033,SP,NULL,177,377
PCT 6034,6034,SP,NULL,121,310
PCT 6035,6035,SP,NULL,82,162
PCT 6036,6036,SP,NULL,95,164
PCT 6037,6037,SP,NULL,64,150
PCT 6100,6100,SP,NULL,72,159
PCT 6101,6101,SP,NULL,120,224
PCT 6102,6102,SP,NULL,111,234
PCT 6103,6103,SP,NULL,40,99
PCT 6104,6104,SP,NULL,82,173
PCT 6105,6105,SP,NULL,115,181
PCT 6106,6106,SP,NULL,131,318
PCT 6107,6107,SP,NULL,76,178
PCT 6108,6108,SP,NULL,87,193
PCT 6109,6109,SP,NULL,76,144
PCT 6200,6200,SP,NULL,185,329
PCT 6201,6201,SP,NULL,116,213
PCT 6202,6202,SP,NULL,144,255
PCT 6203,6203,SP,NULL,145,334
PCT 6204,6204,SP,NULL,162,412
PCT 6205,6205,SP,NULL,135,326
PCT 6206,6206,SP,NULL,145,338
PCT 6207,6207,SP,NULL,112,353
PCT 6208,6208,SP,NULL,163,320
PCT 6209,6209,SP,NULL,140,253
PCT 6210,6210,SP,NULL,126,364
PCT 6211,6211,SP,NULL,122,185
PCT 6212,6212,SP,NULL,99,163
PCT 6213,6213,SP,NULL,146,314
PCT 6214,6214,SP,NULL,118,247
PCT 6215,6215,SP,NULL,156,309
PCT 6216,6216,SP,NULL,137,258
PCT 6217,6217,SP,NULL,139,319
PCT 6218,6218,SP,NULL,139,250
PCT 6219,6219,SP,NULL,107,316
PCT 6220,6220,SP,NULL,166,302
PCT 6221,6221,SP,NULL,167,340
PCT 6222,6222,SP,NULL,82,248
PCT 6223,6223,SP,NULL,127,357
PCT 6224,6224,SP,NULL,133,256
PCT 6225,6225,SP,NULL,169,292
PCT 6300,6300,SP,NULL,173,458
PCT 6301,6301,SP,NULL,165,413
PCT 6302,6302,SP,NULL,96,173
PCT 6303,6303,SP,NULL,202,355
PCT 6304,6304,SP,NULL,154,383
PCT 6305,6305,SP,NULL,84,170
PCT 6306,6306,SP,NULL,159,207
PCT 6307,6307,SP,NULL,74,141
PCT 6308,6308,SP,NULL,71,156
PCT 6309,6309,SP,NULL,110,307
PCT 6310,6310,SP,NULL,113,242
PCT 6311,6311,SP,NULL,98,229
PCT 6312,6312,SP,NULL,116,231
PCT 6313,6313,SP,NULL,117,297
PCT 6314,6314,SP,NULL,131,262
PCT 6315,6315,SP,NULL,71,159
PCT 6316,6316,SP,NULL,57,127
PCT 6317,6317,SP,NULL,97,205
PCT 6318,6318,SP,NULL,103,230
PCT 6400,6400,SP,NULL,98,211
PCT 6401,6401,SP,NULL,58,118
PCT 6402,6402,SP,NULL,125,233
PCT 6500,6500,SP,NULL,47,38
PCT 6600,6600,SP,NULL,134,241
PCT 6601,6601,SP,NULL,121,202
PCT 6602,6602,SP,NULL,119,267
PCT 6700,6700,SP,NULL,119,226
PCT 6701,6701,SP,NULL,116,244
PCT 6702,6702,SP,NULL,97,162
PCT 6703,6703,SP,NULL,103,237
PCT 6704,6704,SP,NULL,133,228
PCT 7000,7000,SP,NULL,170,381
PCT 7001,7001,SP,NULL,89,235
PCT 7002,7002,SP,NULL,116,205
PCT 7003,7003,SP,NULL,150,309
PCT 7004,7004,SP,NULL,115,289
PCT 7005,7005,SP,NULL,188,420
PCT 7006,7006,SP,NULL,143,294
PCT 7007,7007,SP,NULL,132,254
PCT 7008,7008,SP,NULL,140,335
PCT 7009,7009,SP,NULL,161,400
PCT 7010,7010,SP,NULL,127,202
PCT 7011,7011,SP,NULL,76,168
PCT 7012,7012,SP,NULL,126,270
PCT 7013,7013,SP,NULL,134,236
PCT 7014,7014,SP,NULL,141,226
PCT 7015,7015,SP,NULL,104,262
PCT 7016,7016,SP,NULL,163,356
PCT 7017,7017,SP,NULL,136,256
PCT 7018,7018,SP,NULL,166,309
PCT 7019,7019,SP,NULL,104,279
PCT 7020,7020,SP,NULL,116,294
PCT 7021,7021,SP,NULL,103,160
PCT 7022,7022,SP,NULL,102,229
PCT 7023,7023,SP,NULL,122,211
PCT 7024,7024,SP,NULL,188,338
PCT 7025,7025,SP,NULL,118,251
PCT 7026,7026,SP,NULL,119,307
PCT 7027,7027,SP,NULL,113,224
PCT 7028,7028,SP,NULL,163,375
PCT 7029,7029,SP,NULL,142,235
PCT 7030,7030,SP,NULL,155,280
PCT 7031,7031,SP,NULL,135,256
PCT 7032,7032,SP,NULL,147,263
PCT 7033,7033,SP,NULL,100,179
PCT 7034,7034,SP,NULL,79,177
PCT 7035,7035,SP,NULL,98,162
PCT 7036,7036,SP,NULL,96,202
PCT 7300,7300,SP,NULL,109,232
PCT 7301,7301,SP,NULL,86,215
PCT 7302,7302,SP,NULL,110,176
PCT 9000,9000,SP,NULL,123,305
PCT 9001,9001,SP,NULL,107,218
PCT 9002,9002,SP,NULL,79,195
PCT 9003,9003,SP,NULL,70,123
PCT 9004,9004,SP,NULL,114,249
PCT 9005,9005,SP,NULL,44,86
PCT 9006,9006,SP,NULL,124,263
PCT 9007,9007,SP,NULL,31,87
PCT 9008,9008,SP,NULL,18,48
PCT 9300,9300,SP,NULL,22,48
PCT 9400,9400,SP,NULL,6,24
PCT 9500,9500,SP,NULL,31,107
PCT 9600,9600,SP,NULL,19,38
PCT 9700,9700,SP,NULL,36,91
