Row Label,PrecinctCode,County,Registered Voters,Mary E. Fairhurst
675,675,CR,NULL,260
677,677,CR,NULL,387
678,678,CR,NULL,297
679,679,CR,NULL,282
680,680,CR,NULL,326
681,681,CR,NULL,335
682,682,CR,NULL,373
683,683,CR,NULL,345
685,685,CR,NULL,110
686,686,CR,NULL,300
687,687,CR,NULL,380
688,688,CR,NULL,340
689,689,CR,NULL,422
690,690,CR,NULL,411
691,691,CR,NULL,395
692,692,CR,NULL,416
693,693,CR,NULL,242
694,694,CR,NULL,164
695,695,CR,NULL,430
696,696,CR,NULL,457
697,697,CR,NULL,521
698,698,CR,NULL,367
699,699,CR,NULL,350
700,700,CR,NULL,68
710,710,CR,NULL,194
720,720,CR,NULL,322
900,900,CR,NULL,361
903,903,CR,NULL,398
905,905,CR,NULL,416
910,910,CR,NULL,389
912,912,CR,NULL,340
913,913,CR,NULL,426
914,914,CR,NULL,422
917,917,CR,NULL,270
920,920,CR,NULL,312
925,925,CR,NULL,336
930,930,CR,NULL,375
935,935,CR,NULL,386
940,940,CR,NULL,338
947,947,CR,NULL,329
950,950,CR,NULL,383
951,951,CR,NULL,326
953,953,CR,NULL,179
957,957,CR,NULL,73
958,958,CR,NULL,72
959,959,CR,NULL,17
960,960,CR,NULL,456
961,961,CR,NULL,78
962,962,CR,NULL,295
963,963,CR,NULL,311
964,964,CR,NULL,414
965,965,CR,NULL,358
966,966,CR,NULL,255
967,967,CR,NULL,230
968,968,CR,NULL,349
969,969,CR,NULL,228
985,985,CR,NULL,334
