Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
PEARRYGIN LAKE,94,OK,NULL,15,38
BOUNDARY,95,OK,NULL,25,28
BUCKHORN MTN,96,OK,NULL,32,19
EDER,97,OK,NULL,20,31
HORSESHOE LAKE,98,OK,NULL,31,15
LAKE ANDREWS,99,OK,NULL,31,12
MYERS CREEK,100,OK,NULL,14,10
COULEE DAM #1,101,OK,NULL,38,34
COULEE DAM #2,102,OK,NULL,35,26
COULEE DAM #3,103,OK,NULL,30,11
NESPELEM CITY,104,OK,NULL,19,11
OKANOGAN #1,105,OK,NULL,22,13
OKANOGAN #2,106,OK,NULL,29,24
OKANOGAN #3,107,OK,NULL,15,10
OKANOGAN #4,108,OK,NULL,32,19
OMAK #1,109,OK,NULL,19,8
OMAK #2,110,OK,NULL,31,16
OMAK #3,111,OK,NULL,12,11
OMAK #4,112,OK,NULL,24,14
OMAK #5,113,OK,NULL,40,15
OMAK #6,114,OK,NULL,28,18
OMAK #7,115,OK,NULL,34,13
OMAK #8,116,OK,NULL,16,11
OMAK #9,117,OK,NULL,43,30
OROVILLE #1,118,OK,NULL,23,22
OROVILLE #2,119,OK,NULL,14,14
OROVILLE #3,120,OK,NULL,19,10
TONASKET #1,121,OK,NULL,14,14
TONASKET #2,122,OK,NULL,26,20
TONASKET #3,123,OK,NULL,12,10
BREWSTER #1,124,OK,NULL,15,10
BREWSTER #2,125,OK,NULL,37,30
PATEROS #1,126,OK,NULL,26,16
PATEROS #2,127,OK,NULL,23,19
TWISP #1,128,OK,NULL,35,55
TWISP #2,129,OK,NULL,38,30
WINTHROP #1,130,OK,NULL,44,54
CONCONULLY CITY,131,OK,NULL,46,27
COULEE DAM #4,132,OK,NULL,29,16
ELMER CITY,133,OK,NULL,48,28
RIVERSIDE CITY,134,OK,NULL,42,26
TWISP #3,135,OK,NULL,45,27
TWISP #4,136,OK,NULL,10,17
WINTHROP #2,137,OK,NULL,33,35
SHORELINE,138,OK,NULL,16,16
SIMILKAMEEN,139,OK,NULL,16,14
TEAL LAKE,140,OK,NULL,29,8
TONASKET CREEK,141,OK,NULL,30,7
OROVILLE #4,142,OK,NULL,28,14
OROVILLE #5,143,OK,NULL,37,10
OROVILLE #6,144,OK,NULL,19,8
OROVILLE #7,145,OK,NULL,16,17
OROVILLE #8,146,OK,NULL,13,24
OROVILLE #9,147,OK,NULL,22,14
OROVILLE #10,148,OK,NULL,30,13
JENNINGS LOOP,149,OK,NULL,16,9
BLUE LAKE,150,OK,NULL,31,28
AENEAS CREEK,151,OK,NULL,31,23
AENEAS LAKE,152,OK,NULL,42,28
ANTOINE CREEK,153,OK,NULL,28,13
ANTOINE PEAK,154,OK,NULL,15,14
CAPE LABELLE,155,OK,NULL,24,14
CAYUSE MTN,156,OK,NULL,16,12
CHEWILIKEN,157,OK,NULL,16,11
DUFFYS MTN,158,OK,NULL,18,13
FRONTAGE,159,OK,NULL,16,3
GUSTY RIDGE,160,OK,NULL,22,19
LONGANECKER,161,OK,NULL,22,17
NORTH TONASKET,162,OK,NULL,42,41
PICKENS MTN,163,OK,NULL,21,26
RANCHES,164,OK,NULL,17,12
SIWASH CREEK,165,OK,NULL,31,23
SPECTACLE LAKE,166,OK,NULL,28,19
HIGHWAY,167,OK,NULL,12,14
WHISKY MTN,168,OK,NULL,6,12
YARNELL,169,OK,NULL,20,9
TONASKET #4,170,OK,NULL,28,16
TONASKET #5,171,OK,NULL,25,17
TONASKET #6,172,OK,NULL,21,7
TONASKET #7,173,OK,NULL,36,13
LEECHER MTN,174,OK,NULL,34,40
ALTA LAKE,175,OK,NULL,37,25
STARR,176,OK,NULL,23,13
PATEROS #3,177,OK,NULL,25,7
RAT LAKE,178,OK,NULL,20,14
BREWSTER FLAT,179,OK,NULL,33,12
BREWSTER #3,180,OK,NULL,22,14
BREWSTER #4,181,OK,NULL,11,10
BREWSTER #5,182,OK,NULL,15,13
BREWSTER #6,183,OK,NULL,17,5
PIONEER,184,OK,NULL,35,18
COLEMAN BUTTE,185,OK,NULL,34,17
ASTON,186,OK,NULL,16,22
WEST RIVER,187,OK,NULL,23,15
OMAK RIVER,188,OK,NULL,25,29
CHEROKEE,189,OK,NULL,37,30
NICHOLS,190,OK,NULL,17,9
LONE PINE,191,OK,NULL,23,9
OMAK MTN,192,OK,NULL,19,8
OMAK LAKE,193,OK,NULL,24,15
FIKER,194,OK,NULL,26,22
ROSS CANYON,195,OK,NULL,27,25
HENDRICK,196,OK,NULL,37,32
DIXON,197,OK,NULL,28,27
KERMEL,198,OK,NULL,29,25
GLOVER,199,OK,NULL,31,26
FLETCHER,200,OK,NULL,36,19
MOCK,201,OK,NULL,41,16
OMAK #10,202,OK,NULL,28,18
OMAK #11,203,OK,NULL,44,22
OMAK #12,204,OK,NULL,33,18
OMAK #13,205,OK,NULL,28,12
OMAK #14,206,OK,NULL,23,9
OMAK #15,207,OK,NULL,34,33
OMAK #16,208,OK,NULL,18,25
OMAK #17,209,OK,NULL,52,24
OMAK #18,210,OK,NULL,11,23
OMAK #19,211,OK,NULL,18,19
OMAK #20,212,OK,NULL,27,29
OMAK #21,213,OK,NULL,16,11
OMAK #22,214,OK,NULL,32,17
OMAK #23,215,OK,NULL,16,10
OMAK #24,216,OK,NULL,24,13
OKANOGAN #5,217,OK,NULL,23,22
OKANOGAN #6,218,OK,NULL,33,23
OKANOGAN #7,219,OK,NULL,16,9
OKANOGAN #8,220,OK,NULL,14,26
OKANOGAN #9,221,OK,NULL,27,27
OKANOGAN #10,222,OK,NULL,32,28
OKANOGAN #11,223,OK,NULL,27,20
OKANOGAN #12,224,OK,NULL,20,11
OKANOGAN #13,225,OK,NULL,19,12
AVIATION,226,OK,NULL,17,17
SUNSET LAKES,236,OK,NULL,9,11
FLATS,237,OK,NULL,30,12
