Row Label,PrecinctCode,County,Registered Voters,Yes,No
688,688,CR,NULL,304,189
689,689,CR,NULL,365,224
690,690,CR,NULL,341,301
691,691,CR,NULL,320,224
692,692,CR,NULL,364,239
693,693,CR,NULL,209,118
694,694,CR,NULL,134,75
695,695,CR,NULL,347,270
696,696,CR,NULL,365,323
697,697,CR,NULL,395,335
698,698,CR,NULL,325,239
699,699,CR,NULL,312,226
700,700,CR,NULL,58,45
710,710,CR,NULL,161,93
720,720,CR,NULL,260,188
900,900,CR,NULL,340,202
903,903,CR,NULL,370,213
905,905,CR,NULL,389,239
910,910,CR,NULL,353,179
912,912,CR,NULL,267,221
913,913,CR,NULL,445,253
914,914,CR,NULL,379,212
917,917,CR,NULL,223,174
920,920,CR,NULL,292,224
925,925,CR,NULL,300,225
930,930,CR,NULL,334,278
935,935,CR,NULL,337,274
940,940,CR,NULL,347,221
947,947,CR,NULL,251,240
950,950,CR,NULL,306,222
951,951,CR,NULL,280,239
953,953,CR,NULL,147,104
957,957,CR,NULL,68,59
958,958,CR,NULL,61,41
959,959,CR,NULL,18,13
960,960,CR,NULL,381,324
961,961,CR,NULL,46,63
962,962,CR,NULL,263,203
963,963,CR,NULL,238,214
964,964,CR,NULL,311,310
965,965,CR,NULL,306,283
966,966,CR,NULL,217,170
967,967,CR,NULL,206,167
968,968,CR,NULL,260,256
969,969,CR,NULL,221,133
985,985,CR,NULL,305,182
