Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
Chambers,122,TH,NULL,232,287
Freedom,123,TH,NULL,201,180
Fristoe,124,TH,NULL,142,97
Deschutes,125,TH,NULL,226,184
Longmire,126,TH,NULL,124,85
Ruth Prairie,127,TH,NULL,80,70
Weir Prairie,128,TH,NULL,175,171
College,129,TH,NULL,20,34
Bald Hills,130,TH,NULL,56,47
Hunter Point,131,TH,NULL,97,118
Griffin,132,TH,NULL,125,191
Schneiders Prairie,133,TH,NULL,106,167
Cooper Point,134,TH,NULL,108,227
Butler Cove,135,TH,NULL,121,171
Broadway,136,TH,NULL,165,258
Plainview,139,TH,NULL,176,338
Mud Bay,140,TH,NULL,134,186
Mclane,141,TH,NULL,123,134
Bush Prairie,143,TH,NULL,46,38
Black Lake,144,TH,NULL,214,228
Delphi,145,TH,NULL,132,173
South Union,146,TH,NULL,236,218
Plumb,147,TH,NULL,169,201
Scatter Creek,148,TH,NULL,126,114
Mcintosh,149,TH,NULL,296,311
Violet Prairie,150,TH,NULL,259,160
Littlerock,151,TH,NULL,270,286
Rochester 1,153,TH,NULL,248,159
Rochester 2,154,TH,NULL,173,135
Scott Lake North,155,TH,NULL,89,67
Grand Mound,156,TH,NULL,92,72
Gibson Valley,157,TH,NULL,33,32
Skookumchuck,158,TH,NULL,199,134
Johnson Point,160,TH,NULL,194,240
Wards,161,TH,NULL,60,83
Thompson,162,TH,NULL,89,104
Smith Lake,163,TH,NULL,143,185
Evergreen Shores,164,TH,NULL,130,147
Sunwood Lakes,165,TH,NULL,255,276
Eaton Creek,166,TH,NULL,106,112
Hawks Ridge,167,TH,NULL,69,61
Holmes,168,TH,NULL,119,175
Mcallister Creek,169,TH,NULL,141,120
Rochester 3,170,TH,NULL,207,122
Waddell Creek,171,TH,NULL,135,142
Tykle Cove,172,TH,NULL,106,234
Camelot,173,TH,NULL,82,145
French,174,TH,NULL,122,236
Sunset Beach,175,TH,NULL,115,263
Henderson,176,TH,NULL,195,252
Pattison,178,TH,NULL,170,175
Four Corners,179,TH,NULL,257,250
Stedman,180,TH,NULL,144,113
Munn Lake,182,TH,NULL,94,115
Beach Crest,183,TH,NULL,119,140
Scheller,184,TH,NULL,80,74
Fair Oaks,185,TH,NULL,98,139
Wilderness,186,TH,NULL,169,267
Mullen,187,TH,NULL,167,219
Sleater Kinney,189,TH,NULL,142,143
Lakeside,190,TH,NULL,82,86
Gallagher Cove,191,TH,NULL,199,309
East Olympia,192,TH,NULL,136,164
Berry Valley,193,TH,NULL,154,125
Hartwood,194,TH,NULL,244,347
Libby,195,TH,NULL,123,166
Meadows,196,TH,NULL,147,135
Summerset,197,TH,NULL,259,283
Henness,198,TH,NULL,326,231
Beaver Creek,199,TH,NULL,329,278
Olympia 01,201,TH,NULL,98,181
Olympia 02,202,TH,NULL,127,153
Olympia 03,203,TH,NULL,88,198
Olympia 04,204,TH,NULL,114,148
Olympia 05,205,TH,NULL,100,167
Olympia 06,206,TH,NULL,208,280
Olympia 07,207,TH,NULL,68,101
Olympia 08,208,TH,NULL,91,210
Olympia 09,209,TH,NULL,181,342
Olympia 10,210,TH,NULL,67,255
Olympia 11,211,TH,NULL,67,197
Olympia 12,212,TH,NULL,72,86
Olympia 13,213,TH,NULL,80,226
Olympia 14,214,TH,NULL,96,169
Olympia 15,215,TH,NULL,70,177
Olympia 16,216,TH,NULL,21,31
Olympia 17,217,TH,NULL,90,110
Olympia 18,218,TH,NULL,90,209
Olympia 19,219,TH,NULL,97,162
Olympia 20,220,TH,NULL,49,112
Olympia 21,221,TH,NULL,124,295
Olympia 23,223,TH,NULL,119,241
Olympia 24,224,TH,NULL,75,198
Olympia 25,225,TH,NULL,73,158
Olympia 26,226,TH,NULL,81,200
Olympia 27,227,TH,NULL,52,83
Olympia 28,228,TH,NULL,85,241
Olympia 29,229,TH,NULL,134,211
Olympia 30,230,TH,NULL,93,169
Olympia 31,231,TH,NULL,97,168
Olympia 32,232,TH,NULL,126,261
Olympia 35,235,TH,NULL,160,375
Olympia 36,236,TH,NULL,44,69
Olympia 37,237,TH,NULL,70,136
Olympia 38,238,TH,NULL,31,45
Olympia 39,239,TH,NULL,91,211
Olympia 40,240,TH,NULL,75,172
Olympia 41,241,TH,NULL,90,220
Olympia 42,242,TH,NULL,54,152
Olympia 43,243,TH,NULL,105,245
Olympia 44,244,TH,NULL,54,96
Olympia 45,245,TH,NULL,95,91
Olympia 46,246,TH,NULL,136,157
Olympia 47,247,TH,NULL,114,241
Olympia 48,248,TH,NULL,185,213
Olympia 49,249,TH,NULL,91,226
Olympia 50,250,TH,NULL,79,144
Olympia 51,251,TH,NULL,26,45
Olympia 52,252,TH,NULL,54,107
Olympia 53,253,TH,NULL,106,151
Olympia 54,254,TH,NULL,68,118
Olympia 55,255,TH,NULL,69,103
Olympia 56,256,TH,NULL,135,134
Olympia 57,257,TH,NULL,54,111
Olympia 58,258,TH,NULL,152,131
Olympia 59,259,TH,NULL,66,189
Olympia 60,260,TH,NULL,83,103
Lacey 01,301,TH,NULL,55,70
Lacey 02,302,TH,NULL,100,107
Lacey 03,303,TH,NULL,126,147
Lacey 04,304,TH,NULL,87,70
Lacey 05,305,TH,NULL,75,114
Lacey 06,306,TH,NULL,57,57
Lacey 07,307,TH,NULL,107,148
Lacey 08,308,TH,NULL,68,112
Lacey 09,309,TH,NULL,71,68
Lacey 10,310,TH,NULL,162,188
Lacey 11,311,TH,NULL,87,178
Lacey 13,313,TH,NULL,79,72
Lacey 14,314,TH,NULL,56,51
Lacey 15,315,TH,NULL,137,152
Lacey 16,316,TH,NULL,103,146
Lacey 17,317,TH,NULL,141,150
Lacey 18,318,TH,NULL,153,171
Lacey 19,319,TH,NULL,92,111
Lacey 20,320,TH,NULL,58,59
Lacey 21,321,TH,NULL,79,72
Lacey 22,322,TH,NULL,87,110
Lacey 23,323,TH,NULL,65,77
Lacey 24,324,TH,NULL,172,234
Lacey 27,327,TH,NULL,135,137
Lacey 28,328,TH,NULL,83,108
Lacey 29,329,TH,NULL,180,135
Lacey 30,330,TH,NULL,209,225
Lacey 31,331,TH,NULL,116,121
Lacey 32,332,TH,NULL,145,167
Lacey 33,333,TH,NULL,77,90
Lacey 34,334,TH,NULL,90,65
Lacey 35,335,TH,NULL,57,51
Lacey 36,336,TH,NULL,80,112
Lacey 37,337,TH,NULL,50,43
Lacey 39,339,TH,NULL,192,243
Lacey 40,340,TH,NULL,174,183
Lacey 41,341,TH,NULL,127,167
Lacey 42,342,TH,NULL,50,50
Lacey 43,343,TH,NULL,161,202
Lacey 44,344,TH,NULL,60,70
Lacey 45,345,TH,NULL,55,93
Lacey 46,346,TH,NULL,283,386
Lacey 47,347,TH,NULL,186,306
Lacey 48,348,TH,NULL,90,120
Lacey 49,349,TH,NULL,62,117
Tumwater 01,401,TH,NULL,88,141
Tumwater 02,402,TH,NULL,103,188
Tumwater 03,403,TH,NULL,148,186
Tumwater 04,404,TH,NULL,107,93
Tumwater 05,405,TH,NULL,107,128
Tumwater 06,406,TH,NULL,191,321
Tumwater 07,407,TH,NULL,113,147
Tumwater 08,408,TH,NULL,146,210
Tumwater 09,409,TH,NULL,101,118
Tumwater 10,410,TH,NULL,195,173
Tumwater 11,411,TH,NULL,200,262
Tumwater 12,412,TH,NULL,113,188
Tumwater 13,413,TH,NULL,65,64
Tumwater 14,414,TH,NULL,78,75
Tumwater 15,415,TH,NULL,164,209
Tumwater 24,424,TH,NULL,91,138
Tumwater 27,427,TH,NULL,108,213
Tumwater 28,428,TH,NULL,194,253
Tumwater 29,429,TH,NULL,0,0
Tenino 01,501,TH,NULL,95,92
Tenino 02,502,TH,NULL,114,102
Rainier 01,601,TH,NULL,150,122
Rainier 02,602,TH,NULL,112,83
Yelm 1,701,TH,NULL,181,109
Yelm 2,702,TH,NULL,147,144
Yelm 3,703,TH,NULL,172,163
Yelm 4,704,TH,NULL,173,175
Bucoda,801,TH,NULL,77,53
