Row Label,PrecinctCode,County,Registered Voters,Yes,No
EVERETT  51,23821255,SN,NULL,191,83
EVERETT  53,23821256,SN,NULL,208,87
EVERETT  54,23821257,SN,NULL,187,94
EVERETT  55,23821258,SN,NULL,51,29
EVERETT  67,23821287,SN,NULL,191,77
EVERETT  69,23821288,SN,NULL,199,75
EVERETT  73,23821289,SN,NULL,160,133
EVERETT  76,23821290,SN,NULL,146,123
TULALIP 1,23821327,SN,NULL,193,137
TULALIP 2,23821328,SN,NULL,202,74
EVERETT  60,23821346,SN,NULL,162,101
TULALIP 3,23821365,SN,NULL,142,155
EVERETT   5,23821394,SN,NULL,182,75
EVERETT   7,23821395,SN,NULL,80,54
EVERETT   9,23821396,SN,NULL,340,126
EVERETT  10,23821397,SN,NULL,123,99
EVERETT  23,23821398,SN,NULL,29,29
EVERETT  30,23821399,SN,NULL,170,179
EVERETT  46,23821401,SN,NULL,142,88
EVERETT  47,23821402,SN,NULL,184,91
EVERETT  58,23821403,SN,NULL,26,11
EVERETT  59,23821404,SN,NULL,156,76
EVERETT  68,23821408,SN,NULL,258,122
EVERETT  70(*),23821409,SN,NULL,0,0
EVERETT  71,23821410,SN,NULL,91,65
EVERETT  72,23821411,SN,NULL,100,59
EVERETT  74,23821412,SN,NULL,97,86
EVERETT  80,23821413,SN,NULL,174,153
EVERETT  81,23821414,SN,NULL,89,68
TULALIP 4,23821440,SN,NULL,187,157
EVERETT  85,23821449,SN,NULL,127,89
EVERETT  87,23821450,SN,NULL,100,89
EVERETT  88,23821451,SN,NULL,187,101
EVERETT  89,23821452,SN,NULL,157,68
EVERETT  90,23821453,SN,NULL,52,32
TULALIP 5,23821510,SN,NULL,108,102
TULALIP 6,23821558,SN,NULL,104,50
EVERETT  62,23821617,SN,NULL,125,76
EVERETT  63,23821618,SN,NULL,114,118
EVERETT  75,23821619,SN,NULL,107,80
EVERETT  78,23821620,SN,NULL,76,64
EVERETT  86,23821623,SN,NULL,145,105
EVERETT  77,23821645,SN,NULL,167,66
EVERETT  82,23821662,SN,NULL,143,91
EVERETT  93,23821695,SN,NULL,121,58
EVERETT  94,23821696,SN,NULL,111,72
PRIEST POINT,23824098,SN,NULL,128,76
MILLARD,23824169,SN,NULL,92,108
HAT ISLAND,23824267,SN,NULL,26,11
SHELTON,23824269,SN,NULL,174,235
TYEE,23824441,SN,NULL,133,151
BOEING,23824445,SN,NULL,128,117
COHO,23824561,SN,NULL,71,52
SPENCER(*),23824593,SN,NULL,0,0
CHATHAM,23824752,SN,NULL,38,26
SYLVAN,23854756,SN,NULL,12,15
ARLINGTON  1,23911049,SN,NULL,144,159
ARLINGTON  2,23911050,SN,NULL,116,126
ARLINGTON  3,23911051,SN,NULL,119,137
ARLINGTON  4,23911130,SN,NULL,248,224
ARLINGTON  5,23911386,SN,NULL,232,185
MARYSVILLE 18,23911468,SN,NULL,189,196
ARLINGTON  6,23911498,SN,NULL,139,188
ARLINGTON  7,23911499,SN,NULL,205,192
ARLINGTON  8,23911518,SN,NULL,180,130
ARLINGTON  9,23911569,SN,NULL,158,158
ARLINGTON 10,23911570,SN,NULL,153,258
ARLINGTON 11,23911574,SN,NULL,81,85
ARLINGTON 12,23911636,SN,NULL,105,133
ARLINGTON 13,23911643,SN,NULL,202,205
ARLINGTON 14,23911661,SN,NULL,114,130
MARYSVILLE 33(*),23911680,SN,NULL,0,0
ARLINGTON 15,23911686,SN,NULL,55,61
ARLINGTON 16,23911687,SN,NULL,101,123
MARYSVILLE 44,23911737,SN,NULL,197,217
MARYSVILLE 45,23911738,SN,NULL,183,229
MARYSVILLE 52,23911745,SN,NULL,195,179
MARYSVILLE 53,23911746,SN,NULL,90,119
MARYSVILLE 54,23911747,SN,NULL,163,181
ARLINGTON 17,23911751,SN,NULL,2,5
PACKWOOD,23914020,SN,NULL,83,98
EDGECOMB,23914023,SN,NULL,121,158
ALMA,23914151,SN,NULL,17,22
RONCREST,23914360,SN,NULL,62,75
MARYSVILLE  5,24411428,SN,NULL,205,184
MARYSVILLE 16,24411466,SN,NULL,176,197
MARYSVILLE 19,24411494,SN,NULL,135,131
MARYSVILLE 21,24411540,SN,NULL,228,248
MARYSVILLE 22,24411541,SN,NULL,213,202
MARYSVILLE 23,24411542,SN,NULL,226,201
MARYSVILLE 24,24411543,SN,NULL,139,124
MARYSVILLE 14,24411628,SN,NULL,231,189
MARYSVILLE 12,24411676,SN,NULL,175,168
MARYSVILLE 30,24411677,SN,NULL,177,185
MARYSVILLE 31,24411678,SN,NULL,219,250
MARYSVILLE 34,24411701,SN,NULL,132,127
MARYSVILLE 55,24411748,SN,NULL,114,107
EBEY,24424001,SN,NULL,15,22
WHALEBACK,24424019,SN,NULL,7,18
EASTMONT,24424126,SN,NULL,150,98
FIRGROVE,24424528,SN,NULL,114,101
SILVER LAKE,24444074,SN,NULL,145,129
DUMAS,24444285,SN,NULL,178,128
HOLIDAY,24444294,SN,NULL,76,72
HILTONS LAKE,24454086,SN,NULL,165,170
RIVERCREST,24454172,SN,NULL,135,88
TOWER,24454197,SN,NULL,159,141
VILLE,24454198,SN,NULL,57,82
JORDAN,24454295,SN,NULL,283,180
LANTERN,24454341,SN,NULL,167,143
SLIVER(*),24454591,SN,NULL,0,0
GLEN ACRES(*),24454698,SN,NULL,0,0
EDMONDS  1,72131101,SN,NULL,270,81
EDMONDS  2,72131102,SN,NULL,287,86
EDMONDS  3,72131103,SN,NULL,308,87
EDMONDS  4,72131104,SN,NULL,280,47
EDMONDS  5,72131105,SN,NULL,164,59
EDMONDS  7,72131107,SN,NULL,351,92
EDMONDS  8,72131108,SN,NULL,335,132
EDMONDS  9,72131109,SN,NULL,180,69
EDMONDS 10,72131110,SN,NULL,321,94
EDMONDS 13,72131111,SN,NULL,333,108
EDMONDS 17,72131127,SN,NULL,218,81
EDMONDS 22,72131147,SN,NULL,267,82
EDMONDS 23,72131148,SN,NULL,301,131
EDMONDS 28,72131155,SN,NULL,248,86
EDMONDS 29,72131156,SN,NULL,276,99
EDMONDS 30,72131157,SN,NULL,188,89
EDMONDS 31,72131158,SN,NULL,248,121
EDMONDS 32,72131159,SN,NULL,223,111
EDMONDS 33,72131160,SN,NULL,217,88
EDMONDS 34,72131161,SN,NULL,239,123
EDMONDS 35,72131162,SN,NULL,225,83
EDMONDS 36,72131163,SN,NULL,248,85
EDMONDS 37,72131164,SN,NULL,218,115
EDMONDS 21,72131390,SN,NULL,315,137
EDMONDS 24,72131391,SN,NULL,178,76
EDMONDS 26,72131392,SN,NULL,190,73
EDMONDS 38,72131393,SN,NULL,265,109
EDMONDS 39,72131447,SN,NULL,310,128
EDMONDS 46,72131524,SN,NULL,433,141
EDMONDS 51,72131565,SN,NULL,226,101
EDMONDS 11,72131694,SN,NULL,322,79
EDMONDS  6,73231106,SN,NULL,332,138
EDMONDS 14,73231112,SN,NULL,194,56
EDMONDS 15,73231113,SN,NULL,190,70
EDMONDS 16,73231114,SN,NULL,205,58
EDMONDS 18,73231132,SN,NULL,231,88
EDMONDS 19,73231133,SN,NULL,268,102
EDMONDS 25,73231153,SN,NULL,219,86
EDMONDS 27,73231154,SN,NULL,209,81
WOODWAY 1,73231173,SN,NULL,272,93
WOODWAY 2,73231174,SN,NULL,134,86
EDMONDS 12,73231389,SN,NULL,141,64
EDMONDS 40,73231500,SN,NULL,256,76
EDMONDS 41,73231511,SN,NULL,158,72
EDMONDS 42,73231512,SN,NULL,179,70
EDMONDS 43,73231513,SN,NULL,282,112
EDMONDS 44,73231514,SN,NULL,233,86
EDMONDS 45,73231523,SN,NULL,198,77
EDMONDS 47,73231525,SN,NULL,133,41
EDMONDS 48,73231562,SN,NULL,209,91
EDMONDS 49,73231563,SN,NULL,214,91
EDMONDS 50,73231564,SN,NULL,160,66
EDMONDS 52,73231577,SN,NULL,225,79
HOLLY,73234099,SN,NULL,273,90
ROB,73234143,SN,NULL,141,79
SUMMIT,73234149,SN,NULL,197,89
ANN,73234176,SN,NULL,208,72
CHAPEL,73234182,SN,NULL,174,76
