Row Label,PrecinctCode,County,Registered Voters,Yes,No
PICKENS MTN,163,OK,NULL,23,25
RANCHES,164,OK,NULL,22,11
SIWASH CREEK,165,OK,NULL,35,23
SPECTACLE LAKE,166,OK,NULL,37,14
HIGHWAY,167,OK,NULL,17,11
WHISKY MTN,168,OK,NULL,14,5
YARNELL,169,OK,NULL,22,13
TONASKET #4,170,OK,NULL,20,30
TONASKET #5,171,OK,NULL,25,21
TONASKET #6,172,OK,NULL,20,10
TONASKET #7,173,OK,NULL,30,21
LEECHER MTN,174,OK,NULL,50,30
ALTA LAKE,175,OK,NULL,39,27
STARR,176,OK,NULL,32,7
PATEROS #3,177,OK,NULL,25,11
RAT LAKE,178,OK,NULL,32,9
BREWSTER FLAT,179,OK,NULL,34,13
BREWSTER #3,180,OK,NULL,18,23
BREWSTER #4,181,OK,NULL,13,9
BREWSTER #5,182,OK,NULL,17,14
BREWSTER #6,183,OK,NULL,12,10
PIONEER,184,OK,NULL,34,22
COLEMAN BUTTE,185,OK,NULL,31,22
ASTON,186,OK,NULL,24,17
WEST RIVER,187,OK,NULL,30,12
OMAK RIVER,188,OK,NULL,39,20
CHEROKEE,189,OK,NULL,41,30
NICHOLS,190,OK,NULL,18,13
LONE PINE,191,OK,NULL,15,17
OMAK MTN,192,OK,NULL,17,11
OMAK LAKE,193,OK,NULL,20,23
FIKER,194,OK,NULL,29,23
ROSS CANYON,195,OK,NULL,31,22
HENDRICK,196,OK,NULL,38,40
DIXON,197,OK,NULL,32,34
KERMEL,198,OK,NULL,38,21
GLOVER,199,OK,NULL,41,30
FLETCHER,200,OK,NULL,40,20
MOCK,201,OK,NULL,40,21
OMAK #10,202,OK,NULL,26,29
OMAK #11,203,OK,NULL,43,30
OMAK #12,204,OK,NULL,34,23
OMAK #13,205,OK,NULL,25,18
OMAK #14,206,OK,NULL,16,16
OMAK #15,207,OK,NULL,44,28
OMAK #16,208,OK,NULL,28,22
OMAK #17,209,OK,NULL,47,33
OMAK #18,210,OK,NULL,21,13
OMAK #19,211,OK,NULL,31,12
OMAK #20,212,OK,NULL,36,25
OMAK #21,213,OK,NULL,20,10
OMAK #22,214,OK,NULL,24,25
OMAK #23,215,OK,NULL,15,11
OMAK #24,216,OK,NULL,17,21
OKANOGAN #5,217,OK,NULL,33,24
OKANOGAN #6,218,OK,NULL,29,29
OKANOGAN #7,219,OK,NULL,12,14
OKANOGAN #8,220,OK,NULL,19,28
OKANOGAN #9,221,OK,NULL,26,31
OKANOGAN #10,222,OK,NULL,38,30
OKANOGAN #11,223,OK,NULL,31,26
OKANOGAN #12,224,OK,NULL,21,15
OKANOGAN #13,225,OK,NULL,19,13
AVIATION,226,OK,NULL,22,17
SUNSET LAKES,236,OK,NULL,15,6
FLATS,237,OK,NULL,31,14
