Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
Lacey 02,302,TH,NULL,96,108
Lacey 03,303,TH,NULL,122,149
Lacey 04,304,TH,NULL,67,83
Lacey 05,305,TH,NULL,76,106
Lacey 06,306,TH,NULL,55,57
Lacey 07,307,TH,NULL,108,141
Lacey 08,308,TH,NULL,65,106
Lacey 09,309,TH,NULL,75,60
Lacey 10,310,TH,NULL,155,182
Lacey 11,311,TH,NULL,81,175
Lacey 13,313,TH,NULL,71,70
Lacey 14,314,TH,NULL,59,48
Lacey 15,315,TH,NULL,127,146
Lacey 16,316,TH,NULL,78,159
Lacey 17,317,TH,NULL,125,160
Lacey 18,318,TH,NULL,145,176
Lacey 19,319,TH,NULL,92,101
Lacey 20,320,TH,NULL,53,62
Lacey 21,321,TH,NULL,75,72
Lacey 22,322,TH,NULL,67,126
Lacey 23,323,TH,NULL,69,68
Lacey 24,324,TH,NULL,157,231
Lacey 27,327,TH,NULL,129,137
Lacey 28,328,TH,NULL,73,115
Lacey 29,329,TH,NULL,168,137
Lacey 30,330,TH,NULL,195,218
Lacey 31,331,TH,NULL,116,117
Lacey 32,332,TH,NULL,130,169
Lacey 33,333,TH,NULL,84,81
Lacey 34,334,TH,NULL,79,73
Lacey 35,335,TH,NULL,54,51
Lacey 36,336,TH,NULL,83,106
Lacey 37,337,TH,NULL,53,38
Lacey 39,339,TH,NULL,177,242
Lacey 40,340,TH,NULL,181,166
Lacey 41,341,TH,NULL,126,160
Lacey 42,342,TH,NULL,46,52
Lacey 43,343,TH,NULL,161,193
Lacey 44,344,TH,NULL,62,65
Lacey 45,345,TH,NULL,60,83
Lacey 46,346,TH,NULL,256,392
Lacey 47,347,TH,NULL,149,320
Lacey 48,348,TH,NULL,81,119
Lacey 49,349,TH,NULL,56,115
Tumwater 01,401,TH,NULL,87,137
Tumwater 02,402,TH,NULL,98,184
Tumwater 03,403,TH,NULL,114,206
Tumwater 04,404,TH,NULL,110,84
Tumwater 05,405,TH,NULL,96,127
Tumwater 06,406,TH,NULL,148,344
Tumwater 07,407,TH,NULL,96,153
Tumwater 08,408,TH,NULL,133,210
Tumwater 09,409,TH,NULL,86,116
Tumwater 10,410,TH,NULL,170,192
Tumwater 11,411,TH,NULL,199,252
Tumwater 12,412,TH,NULL,95,195
Tumwater 13,413,TH,NULL,62,65
Tumwater 14,414,TH,NULL,70,77
Tumwater 15,415,TH,NULL,131,227
Tumwater 24,424,TH,NULL,80,140
Tumwater 27,427,TH,NULL,113,203
Tumwater 28,428,TH,NULL,158,264
Tumwater 29,429,TH,NULL,0,0
Tenino 01,501,TH,NULL,91,88
Tenino 02,502,TH,NULL,114,93
Rainier 01,601,TH,NULL,135,127
Rainier 02,602,TH,NULL,105,83
Yelm 1,701,TH,NULL,162,127
Yelm 2,702,TH,NULL,150,139
Yelm 3,703,TH,NULL,184,150
Yelm 4,704,TH,NULL,180,159
Bucoda,801,TH,NULL,70,58
