Row Label,PrecinctCode,County,Registered Voters,Yes,No
EVERETT  51,23821255,SN,NULL,98,175
EVERETT  53,23821256,SN,NULL,100,194
EVERETT  54,23821257,SN,NULL,102,179
EVERETT  55,23821258,SN,NULL,46,34
EVERETT  67,23821287,SN,NULL,107,158
EVERETT  69,23821288,SN,NULL,92,177
EVERETT  73,23821289,SN,NULL,136,153
EVERETT  76,23821290,SN,NULL,138,126
TULALIP 1,23821327,SN,NULL,156,170
TULALIP 2,23821328,SN,NULL,86,186
EVERETT  60,23821346,SN,NULL,125,137
TULALIP 3,23821365,SN,NULL,179,113
EVERETT   5,23821394,SN,NULL,121,131
EVERETT   7,23821395,SN,NULL,76,57
EVERETT   9,23821396,SN,NULL,137,323
EVERETT  10,23821397,SN,NULL,114,107
EVERETT  23,23821398,SN,NULL,33,25
EVERETT  30,23821399,SN,NULL,191,159
EVERETT  46,23821401,SN,NULL,107,117
EVERETT  47,23821402,SN,NULL,135,137
EVERETT  58,23821403,SN,NULL,12,24
EVERETT  59,23821404,SN,NULL,119,112
EVERETT  68,23821408,SN,NULL,171,208
EVERETT  70,23821409,SN,NULL,2,2
EVERETT  71,23821410,SN,NULL,89,66
EVERETT  72,23821411,SN,NULL,66,89
EVERETT  74,23821412,SN,NULL,80,102
EVERETT  80,23821413,SN,NULL,182,141
EVERETT  81,23821414,SN,NULL,73,80
TULALIP 4,23821440,SN,NULL,186,157
EVERETT  85,23821449,SN,NULL,104,110
EVERETT  87,23821450,SN,NULL,96,92
EVERETT  88,23821451,SN,NULL,112,171
EVERETT  89,23821452,SN,NULL,102,117
EVERETT  90,23821453,SN,NULL,33,50
TULALIP 5,23821510,SN,NULL,103,103
TULALIP 6,23821558,SN,NULL,66,88
EVERETT  62,23821617,SN,NULL,91,107
EVERETT  63,23821618,SN,NULL,143,88
EVERETT  75,23821619,SN,NULL,81,104
EVERETT  78,23821620,SN,NULL,77,64
EVERETT  86,23821623,SN,NULL,122,126
EVERETT  77,23821645,SN,NULL,85,150
EVERETT  82,23821662,SN,NULL,96,137
EVERETT  93,23821695,SN,NULL,82,93
EVERETT  94,23821696,SN,NULL,86,95
PRIEST POINT,23824098,SN,NULL,85,115
MILLARD,23824169,SN,NULL,128,73
HAT ISLAND,23824267,SN,NULL,13,24
SHELTON,23824269,SN,NULL,251,155
TYEE,23824441,SN,NULL,147,135
BOEING,23824445,SN,NULL,127,115
COHO,23824561,SN,NULL,67,57
SPENCER(*),23824593,SN,NULL,0,0
CHATHAM,23824752,SN,NULL,33,30
SYLVAN,23854756,SN,NULL,15,12
ARLINGTON  1,23911049,SN,NULL,192,106
ARLINGTON  2,23911050,SN,NULL,127,115
ARLINGTON  3,23911051,SN,NULL,142,113
ARLINGTON  4,23911130,SN,NULL,250,213
ARLINGTON  5,23911386,SN,NULL,200,212
MARYSVILLE 18,23911468,SN,NULL,218,166
ARLINGTON  6,23911498,SN,NULL,186,138
ARLINGTON  7,23911499,SN,NULL,235,163
ARLINGTON  8,23911518,SN,NULL,147,154
ARLINGTON  9,23911569,SN,NULL,188,129
ARLINGTON 10,23911570,SN,NULL,265,141
ARLINGTON 11,23911574,SN,NULL,76,85
ARLINGTON 12,23911636,SN,NULL,139,97
ARLINGTON 13,23911643,SN,NULL,227,182
ARLINGTON 14,23911661,SN,NULL,140,104
MARYSVILLE 33(*),23911680,SN,NULL,0,0
ARLINGTON 15,23911686,SN,NULL,71,46
ARLINGTON 16,23911687,SN,NULL,133,90
MARYSVILLE 44,23911737,SN,NULL,219,189
MARYSVILLE 45,23911738,SN,NULL,242,167
MARYSVILLE 52,23911745,SN,NULL,228,143
MARYSVILLE 53,23911746,SN,NULL,138,70
MARYSVILLE 54,23911747,SN,NULL,189,152
ARLINGTON 17(*),23911751,SN,NULL,0,0
PACKWOOD,23914020,SN,NULL,93,86
EDGECOMB,23914023,SN,NULL,161,115
ALMA,23914151,SN,NULL,22,16
RONCREST,23914360,SN,NULL,78,58
MARYSVILLE  5,24411428,SN,NULL,203,185
MARYSVILLE 16,24411466,SN,NULL,202,171
MARYSVILLE 19,24411494,SN,NULL,146,118
MARYSVILLE 21,24411540,SN,NULL,250,221
MARYSVILLE 22,24411541,SN,NULL,215,195
MARYSVILLE 23,24411542,SN,NULL,211,213
MARYSVILLE 24,24411543,SN,NULL,126,138
MARYSVILLE 14,24411628,SN,NULL,235,182
MARYSVILLE 12,24411676,SN,NULL,196,141
MARYSVILLE 30,24411677,SN,NULL,202,158
MARYSVILLE 31,24411678,SN,NULL,265,194
MARYSVILLE 34,24411701,SN,NULL,136,120
MARYSVILLE 55,24411748,SN,NULL,106,115
EBEY,24424001,SN,NULL,28,11
WHALEBACK,24424019,SN,NULL,19,6
EASTMONT,24424126,SN,NULL,113,134
FIRGROVE,24424528,SN,NULL,106,107
SILVER LAKE,24444074,SN,NULL,153,119
DUMAS,24444285,SN,NULL,159,144
HOLIDAY,24444294,SN,NULL,82,63
HILTONS LAKE,24454086,SN,NULL,163,167
RIVERCREST,24454172,SN,NULL,104,115
TOWER,24454197,SN,NULL,145,152
VILLE,24454198,SN,NULL,79,59
JORDAN,24454295,SN,NULL,214,248
LANTERN,24454341,SN,NULL,144,163
SLIVER(*),24454591,SN,NULL,0,0
GLEN ACRES,24454698,SN,NULL,2,2
EDMONDS  1,72131101,SN,NULL,91,259
EDMONDS  2,72131102,SN,NULL,109,257
EDMONDS  3,72131103,SN,NULL,114,275
EDMONDS  4,72131104,SN,NULL,74,239
EDMONDS  5,72131105,SN,NULL,58,157
EDMONDS  7,72131107,SN,NULL,106,326
EDMONDS  8,72131108,SN,NULL,138,324
EDMONDS  9,72131109,SN,NULL,73,170
EDMONDS 10,72131110,SN,NULL,114,295
EDMONDS 13,72131111,SN,NULL,110,324
EDMONDS 17,72131127,SN,NULL,97,200
EDMONDS 22,72131147,SN,NULL,86,257
EDMONDS 23,72131148,SN,NULL,148,283
EDMONDS 28,72131155,SN,NULL,101,227
EDMONDS 29,72131156,SN,NULL,106,266
EDMONDS 30,72131157,SN,NULL,83,193
EDMONDS 31,72131158,SN,NULL,134,230
EDMONDS 32,72131159,SN,NULL,140,196
EDMONDS 33,72131160,SN,NULL,98,207
EDMONDS 34,72131161,SN,NULL,137,220
EDMONDS 35,72131162,SN,NULL,97,205
EDMONDS 36,72131163,SN,NULL,91,238
EDMONDS 37,72131164,SN,NULL,119,210
EDMONDS 21,72131390,SN,NULL,162,293
EDMONDS 24,72131391,SN,NULL,71,174
EDMONDS 26,72131392,SN,NULL,86,175
EDMONDS 38,72131393,SN,NULL,134,233
EDMONDS 39,72131447,SN,NULL,140,288
EDMONDS 46,72131524,SN,NULL,184,385
EDMONDS 51,72131565,SN,NULL,123,197
EDMONDS 11,72131694,SN,NULL,105,287
EDMONDS  6,73231106,SN,NULL,162,303
EDMONDS 14,73231112,SN,NULL,88,160
EDMONDS 15,73231113,SN,NULL,90,171
EDMONDS 16,73231114,SN,NULL,89,171
EDMONDS 18,73231132,SN,NULL,115,203
EDMONDS 19,73231133,SN,NULL,134,230
EDMONDS 25,73231153,SN,NULL,96,208
EDMONDS 27,73231154,SN,NULL,77,209
WOODWAY 1,73231173,SN,NULL,114,247
WOODWAY 2,73231174,SN,NULL,98,122
EDMONDS 12,73231389,SN,NULL,61,143
EDMONDS 40,73231500,SN,NULL,90,245
EDMONDS 41,73231511,SN,NULL,80,151
EDMONDS 42,73231512,SN,NULL,85,162
EDMONDS 43,73231513,SN,NULL,116,272
EDMONDS 44,73231514,SN,NULL,106,210
EDMONDS 45,73231523,SN,NULL,79,196
EDMONDS 47,73231525,SN,NULL,55,117
EDMONDS 48,73231562,SN,NULL,105,196
EDMONDS 49,73231563,SN,NULL,116,185
EDMONDS 50,73231564,SN,NULL,89,132
EDMONDS 52,73231577,SN,NULL,101,203
HOLLY,73234099,SN,NULL,108,244
ROB,73234143,SN,NULL,77,141
SUMMIT,73234149,SN,NULL,119,161
ANN,73234176,SN,NULL,89,185
CHAPEL,73234182,SN,NULL,85,161
