Row Label,PrecinctCode,County,Registered Voters,Eddie Yoon,Charles W. Johnson
GRANITE FALLS 3,13911670,SN,NULL,17,87
ARLINGTON 18,13911760,SN,NULL,0,0
NORDEN,13914011,SN,NULL,60,145
TRAFTON,13914015,SN,NULL,48,137
GREGORY,13914028,SN,NULL,60,147
HARTFORD,13914033,SN,NULL,45,83
HAZEL,13914034,SN,NULL,85,228
ROBE,13914035,SN,NULL,46,112
LOCHSLOY,13914042,SN,NULL,78,254
JIM CREEK,13914053,SN,NULL,79,247
OUTLOOK,13914057,SN,NULL,58,185
OSO,13914060,SN,NULL,55,107
NEWBERG,13914069,SN,NULL,38,165
SAUK,13914211,SN,NULL,18,89
BURN HILL,13914264,SN,NULL,58,217
SISCO,13914270,SN,NULL,71,214
PILCHUCK,13914275,SN,NULL,62,152
SLEEPY HOLLOW,13914321,SN,NULL,73,164
HEIGHTS,13914347,SN,NULL,63,189
LOOP,13914374,SN,NULL,68,169
GETCHELL,13914416,SN,NULL,49,178
PORTAGE,13914433,SN,NULL,24,86
SPADA(*),13914439,SN,NULL,0,0
MENZEL,13914470,SN,NULL,59,141
STILLAGUAMISH,13914496,SN,NULL,36,76
JORDAN TRAILS,13914515,SN,NULL,38,109
PILOT,13914517,SN,NULL,51,213
ARNOT,13914519,SN,NULL,47,146
BOSWORTH,13914521,SN,NULL,102,208
FIRTREE,13914529,SN,NULL,55,152
HUCKLEBERRY,13914533,SN,NULL,27,106
SANDMAN,13914555,SN,NULL,46,133
TRANGEN,13914557,SN,NULL,58,176
AIRPARK,13914573,SN,NULL,22,45
JORDAN BRIDGE,13914583,SN,NULL,20,49
MC FARLAND,13914681,SN,NULL,78,200
STAR CREEK,13914683,SN,NULL,36,115
INDEX,13951039,SN,NULL,12,38
MONROE  1,13951054,SN,NULL,79,229
MONROE  2,13951055,SN,NULL,96,188
SULTAN 1,13951070,SN,NULL,59,206
SULTAN 2,13951071,SN,NULL,63,157
MONROE  4,13951187,SN,NULL,70,210
MONROE  5,13951188,SN,NULL,93,225
SULTAN 3,13951322,SN,NULL,60,171
MONROE  3,13951431,SN,NULL,72,182
MONROE  6,13951506,SN,NULL,55,164
MONROE  7,13951548,SN,NULL,66,184
GOLD BAR 1,13951566,SN,NULL,48,151
GOLD BAR 2,13951567,SN,NULL,47,142
MONROE  8,13951568,SN,NULL,44,108
MONROE 10,13951586,SN,NULL,74,191
MONROE 11,13951587,SN,NULL,19,79
MONROE  9,13951653,SN,NULL,71,196
MONROE 12,13951654,SN,NULL,42,131
SULTAN 4,13951713,SN,NULL,55,139
PARK PLACE,13954003,SN,NULL,26,73
SULTAN RIVER,13954005,SN,NULL,75,171
TUALCO,13954007,SN,NULL,56,136
WALLACE,13954008,SN,NULL,40,131
LAKE,13954010,SN,NULL,87,239
SHORTS,13954013,SN,NULL,84,244
THREE LAKES,13954031,SN,NULL,57,145
ROOSEVELT,13954036,SN,NULL,39,95
SKYKOMISH,13954041,SN,NULL,28,56
OLNEY,13954043,SN,NULL,73,187
WINTER LAKE,13954058,SN,NULL,47,111
HIGHLAND,13954064,SN,NULL,49,149
TROMBLEY,13954272,SN,NULL,71,169
HIGH BRIDGE,13954292,SN,NULL,107,274
OWEN,13954309,SN,NULL,48,168
BLUFF,13954340,SN,NULL,68,193
CHAIN LAKE,13954371,SN,NULL,86,242
BROCKLIN,13954388,SN,NULL,68,192
HIGH ROCK,13954417,SN,NULL,59,161
MANN,13954425,SN,NULL,53,177
WAGNER,13954442,SN,NULL,62,223
WOODS CREEK,13954443,SN,NULL,52,158
FAIRVIEW,13954454,SN,NULL,48,150
MAY CREEK,13954469,SN,NULL,68,186
MILL,13954471,SN,NULL,63,222
STORM LAKE,13954487,SN,NULL,60,279
PIPELINE,13954507,SN,NULL,70,168
FERN,13954526,SN,NULL,26,64
IVERSON,13954534,SN,NULL,45,121
LUPINE,13954537,SN,NULL,48,151
ROBINHOOD,13954553,SN,NULL,53,153
SOFIE,13954710,SN,NULL,35,114
WEST FORK,13954750,SN,NULL,16,71
PILCHUCK RIVER,13954753,SN,NULL,6,15
RICHLAND,13954754,SN,NULL,32,61
SUNNYSIDE,14414044,SN,NULL,23,53
RAILROAD,14414318,SN,NULL,63,114
CASSIDY,14414522,SN,NULL,63,188
MILL CREEK  1,14441301,SN,NULL,79,245
MILL CREEK  2,14441302,SN,NULL,41,180
MILL CREEK  3,14441303,SN,NULL,39,128
MILL CREEK  4,14441304,SN,NULL,58,149
MILL CREEK  5,14441353,SN,NULL,71,278
MILL CREEK  6,14441354,SN,NULL,78,267
MILL CREEK  7,14441367,SN,NULL,3,18
MILL CREEK  8,14441376,SN,NULL,85,248
MILL CREEK  9,14441377,SN,NULL,72,186
MILL CREEK 10,14441472,SN,NULL,56,137
MILL CREEK 11,14441473,SN,NULL,55,148
MILL CREEK 12,14441495,SN,NULL,54,171
MILL CREEK 13,14441505,SN,NULL,73,157
MILL CREEK 14,14441629,SN,NULL,4,5
MILL CREEK 15,14441640,SN,NULL,62,203
MILL CREEK 16,14441652,SN,NULL,50,115
MILL CREEK 17,14441665,SN,NULL,68,201
MILL CREEK 18,14441666,SN,NULL,63,166
MILL CREEK 19,14441667,SN,NULL,107,233
MILL CREEK 20,14441668,SN,NULL,53,153
MILL CREEK 21,14441702,SN,NULL,33,98
MILL CREEK 22,14441703,SN,NULL,49,117
FERNWOOD,14444006,SN,NULL,73,157
BROOK,14444278,SN,NULL,84,215
HILL,14444293,SN,NULL,64,145
LARIMER,14444298,SN,NULL,63,162
MISTY,14444305,SN,NULL,78,198
OAKS,14444308,SN,NULL,97,198
PUGET PARK,14444317,SN,NULL,53,163
KENWOOD,14444348,SN,NULL,57,176
OLYMPUS,14444357,SN,NULL,64,145
SEATTLE HILL,14444361,SN,NULL,53,163
MERWIN,14444547,SN,NULL,35,134
CREEKSIDE,14444575,SN,NULL,54,132
DOUGLAS FIRS,14444576,SN,NULL,61,154
GRAND FIRS,14444582,SN,NULL,91,229
KATTENHORN,14444584,SN,NULL,113,241
SILVER FIRS,14444590,SN,NULL,74,239
TUCKER,14444595,SN,NULL,80,183
SPRUCE,14444658,SN,NULL,40,106
THOMAS CREEK,14444659,SN,NULL,61,158
WINDROSE,14444660,SN,NULL,107,236
STRAWBERRY,14444684,SN,NULL,95,174
DOGWOOD,14444693,SN,NULL,59,128
SNOHOMISH  1,14451014,SN,NULL,97,189
SNOHOMISH  3,14451038,SN,NULL,72,157
SNOHOMISH  5,14451056,SN,NULL,102,231
LAKE STEVENS  1,14451134,SN,NULL,101,236
LAKE STEVENS  2,14451135,SN,NULL,71,171
SNOHOMISH  7,14451144,SN,NULL,76,194
SNOHOMISH  8,14451145,SN,NULL,86,269
LAKE STEVENS  3,14451349,SN,NULL,104,237
LAKE STEVENS  4,14451418,SN,NULL,75,131
SNOHOMISH  2,14451436,SN,NULL,64,123
SNOHOMISH  4,14451437,SN,NULL,68,181
SNOHOMISH  6,14451438,SN,NULL,50,134
LAKE STEVENS  6,14451503,SN,NULL,82,176
SNOHOMISH  9,14451508,SN,NULL,42,115
LAKE STEVENS  7,14451536,SN,NULL,89,200
LAKE STEVENS  5,14451625,SN,NULL,70,152
LAKE STEVENS  8,14451649,SN,NULL,68,173
LAKE STEVENS  9,14451663,SN,NULL,69,129
LAKE STEVENS 10,14451664,SN,NULL,72,174
LAKE STEVENS 11,14451671,SN,NULL,58,108
LAKE STEVENS 12,14451672,SN,NULL,62,134
LAKE STEVENS 13,14451673,SN,NULL,64,171
LAKE STEVENS 14,14451674,SN,NULL,54,181
LAKE STEVENS 15,14451675,SN,NULL,94,211
SNOHOMISH 10,14451709,SN,NULL,32,89
LAKE STEVENS 16,14451716,SN,NULL,63,124
LAKE STEVENS 17,14451717,SN,NULL,87,162
LAKE STEVENS 18,14451718,SN,NULL,71,151
LAKE STEVENS 19,14451719,SN,NULL,87,188
LAKE STEVENS 20,14451720,SN,NULL,84,178
LAKE STEVENS 21,14451721,SN,NULL,78,224
LAKE STEVENS 22,14451722,SN,NULL,67,143
LAKE STEVENS 23,14451723,SN,NULL,57,132
LAKE STEVENS 24,14451724,SN,NULL,42,147
LAKE STEVENS 25,14451725,SN,NULL,16,56
LAKE STEVENS 26,14451726,SN,NULL,46,87
LAKE STEVENS 27,14451727,SN,NULL,41,98
LAKE STEVENS 28,14451757,SN,NULL,65,175
MARSH,14454012,SN,NULL,109,208
SOUTH SNOHOMISH,14454017,SN,NULL,56,140
WELANGDON,14454018,SN,NULL,10,10
LUDWIG,14454024,SN,NULL,57,172
SEXTON,14454029,SN,NULL,83,221
MACHIAS,14454045,SN,NULL,103,257
MARION,14454046,SN,NULL,61,155
RIVERVIEW,14454052,SN,NULL,68,196
SOUTH LAKE STEVENS,14454059,SN,NULL,56,216
FIR,14454066,SN,NULL,60,188
GLENWOOD,14454067,SN,NULL,43,141
TRAIL,14454072,SN,NULL,32,96
BERKSHIRE,14454075,SN,NULL,76,278
HAINES,14454291,SN,NULL,50,215
MEADOW,14454300,SN,NULL,56,156
PEAK,14454311,SN,NULL,3,10
PENNANT,14454312,SN,NULL,92,236
PETERSON,14454313,SN,NULL,65,248
PINEWOOD,14454315,SN,NULL,75,169
WINDSONG,14454336,SN,NULL,71,145
WOODRIDGE,14454339,SN,NULL,91,246
DUBUQUE,14454345,SN,NULL,70,169
POINTE,14454358,SN,NULL,9,35
SUNRISE,14454364,SN,NULL,41,194
VALMONT,14454366,SN,NULL,38,112
HEARTHSTONE,14454458,SN,NULL,59,129
MARKS,14454464,SN,NULL,76,190
OSBORN,14454477,SN,NULL,61,164
PANTHER CREEK,14454478,SN,NULL,66,198
PIONEER TRAILS,14454480,SN,NULL,56,180
RIDGEWAY,14454482,SN,NULL,44,124
STITCH,14454485,SN,NULL,19,64
CENTENNIAL,14454490,SN,NULL,100,251
FIRCREST,14454493,SN,NULL,34,144
GREENWOOD,14454530,SN,NULL,77,197
HAVEN,14454531,SN,NULL,71,216
HILLSIDE,14454532,SN,NULL,37,75
OHLDE,14454549,SN,NULL,73,170
RUGGS LAKE,14454554,SN,NULL,75,205
FOUR CORNERS,14454580,SN,NULL,66,186
KNOX,14454585,SN,NULL,3,12
MORNING RISE,14454588,SN,NULL,73,170
PELLERIN,14454634,SN,NULL,66,166
KENSINGTON,14454648,SN,NULL,27,110
OVERLOOK,14454706,SN,NULL,90,229
SOUTH ALDERWOOD,20134083,SN,NULL,116,208
SAMOEA,20134196,SN,NULL,82,185
POPLAR,20134316,SN,NULL,38,103
CRAWFORD,20134690,SN,NULL,24,52
MOUNTLAKE TERRACE  1,20141090,SN,NULL,70,154
MOUNTLAKE TERRACE  2,20141091,SN,NULL,75,146
MOUNTLAKE TERRACE  3,20141092,SN,NULL,63,146
MOUNTLAKE TERRACE  5,20141093,SN,NULL,73,156
MOUNTLAKE TERRACE  6,20141094,SN,NULL,61,113
MOUNTLAKE TERRACE 11,20141138,SN,NULL,74,144
MOUNTLAKE TERRACE 12,20141139,SN,NULL,72,152
MOUNTLAKE TERRACE 13,20141140,SN,NULL,89,175
MOUNTLAKE TERRACE 14,20141141,SN,NULL,72,188
MOUNTLAKE TERRACE 15,20141142,SN,NULL,50,156
BRIER 1,20141179,SN,NULL,51,215
BRIER 2,20141180,SN,NULL,52,148
BRIER 3,20141181,SN,NULL,90,284
MOUNTLAKE TERRACE 17,20141189,SN,NULL,111,213
MOUNTLAKE TERRACE 18,20141190,SN,NULL,74,164
MOUNTLAKE TERRACE 19,20141191,SN,NULL,85,170
BRIER 4,20141276,SN,NULL,84,194
BRIER 5,20141277,SN,NULL,62,263
BRIER 6,20141343,SN,NULL,53,139
BRIER 7,20141344,SN,NULL,58,156
MOUNTLAKE TERRACE  4,20141432,SN,NULL,40,140
BRIER 8,20141614,SN,NULL,53,133
MOUNTLAKE TERRACE 16,20141630,SN,NULL,62,109
NORTH CREEK,20144065,SN,NULL,72,151
LOCUST,20144078,SN,NULL,70,180
WILLOWDALE,20144085,SN,NULL,95,181
HUNT(*),20144089,SN,NULL,0,0
MERIDIAN,20144136,SN,NULL,77,195
VINE,20144146,SN,NULL,64,157
ATLAS,20144177,SN,NULL,79,225
QUEENS,20144212,SN,NULL,87,157
WAXON,20144213,SN,NULL,91,251
COUNTRY,20144281,SN,NULL,55,114
CRYSTAL,20144284,SN,NULL,74,167
THRASHERS,20144324,SN,NULL,77,138
DAMSON,20144446,SN,NULL,82,231
WANDERING CREEK,20144596,SN,NULL,70,215
NEWTON,20144705,SN,NULL,66,115
STANWOOD 1,21011199,SN,NULL,41,86
STANWOOD 2,21011200,SN,NULL,56,176
STANWOOD 3,21011509,SN,NULL,50,139
STANWOOD 4,21011641,SN,NULL,84,236
STANWOOD 5,21011669,SN,NULL,84,214
STANWOOD 6,21011711,SN,NULL,43,126
STANWOOD 7,21011712,SN,NULL,35,109
FLORENCE,21014002,SN,NULL,28,81
PORT SUSAN,21014004,SN,NULL,90,290
CEDARHOME,21014022,SN,NULL,66,188
CLIFF,21014025,SN,NULL,66,118
STANBY,21014030,SN,NULL,15,55
SILVANA,21014037,SN,NULL,45,134
LAKEWOOD,21014061,SN,NULL,63,169
VILLAGE,21014073,SN,NULL,101,261
LAKE GOODWIN,21014087,SN,NULL,97,293
KACKMAN,21014296,SN,NULL,52,140
ROWLAND,21014319,SN,NULL,56,111
THOMPSON,21014323,SN,NULL,83,223
WATERS,21014332,SN,NULL,95,235
MC RAE,21014352,SN,NULL,54,131
HAPPY VALLEY,21014457,SN,NULL,50,122
SHOECRAFT,21014483,SN,NULL,78,215
LAKE HOWARD,21014502,SN,NULL,53,200
MC DONALD,21014545,SN,NULL,45,141
KAYAK,21014638,SN,NULL,61,165
SILVANA TERRACE,21014682,SN,NULL,57,127
KETCHUM,21014700,SN,NULL,72,170
ROSE,21014708,SN,NULL,53,144
SUNDAY LAKE,21014714,SN,NULL,67,271
MUKILTEO  1,22121192,SN,NULL,72,269
MUKILTEO  2,22121193,SN,NULL,82,301
MUKILTEO  3,22121194,SN,NULL,39,183
EVERETT  56,22121259,SN,NULL,74,136
EVERETT  57,22121260,SN,NULL,76,160
MUKILTEO  4,22121262,SN,NULL,41,161
MUKILTEO  5,22121263,SN,NULL,114,254
MUKILTEO  7,22121306,SN,NULL,52,157
MUKILTEO  8,22121307,SN,NULL,45,158
MUKILTEO  9,22121355,SN,NULL,81,168
MUKILTEO 11,22121378,SN,NULL,77,168
MUKILTEO 12,22121379,SN,NULL,105,269
MUKILTEO 13,22121380,SN,NULL,68,202
MUKILTEO 14,22121381,SN,NULL,82,248
MUKILTEO 16,22121382,SN,NULL,93,265
MUKILTEO 18,22121383,SN,NULL,81,262
EVERETT  35,22121400,SN,NULL,71,169
EVERETT  64,22121405,SN,NULL,44,72
EVERETT  65,22121406,SN,NULL,62,161
EVERETT  66,22121407,SN,NULL,65,172
EVERETT  84,22121448,SN,NULL,29,40
MUKILTEO 19,22121474,SN,NULL,45,176
MUKILTEO 20,22121475,SN,NULL,109,208
EVERETT  91,22121491,SN,NULL,43,135
EVERETT  52,22121615,SN,NULL,62,157
EVERETT  61,22121616,SN,NULL,17,33
EVERETT  79,22121621,SN,NULL,68,154
EVERETT  83,22121622,SN,NULL,70,129
EVERETT  92,22121624,SN,NULL,2,2
MUKILTEO  6,22121631,SN,NULL,81,208
MUKILTEO 15,22121632,SN,NULL,35,59
MUKILTEO 17,22121633,SN,NULL,97,258
MUKILTEO 10,22121655,SN,NULL,72,125
EVERETT  95,22121697,SN,NULL,46,69
MUKILTEO 21,22121704,SN,NULL,42,123
HIWAY,22124068,SN,NULL,12,17
SHELBY,22124100,SN,NULL,49,153
LIND,22124185,SN,NULL,74,175
YORK,22124274,SN,NULL,117,170
WINGATE,22124337,SN,NULL,78,193
STOCK SHOW,22124486,SN,NULL,40,91
OLIVIA,22124589,SN,NULL,6,26
LYNNWOOD 19,22131422,SN,NULL,73,171
LYNNWOOD 34,22131538,SN,NULL,41,90
MEADOWDALE,22134040,SN,NULL,54,174
EMANDER,22134063,SN,NULL,93,160
ASH,22134076,SN,NULL,120,208
MANOR,22134079,SN,NULL,62,172
MANORDALE,22134080,SN,NULL,72,155
SERENE,22134082,SN,NULL,59,176
STICKNEY,22134084,SN,NULL,89,168
FIELD,22134088,SN,NULL,70,171
ALICIA,22134150,SN,NULL,80,197
CASCADE,22134152,SN,NULL,67,108
GROVE,22134183,SN,NULL,75,215
PIONEER,22134195,SN,NULL,90,151
GIBSON,22134265,SN,NULL,78,98
HEMLOCK,22134268,SN,NULL,96,238
COVE,22134282,SN,NULL,72,154
EMERALD,22134286,SN,NULL,76,164
PICNIC POINT,22134314,SN,NULL,40,165
SHORE,22134320,SN,NULL,82,201
NORMA,22134356,SN,NULL,85,128
PUGET,22134359,SN,NULL,41,169
SHADOW WOOD,22134362,SN,NULL,74,170
ALDER,22134368,SN,NULL,76,149
KEELER,22134373,SN,NULL,63,133
MARINER,22134427,SN,NULL,60,150
POST,22134434,SN,NULL,93,162
HAMPTON,22134456,SN,NULL,65,194
HIPOINT,22134459,SN,NULL,52,107
JEFF,22134460,SN,NULL,68,132
MADISON,22134463,SN,NULL,104,228
WOODGATE,22134489,SN,NULL,57,86
FAIRWOOD,22134492,SN,NULL,47,78
STONE GATE,22134497,SN,NULL,63,138
HILLMAN,22134501,SN,NULL,54,164
BEVERLY,22134520,SN,NULL,61,181
ADMIRALTY,22134642,SN,NULL,60,116
AVALON,22134688,SN,NULL,42,81
DALE,22134692,SN,NULL,94,164
JEFFERSON,22134699,SN,NULL,47,130
LUNDS GULCH,22134758,SN,NULL,31,61
MARTHA LAKE,22144081,SN,NULL,80,189
EAST SHORE,22144131,SN,NULL,64,188
FREEWAY,22144166,SN,NULL,57,206
ROYAL,22144209,SN,NULL,101,249
CASCADIAN,22144279,SN,NULL,87,216
CLOVER,22144280,SN,NULL,58,140
KENTISH,22144297,SN,NULL,59,130
WALNUT,22144331,SN,NULL,50,131
EVERGREEN,22144415,SN,NULL,47,115
FOREST,22144455,SN,NULL,102,166
NORTHROAD,22144476,SN,NULL,81,239
RHODY RIDGE,22144481,SN,NULL,36,136
FILBERT,22144527,SN,NULL,93,214
MEADOWCREST,22144546,SN,NULL,82,170
TERRACE,22144556,SN,NULL,14,40
ELFIN,22144578,SN,NULL,37,102
BUTTERNUT,22144689,SN,NULL,63,194
POPPY,22144707,SN,NULL,41,112
LYNNWOOD  1,23231115,SN,NULL,37,86
LYNNWOOD  2,23231116,SN,NULL,44,144
LYNNWOOD  3,23231117,SN,NULL,55,168
LYNNWOOD  4,23231118,SN,NULL,64,132
LYNNWOOD  5,23231119,SN,NULL,49,94
LYNNWOOD  6,23231120,SN,NULL,66,151
LYNNWOOD  7,23231121,SN,NULL,71,225
LYNNWOOD  8,23231122,SN,NULL,62,119
LYNNWOOD  9,23231123,SN,NULL,74,202
LYNNWOOD 10,23231124,SN,NULL,41,88
LYNNWOOD 11,23231125,SN,NULL,98,141
LYNNWOOD 13,23231168,SN,NULL,58,130
LYNNWOOD 16,23231186,SN,NULL,67,152
LYNNWOOD 17,23231201,SN,NULL,100,204
LYNNWOOD 18,23231202,SN,NULL,74,166
LYNNWOOD 20,23231203,SN,NULL,67,160
LYNNWOOD 22,23231204,SN,NULL,51,120
LYNNWOOD 23,23231205,SN,NULL,76,158
LYNNWOOD 24,23231206,SN,NULL,57,137
LYNNWOOD 28,23231207,SN,NULL,53,96
LYNNWOOD 29,23231208,SN,NULL,98,232
LYNNWOOD 30,23231210,SN,NULL,100,180
LYNNWOOD 12,23231419,SN,NULL,78,173
LYNNWOOD 14,23231420,SN,NULL,51,143
LYNNWOOD 15,23231421,SN,NULL,66,123
LYNNWOOD 21,23231423,SN,NULL,63,191
LYNNWOOD 31,23231424,SN,NULL,39,108
LYNNWOOD 32(*),23231462,SN,NULL,0,0
LYNNWOOD 33,23231516,SN,NULL,96,165
LYNNWOOD 25,23231626,SN,NULL,89,199
LYNNWOOD 26,23231627,SN,NULL,88,166
HILLTOP,23234077,SN,NULL,80,231
CYPRESS,23234175,SN,NULL,81,179
LAURA,23234184,SN,NULL,89,214
ALDERCREST,23234444,SN,NULL,11,40
LARCH,23234461,SN,NULL,63,169
MAGNOLIA,23234539,SN,NULL,61,132
PACIFIC,23234550,SN,NULL,23,42
RIDGEVIEW,23234755,SN,NULL,45,79
MOUNTLAKE TERRACE  7,23241095,SN,NULL,54,80
MOUNTLAKE TERRACE  8,23241096,SN,NULL,74,153
MOUNTLAKE TERRACE  9,23241097,SN,NULL,36,123
MOUNTLAKE TERRACE 10,23241137,SN,NULL,85,253
NILE,23244749,SN,NULL,0,0
MARYSVILLE  1,23811047,SN,NULL,46,123
MARYSVILLE  2,23811048,SN,NULL,31,81
MARYSVILLE  4,23811128,SN,NULL,59,139
MARYSVILLE  6,23811129,SN,NULL,56,131
MARYSVILLE  3,23811261,SN,NULL,98,184
MARYSVILLE  9,23811299,SN,NULL,27,84
MARYSVILLE 11,23811342,SN,NULL,106,227
MARYSVILLE  7,23811350,SN,NULL,46,114
MARYSVILLE  8,23811351,SN,NULL,80,153
MARYSVILLE 10,23811429,SN,NULL,61,122
MARYSVILLE 13,23811430,SN,NULL,50,149
MARYSVILLE 15,23811465,SN,NULL,61,188
MARYSVILLE 17,23811467,SN,NULL,54,178
MARYSVILLE 20,23811504,SN,NULL,62,182
MARYSVILLE 26,23811544,SN,NULL,62,209
MARYSVILLE 27,23811571,SN,NULL,92,213
MARYSVILLE 28,23811572,SN,NULL,33,124
MARYSVILLE 25,23811650,SN,NULL,43,103
MARYSVILLE 29,23811651,SN,NULL,33,109
MARYSVILLE 32,23811679,SN,NULL,55,117
MARYSVILLE 35,23811728,SN,NULL,59,191
MARYSVILLE 36,23811729,SN,NULL,51,137
MARYSVILLE 37,23811730,SN,NULL,40,125
MARYSVILLE 38,23811731,SN,NULL,60,125
MARYSVILLE 39,23811732,SN,NULL,62,159
MARYSVILLE 40,23811733,SN,NULL,52,140
MARYSVILLE 41,23811734,SN,NULL,47,128
MARYSVILLE 42,23811735,SN,NULL,54,158
MARYSVILLE 43,23811736,SN,NULL,69,178
MARYSVILLE 46,23811739,SN,NULL,89,237
MARYSVILLE 47,23811740,SN,NULL,77,159
MARYSVILLE 48,23811741,SN,NULL,60,134
MARYSVILLE 49,23811742,SN,NULL,50,144
MARYSVILLE 50,23811743,SN,NULL,76,175
MARYSVILLE 51,23811744,SN,NULL,27,84
LOMA,23814167,SN,NULL,57,171
TIMBER,23814325,SN,NULL,0,0
WILLOW,23814335,SN,NULL,52,149
STRAUS,23814363,SN,NULL,87,255
WENBERG,23814488,SN,NULL,66,179
EVERETT   1,23821214,SN,NULL,69,200
EVERETT   2,23821215,SN,NULL,67,171
EVERETT   3,23821216,SN,NULL,58,134
EVERETT   4,23821217,SN,NULL,70,174
EVERETT   6,23821218,SN,NULL,67,111
EVERETT   8,23821219,SN,NULL,69,140
EVERETT  11,23821220,SN,NULL,73,214
EVERETT  12,23821221,SN,NULL,76,127
EVERETT  13,23821222,SN,NULL,81,111
EVERETT  14,23821223,SN,NULL,70,147
EVERETT  15,23821224,SN,NULL,77,142
EVERETT  16,23821225,SN,NULL,62,125
EVERETT  17,23821226,SN,NULL,42,92
EVERETT  18,23821227,SN,NULL,100,206
EVERETT  19,23821228,SN,NULL,65,151
EVERETT  20,23821229,SN,NULL,74,152
EVERETT  21,23821230,SN,NULL,98,217
EVERETT  22,23821231,SN,NULL,70,139
EVERETT  24,23821232,SN,NULL,83,162
EVERETT  25,23821233,SN,NULL,55,144
EVERETT  26,23821234,SN,NULL,99,250
EVERETT  27,23821235,SN,NULL,84,167
EVERETT  28,23821236,SN,NULL,53,128
EVERETT  29,23821237,SN,NULL,47,135
EVERETT  31,23821238,SN,NULL,49,119
EVERETT  32,23821239,SN,NULL,67,178
EVERETT  33,23821240,SN,NULL,77,244
EVERETT  34,23821241,SN,NULL,41,127
EVERETT  36,23821242,SN,NULL,66,138
EVERETT  37,23821243,SN,NULL,85,148
EVERETT  38,23821244,SN,NULL,20,42
EVERETT  39,23821245,SN,NULL,66,155
EVERETT  40,23821246,SN,NULL,34,81
EVERETT  41,23821247,SN,NULL,63,131
EVERETT  42,23821248,SN,NULL,58,123
EVERETT  43,23821249,SN,NULL,34,111
EVERETT  44,23821250,SN,NULL,46,115
EVERETT  45,23821251,SN,NULL,60,130
EVERETT  48,23821252,SN,NULL,53,140
EVERETT  49,23821253,SN,NULL,75,216
