Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
EVERETT  50,23821254,SN,NULL,119,140
EVERETT  51,23821255,SN,NULL,114,137
EVERETT  53,23821256,SN,NULL,135,128
EVERETT  54,23821257,SN,NULL,124,143
EVERETT  55,23821258,SN,NULL,53,23
EVERETT  67,23821287,SN,NULL,131,114
EVERETT  69,23821288,SN,NULL,105,143
EVERETT  73,23821289,SN,NULL,137,125
EVERETT  76,23821290,SN,NULL,139,108
TULALIP 1,23821327,SN,NULL,160,144
TULALIP 2,23821328,SN,NULL,103,145
EVERETT  60,23821346,SN,NULL,125,128
TULALIP 3,23821365,SN,NULL,154,125
EVERETT   5,23821394,SN,NULL,137,95
EVERETT   7,23821395,SN,NULL,67,54
EVERETT   9,23821396,SN,NULL,179,236
EVERETT  10,23821397,SN,NULL,84,115
EVERETT  23,23821398,SN,NULL,27,30
EVERETT  30,23821399,SN,NULL,178,149
EVERETT  46,23821401,SN,NULL,109,103
EVERETT  47,23821402,SN,NULL,132,120
EVERETT  58,23821403,SN,NULL,10,20
EVERETT  59,23821404,SN,NULL,108,103
EVERETT  68,23821408,SN,NULL,195,163
EVERETT  70(*),23821409,SN,NULL,0,0
EVERETT  71,23821410,SN,NULL,76,70
EVERETT  72,23821411,SN,NULL,67,78
EVERETT  74,23821412,SN,NULL,79,85
EVERETT  80,23821413,SN,NULL,141,162
EVERETT  81,23821414,SN,NULL,70,68
TULALIP 4,23821440,SN,NULL,194,138
EVERETT  85,23821449,SN,NULL,80,119
EVERETT  87,23821450,SN,NULL,90,84
EVERETT  88,23821451,SN,NULL,114,140
EVERETT  89,23821452,SN,NULL,120,85
EVERETT  90,23821453,SN,NULL,42,38
TULALIP 5,23821510,SN,NULL,104,87
TULALIP 6,23821558,SN,NULL,66,75
EVERETT  62,23821617,SN,NULL,96,94
EVERETT  63,23821618,SN,NULL,116,95
EVERETT  75,23821619,SN,NULL,97,85
EVERETT  78,23821620,SN,NULL,59,67
EVERETT  86,23821623,SN,NULL,118,126
EVERETT  77,23821645,SN,NULL,83,122
EVERETT  82,23821662,SN,NULL,86,129
EVERETT  93,23821695,SN,NULL,86,71
EVERETT  94,23821696,SN,NULL,65,87
PRIEST POINT,23824098,SN,NULL,84,99
MILLARD,23824169,SN,NULL,101,82
HAT ISLAND,23824267,SN,NULL,19,16
SHELTON,23824269,SN,NULL,221,167
TYEE,23824441,SN,NULL,139,129
BOEING,23824445,SN,NULL,103,124
COHO,23824561,SN,NULL,41,75
SPENCER(*),23824593,SN,NULL,0,0
CHATHAM,23824752,SN,NULL,33,24
SYLVAN,23854756,SN,NULL,11,14
ARLINGTON  1,23911049,SN,NULL,157,120
ARLINGTON  2,23911050,SN,NULL,120,97
ARLINGTON  3,23911051,SN,NULL,125,116
ARLINGTON  4,23911130,SN,NULL,231,202
ARLINGTON  5,23911386,SN,NULL,202,179
MARYSVILLE 18,23911468,SN,NULL,182,183
ARLINGTON  6,23911498,SN,NULL,169,131
ARLINGTON  7,23911499,SN,NULL,225,151
ARLINGTON  8,23911518,SN,NULL,154,123
ARLINGTON  9,23911569,SN,NULL,175,134
ARLINGTON 10,23911570,SN,NULL,221,161
ARLINGTON 11,23911574,SN,NULL,81,73
ARLINGTON 12,23911636,SN,NULL,114,108
ARLINGTON 13,23911643,SN,NULL,220,165
ARLINGTON 14,23911661,SN,NULL,131,101
MARYSVILLE 33,23911680,SN,NULL,3,2
ARLINGTON 15,23911686,SN,NULL,53,62
ARLINGTON 16,23911687,SN,NULL,111,95
MARYSVILLE 44,23911737,SN,NULL,203,176
MARYSVILLE 45,23911738,SN,NULL,208,169
MARYSVILLE 52,23911745,SN,NULL,189,156
MARYSVILLE 53,23911746,SN,NULL,90,111
MARYSVILLE 54,23911747,SN,NULL,189,123
ARLINGTON 17,23911751,SN,NULL,3,4
PACKWOOD,23914020,SN,NULL,71,93
EDGECOMB,23914023,SN,NULL,136,129
ALMA,23914151,SN,NULL,21,16
RONCREST,23914360,SN,NULL,71,55
MARYSVILLE  5,24411428,SN,NULL,174,188
MARYSVILLE 16,24411466,SN,NULL,173,175
MARYSVILLE 19,24411494,SN,NULL,122,116
MARYSVILLE 21,24411540,SN,NULL,194,236
MARYSVILLE 22,24411541,SN,NULL,217,173
MARYSVILLE 23,24411542,SN,NULL,204,194
MARYSVILLE 24,24411543,SN,NULL,128,120
MARYSVILLE 14,24411628,SN,NULL,192,191
MARYSVILLE 12,24411676,SN,NULL,145,173
MARYSVILLE 30,24411677,SN,NULL,178,159
MARYSVILLE 31,24411678,SN,NULL,204,229
MARYSVILLE 34,24411701,SN,NULL,115,125
MARYSVILLE 55,24411748,SN,NULL,101,104
EBEY,24424001,SN,NULL,19,17
WHALEBACK,24424019,SN,NULL,12,9
EASTMONT,24424126,SN,NULL,107,125
FIRGROVE,24424528,SN,NULL,89,115
SILVER LAKE,24444074,SN,NULL,148,113
DUMAS,24444285,SN,NULL,139,136
HOLIDAY,24444294,SN,NULL,84,56
HILTONS LAKE,24454086,SN,NULL,151,163
RIVERCREST,24454172,SN,NULL,112,94
TOWER,24454197,SN,NULL,150,128
VILLE,24454198,SN,NULL,71,57
JORDAN,24454295,SN,NULL,217,216
LANTERN,24454341,SN,NULL,131,151
SLIVER(*),24454591,SN,NULL,0,0
GLEN ACRES(*),24454698,SN,NULL,0,0
EDMONDS  1,72131101,SN,NULL,112,206
EDMONDS  2,72131102,SN,NULL,138,192
EDMONDS  3,72131103,SN,NULL,126,212
EDMONDS  4,72131104,SN,NULL,121,176
EDMONDS  5,72131105,SN,NULL,91,109
EDMONDS  7,72131107,SN,NULL,145,244
EDMONDS  8,72131108,SN,NULL,151,267
EDMONDS  9,72131109,SN,NULL,98,127
EDMONDS 10,72131110,SN,NULL,132,247
EDMONDS 13,72131111,SN,NULL,174,219
EDMONDS 17,72131127,SN,NULL,99,169
EDMONDS 22,72131147,SN,NULL,108,200
EDMONDS 23,72131148,SN,NULL,141,246
EDMONDS 28,72131155,SN,NULL,96,204
EDMONDS 29,72131156,SN,NULL,136,206
EDMONDS 30,72131157,SN,NULL,109,129
EDMONDS 31,72131158,SN,NULL,178,162
EDMONDS 32,72131159,SN,NULL,142,163
EDMONDS 33,72131160,SN,NULL,122,150
EDMONDS 34,72131161,SN,NULL,132,184
EDMONDS 35,72131162,SN,NULL,127,149
EDMONDS 36,72131163,SN,NULL,117,177
EDMONDS 37,72131164,SN,NULL,146,155
EDMONDS 21,72131390,SN,NULL,170,238
EDMONDS 24,72131391,SN,NULL,71,159
EDMONDS 26,72131392,SN,NULL,109,132
EDMONDS 38,72131393,SN,NULL,122,225
EDMONDS 39,72131447,SN,NULL,139,256
EDMONDS 46,72131524,SN,NULL,178,345
EDMONDS 51,72131565,SN,NULL,131,173
EDMONDS 11,72131694,SN,NULL,137,212
EDMONDS  6,73231106,SN,NULL,165,243
EDMONDS 14,73231112,SN,NULL,116,116
EDMONDS 15,73231113,SN,NULL,109,133
EDMONDS 16,73231114,SN,NULL,108,120
EDMONDS 18,73231132,SN,NULL,126,166
EDMONDS 19,73231133,SN,NULL,142,193
EDMONDS 25,73231153,SN,NULL,111,162
EDMONDS 27,73231154,SN,NULL,99,163
WOODWAY 1,73231173,SN,NULL,108,219
WOODWAY 2,73231174,SN,NULL,76,133
EDMONDS 12,73231389,SN,NULL,57,125
EDMONDS 40,73231500,SN,NULL,128,176
EDMONDS 41,73231511,SN,NULL,96,122
EDMONDS 42,73231512,SN,NULL,95,131
EDMONDS 43,73231513,SN,NULL,139,207
EDMONDS 44,73231514,SN,NULL,106,178
EDMONDS 45,73231523,SN,NULL,107,146
EDMONDS 47,73231525,SN,NULL,67,93
EDMONDS 48,73231562,SN,NULL,132,137
EDMONDS 49,73231563,SN,NULL,115,164
EDMONDS 50,73231564,SN,NULL,90,119
EDMONDS 52,73231577,SN,NULL,117,163
HOLLY,73234099,SN,NULL,124,192
ROB,73234143,SN,NULL,92,112
SUMMIT,73234149,SN,NULL,113,153
ANN,73234176,SN,NULL,110,135
CHAPEL,73234182,SN,NULL,97,122
