Row Label,PrecinctCode,County,Registered Voters,Yes,No
Smith Lake,163,TH,NULL,165,188
Evergreen Shores,164,TH,NULL,164,138
Sunwood Lakes,165,TH,NULL,296,279
Eaton Creek,166,TH,NULL,137,94
Hawks Ridge,167,TH,NULL,70,65
Holmes,168,TH,NULL,132,184
Mcallister Creek,169,TH,NULL,158,127
Rochester 3,170,TH,NULL,221,135
Waddell Creek,171,TH,NULL,155,152
Tykle Cove,172,TH,NULL,127,249
Camelot,173,TH,NULL,120,123
French,174,TH,NULL,121,263
Sunset Beach,175,TH,NULL,105,331
Henderson,176,TH,NULL,248,247
Pattison,178,TH,NULL,178,187
Four Corners,179,TH,NULL,340,207
Stedman,180,TH,NULL,155,123
Munn Lake,182,TH,NULL,119,109
Beach Crest,183,TH,NULL,123,157
Scheller,184,TH,NULL,95,73
Fair Oaks,185,TH,NULL,125,132
Wilderness,186,TH,NULL,168,315
Mullen,187,TH,NULL,198,213
Sleater Kinney,189,TH,NULL,163,146
Lakeside,190,TH,NULL,87,96
Gallagher Cove,191,TH,NULL,228,329
East Olympia,192,TH,NULL,169,157
Berry Valley,193,TH,NULL,175,115
Hartwood,194,TH,NULL,296,354
Libby,195,TH,NULL,117,197
Meadows,196,TH,NULL,173,127
Summerset,197,TH,NULL,294,284
Henness,198,TH,NULL,436,184
Beaver Creek,199,TH,NULL,428,227
Olympia 01,201,TH,NULL,89,217
Olympia 02,202,TH,NULL,109,201
Olympia 03,203,TH,NULL,84,234
Olympia 04,204,TH,NULL,98,183
Olympia 05,205,TH,NULL,66,224
Olympia 06,206,TH,NULL,179,360
Olympia 07,207,TH,NULL,64,111
Olympia 08,208,TH,NULL,92,246
Olympia 09,209,TH,NULL,177,393
Olympia 10,210,TH,NULL,51,317
Olympia 11,211,TH,NULL,37,253
Olympia 12,212,TH,NULL,80,92
Olympia 13,213,TH,NULL,58,280
Olympia 14,214,TH,NULL,70,213
Olympia 15,215,TH,NULL,49,223
Olympia 16,216,TH,NULL,18,35
Olympia 17,217,TH,NULL,93,121
Olympia 18,218,TH,NULL,87,237
Olympia 19,219,TH,NULL,74,200
Olympia 20,220,TH,NULL,36,138
Olympia 21,221,TH,NULL,89,361
Olympia 23,223,TH,NULL,103,285
Olympia 24,224,TH,NULL,60,245
Olympia 25,225,TH,NULL,69,181
Olympia 26,226,TH,NULL,68,242
Olympia 27,227,TH,NULL,53,98
Olympia 28,228,TH,NULL,76,287
Olympia 29,229,TH,NULL,123,262
Olympia 30,230,TH,NULL,78,195
Olympia 31,231,TH,NULL,95,206
Olympia 32,232,TH,NULL,147,265
Olympia 35,235,TH,NULL,135,473
Olympia 36,236,TH,NULL,41,83
Olympia 37,237,TH,NULL,64,160
Olympia 38,238,TH,NULL,27,54
Olympia 39,239,TH,NULL,95,238
Olympia 40,240,TH,NULL,65,215
Olympia 41,241,TH,NULL,55,287
Olympia 42,242,TH,NULL,45,186
Olympia 43,243,TH,NULL,85,310
Olympia 44,244,TH,NULL,35,139
Olympia 45,245,TH,NULL,80,115
Olympia 46,246,TH,NULL,134,179
Olympia 47,247,TH,NULL,117,276
Olympia 48,248,TH,NULL,174,250
Olympia 49,249,TH,NULL,60,287
Olympia 50,250,TH,NULL,63,191
Olympia 51,251,TH,NULL,33,48
Olympia 52,252,TH,NULL,36,142
Olympia 53,253,TH,NULL,113,168
Olympia 54,254,TH,NULL,36,179
Olympia 55,255,TH,NULL,62,124
Olympia 56,256,TH,NULL,110,177
Olympia 57,257,TH,NULL,60,114
Olympia 58,258,TH,NULL,137,181
Olympia 59,259,TH,NULL,91,193
Olympia 60,260,TH,NULL,71,135
Lacey 01,301,TH,NULL,54,78
Lacey 02,302,TH,NULL,98,129
Lacey 03,303,TH,NULL,151,134
Lacey 04,304,TH,NULL,88,79
Lacey 05,305,TH,NULL,103,105
Lacey 06,306,TH,NULL,67,50
Lacey 07,307,TH,NULL,127,135
Lacey 08,308,TH,NULL,96,99
Lacey 09,309,TH,NULL,70,78
Lacey 10,310,TH,NULL,98,297
Lacey 11,311,TH,NULL,77,217
Lacey 13,313,TH,NULL,69,94
Lacey 14,314,TH,NULL,55,60
Lacey 15,315,TH,NULL,149,163
Lacey 16,316,TH,NULL,62,215
Lacey 17,317,TH,NULL,163,150
Lacey 18,318,TH,NULL,173,179
Lacey 19,319,TH,NULL,113,102
Lacey 20,320,TH,NULL,66,61
Lacey 21,321,TH,NULL,73,87
Lacey 22,322,TH,NULL,61,155
Lacey 23,323,TH,NULL,68,79
Lacey 24,324,TH,NULL,207,227
Lacey 27,327,TH,NULL,144,142
Lacey 28,328,TH,NULL,107,108
Lacey 29,329,TH,NULL,149,185
Lacey 30,330,TH,NULL,211,246
Lacey 31,331,TH,NULL,127,139
Lacey 32,332,TH,NULL,170,173
Lacey 33,333,TH,NULL,71,104
Lacey 34,334,TH,NULL,87,82
Lacey 35,335,TH,NULL,54,66
Lacey 36,336,TH,NULL,118,95
Lacey 37,337,TH,NULL,39,54
Lacey 39,339,TH,NULL,184,298
Lacey 40,340,TH,NULL,191,194
Lacey 41,341,TH,NULL,158,149
Lacey 42,342,TH,NULL,47,59
Lacey 43,343,TH,NULL,201,190
Lacey 44,344,TH,NULL,58,84
Lacey 45,345,TH,NULL,64,100
Lacey 46,346,TH,NULL,314,426
Lacey 47,347,TH,NULL,142,390
Lacey 48,348,TH,NULL,105,124
Lacey 49,349,TH,NULL,77,118
Tumwater 01,401,TH,NULL,107,138
Tumwater 02,402,TH,NULL,106,207
Tumwater 03,403,TH,NULL,133,227
Tumwater 04,404,TH,NULL,94,110
Tumwater 05,405,TH,NULL,129,129
Tumwater 06,406,TH,NULL,197,356
Tumwater 07,407,TH,NULL,120,173
Tumwater 08,408,TH,NULL,144,246
Tumwater 09,409,TH,NULL,101,135
Tumwater 10,410,TH,NULL,194,210
Tumwater 11,411,TH,NULL,237,258
Tumwater 12,412,TH,NULL,100,229
Tumwater 13,413,TH,NULL,57,80
Tumwater 14,414,TH,NULL,76,91
Tumwater 15,415,TH,NULL,167,246
Tumwater 24,424,TH,NULL,109,144
Tumwater 27,427,TH,NULL,124,216
Tumwater 28,428,TH,NULL,217,267
Tumwater 29,429,TH,NULL,0,0
Tenino 01,501,TH,NULL,108,98
Tenino 02,502,TH,NULL,137,95
Rainier 01,601,TH,NULL,193,97
Rainier 02,602,TH,NULL,134,81
Yelm 1,701,TH,NULL,195,115
Yelm 2,702,TH,NULL,194,119
Yelm 3,703,TH,NULL,223,125
Yelm 4,704,TH,NULL,235,133
Bucoda,801,TH,NULL,95,50
