Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
WHISPERING PINES 227,100227,KP,NULL,303,205
FERNWOOD 230,100230,KP,NULL,279,309
GLENWOOD 232,100232,KP,NULL,311,296
HARPER 240,100240,KP,NULL,191,250
YUKON 241,100241,KP,NULL,193,172
WILSON CREEK 242,100242,KP,NULL,190,240
LONG LAKE 245,100245,KP,NULL,166,172
LOCKER 246,100246,KP,NULL,314,328
EBBERT 247,100247,KP,NULL,268,263
LUNDBERG 250,100250,KP,NULL,249,233
CONVERSE 252,100252,KP,NULL,223,195
MANCHESTER 255,100255,KP,NULL,163,223
EVERGREEN 257,100257,KP,NULL,334,328
WILLOCK 258,100258,KP,NULL,196,226
FRAGARIA 259,100259,KP,NULL,233,225
MULLENIX 260,100260,KP,NULL,273,289
BANDIX 263,100263,KP,NULL,301,246
OLALLA 265,100265,KP,NULL,186,196
CRESCENT VALLEY 266,100266,KP,NULL,255,250
OVERLOOK 267,100267,KP,NULL,205,181
MADRONA 269,100269,KP,NULL,164,177
PARKWOOD 270,100270,KP,NULL,288,239
CONIFER 271,100271,KP,NULL,124,131
SEDGWICK 272,100272,KP,NULL,277,252
SINCLAIR 275,100275,KP,NULL,133,112
SHERMAN HEIGHTS 278,100278,KP,NULL,9,9
BERRY LAKE 279,100279,KP,NULL,139,183
BELFAIR VALLEY 280,100280,KP,NULL,76,85
SUNNYSLOPE 281,100281,KP,NULL,233,173
DICKENSON 282,100282,KP,NULL,259,232
DRIVE-IN 283,100283,KP,NULL,5,7
TWIN LAKES 285,100285,KP,NULL,89,55
LIGHTHOUSE POINT 292,100292,KP,NULL,230,277
BREMERTON 293(*),100293,KP,NULL,0,0
BREMERTON 294,100294,KP,NULL,0,0
WATERMAN 295,100295,KP,NULL,147,176
BREMERTON 296,100296,KP,NULL,0,0
HEINS CREEK 297,100297,KP,NULL,0,0
BLUE HERON 301,100301,KP,NULL,188,501
AZALEA 302,100302,KP,NULL,139,437
WINSLOW 304,100304,KP,NULL,228,549
WING POINT 305,100305,KP,NULL,107,299
BLAKELY 310,100310,KP,NULL,94,346
CRYSTAL SPRINGS 312,100312,KP,NULL,152,512
FINCH 314,100314,KP,NULL,91,275
FERNCLIFF 315,100315,KP,NULL,184,472
EAGLE HARBOR 317,100317,KP,NULL,118,255
FORT WARD 318,100318,KP,NULL,146,368
ISLAND CENTER 320,100320,KP,NULL,131,324
MEADOWMEER 321,100321,KP,NULL,72,150
NEW BROOKLYN 322,100322,KP,NULL,105,212
LIBERTY 325,100325,KP,NULL,118,310
SKIFF POINT 328,100328,KP,NULL,123,275
ROLLING BAY 330,100330,KP,NULL,148,342
LOVGREN 332,100332,KP,NULL,96,193
TOLO 333,100333,KP,NULL,118,319
SEABOLD 335,100335,KP,NULL,153,425
MANZANITA 336,100336,KP,NULL,98,243
PORT MADISON 340,100340,KP,NULL,103,278
TORVANGER 345,100345,KP,NULL,179,439
POULSBO 401,100401,KP,NULL,279,319
POULSBO 403,100403,KP,NULL,198,223
POULSBO 404,100404,KP,NULL,226,312
POULSBO 405,100405,KP,NULL,217,290
POULSBO 406,100406,KP,NULL,268,342
POULSBO 407,100407,KP,NULL,180,227
BREIDABLIK 410,100410,KP,NULL,230,252
VINLAND 412,100412,KP,NULL,236,346
BELLA VISTA 413,100413,KP,NULL,194,210
HANSVILLE 415,100415,KP,NULL,143,188
POINT NO POINT 416,100416,KP,NULL,346,385
TWIN SPITS 417,100417,KP,NULL,242,317
S&#39;KLALLAM 418,100418,KP,NULL,14,25
POINT JEFFERSON 419,100419,KP,NULL,173,222
INDIANOLA 420,100420,KP,NULL,234,387
ORCA 421,100421,KP,NULL,180,175
APPLE TREE 422,100422,KP,NULL,242,293
HIGHLAND 423,100423,KP,NULL,132,170
KEYPORT 425,100425,KP,NULL,246,323
EVERGREEN RIDGE 426,100426,KP,NULL,91,91
ISLAND LAKE 427,100427,KP,NULL,212,222
KINGSTON 430,100430,KP,NULL,320,398
LEMOLO 435,100435,KP,NULL,169,234
LINCOLN 440,100440,KP,NULL,227,216
BIG VALLEY 441,100441,KP,NULL,181,196
LOFALL 442,100442,KP,NULL,342,349
PEARSON 445,100445,KP,NULL,346,320
PORT GAMBLE 450,100450,KP,NULL,223,262
STRIEBEL 453,100453,KP,NULL,211,290
GAMBLEWOOD 454,100454,KP,NULL,157,188
SCANDIA 455,100455,KP,NULL,236,265
MILLER BAY 458,100458,KP,NULL,246,336
SUQUAMISH 460,100460,KP,NULL,159,204
AUGUSTA 461,100461,KP,NULL,115,154
TOTTEN 463,100463,KP,NULL,156,235
SANDY HOOK 464,100464,KP,NULL,146,192
